,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,769640.6622648492
Total Return [%],-23.03593377351508
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000226
Total Fees Paid,0.0
Max Drawdown [%],25.592629711196235
Max Drawdown Duration,329 days 00:00:00
Total Trades,46265
Total Closed Trades,46005
Total Open Trades,260
Open Trade PnL,17517.91611976433
Win Rate [%],66.96228670796653
Best Trade [%],232.4051407588741
Worst Trade [%],-31.339167248208067
Avg Winning Trade [%],9.888920469975723
Avg Losing Trade [%],-4.215303571341772
Avg Winning Trade Duration,7 days 19:13:58.356164383
Avg Losing Trade Duration,5 days 23:34:06.290643662
Profit Factor,0.7948096507244784
Expectancy,-5.612826932260454
Sharpe Ratio,-0.8445429555572063
Calmar Ratio,-0.9132314296464898
Omega Ratio,0.8858306943896354
Sortino Ratio,-1.0527403868931593
