factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.return_mean_10,-0.052928181841349446,-2.852980568853852,-0.06934431527641192,-3.7272751155121933,-0.005639183247426998,0.3698630136986301,0.75,-0.0005484579575664794,0.0050347178554890374
