date,000001.SZ,000002.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000011.SZ,000012.SZ
2026-01-05,0.45,2.0,2.39,2.39,1.47,1.19,0.8,0.87
2026-01-06,0.67,2.32,2.5,3.35,7.48,1.17,1.04,1.13
2026-01-07,0.5,1.63,2.78,2.46,8.33,1.22,1.07,0.98
2026-01-08,0.57,3.21,2.45,4.82,4.89,1.46,1.13,0.94
2026-01-09,0.51,2.7,4.72,4.41,3.69,1.52,1.26,0.91
2026-01-12,0.44,2.05,4.78,4.79,6.66,1.9,1.37,1.2
2026-01-13,0.55,2.01,3.6,3.28,4.2,1.75,1.74,1.16
2026-01-14,0.66,2.88,3.16,2.58,3.81,2.14,2.11,1.27
2026-01-15,0.46,3.29,2.34,2.48,2.43,1.5,1.19,0.74
2026-01-16,0.58,2.15,2.26,2.3,2.45,1.55,1.35,0.97
2026-01-19,0.41,1.2,1.64,1.97,3.98,1.16,1.04,0.74
2026-01-20,0.4,2.16,2.84,2.0,2.41,1.73,1.21,0.98
2026-01-21,0.46,5.27,6.17,2.06,1.74,1.64,1.66,0.99
2026-01-22,0.41,3.0,3.72,1.49,4.05,1.07,1.49,1.85
2026-01-23,0.57,2.68,2.94,3.13,2.35,2.26,1.27,2.41
2026-01-26,0.57,2.79,2.72,2.42,3.36,1.55,1.29,1.62
2026-01-27,0.46,1.8,3.07,2.81,2.25,2.77,1.3,1.12
2026-01-28,0.74,2.88,1.66,2.37,2.13,2.22,1.08,1.33
2026-01-29,0.95,6.23,2.45,2.47,2.9,1.9,2.73,1.26
2026-01-30,0.56,3.85,2.82,2.1,2.76,2.42,1.85,1.14
2026-02-02,0.63,3.1,1.77,2.21,3.52,1.37,1.43,2.2
2026-02-03,0.42,1.69,1.4,1.82,2.21,0.72,0.94,1.48
2026-02-04,0.36,3.64,1.6,1.14,1.98,0.84,1.96,2.57
2026-02-05,0.61,2.2,1.27,1.39,1.27,0.8,1.38,1.53
2026-02-06,0.37,1.67,1.42,4.81,1.42,0.96,1.03,1.33
2026-02-09,0.32,2.9,2.38,3.62,1.98,1.25,1.6,2.07
2026-02-10,0.31,1.67,1.39,2.79,1.52,0.64,1.09,1.14
2026-02-11,0.22,1.4,1.55,1.58,1.02,0.53,0.94,1.79
2026-02-12,0.35,3.03,1.85,1.83,1.44,0.5,1.13,1.66
2026-02-13,0.29,2.31,3.73,2.25,1.64,0.75,1.09,1.73
2026-02-24,0.31,1.6,2.3,2.38,1.77,0.75,0.87,1.72
2026-02-25,0.55,2.54,3.41,2.43,1.75,1.51,1.23,5.47
2026-02-26,0.37,2.87,2.94,3.17,1.72,1.05,1.78,7.25
2026-02-27,0.32,1.17,1.76,2.43,1.38,0.79,0.88,3.75
2026-03-02,0.43,1.53,2.39,2.57,2.47,1.26,1.49,3.07
2026-03-03,0.53,1.64,2.21,3.78,2.83,1.72,1.32,2.85
2026-03-04,0.56,1.21,1.35,2.67,1.96,0.96,0.87,2.14
2026-03-05,0.37,0.99,1.67,1.55,1.63,1.05,0.84,2.27
2026-03-06,0.25,0.97,2.96,1.63,1.21,1.34,0.78,2.06
2026-03-09,0.43,0.95,2.66,2.13,1.46,1.16,0.73,2.48
2026-03-10,0.41,0.66,2.07,3.45,1.5,0.75,0.69,2.17
2026-03-11,0.37,0.79,1.45,1.83,1.43,1.36,0.6,2.82
2026-03-12,0.39,0.78,1.18,2.99,1.54,0.96,0.59,2.12
2026-03-13,0.43,1.2,1.46,3.04,4.21,2.47,1.0,2.1
2026-03-16,0.37,0.93,1.77,3.2,2.08,1.33,1.17,1.7
2026-03-17,0.55,1.6,1.73,3.16,1.9,0.91,1.77,1.58
2026-03-18,0.41,1.12,1.93,2.8,1.88,0.99,1.45,1.45
2026-03-19,0.32,1.45,2.19,2.91,1.73,1.09,2.26,1.57
2026-03-20,0.43,1.88,1.95,2.18,1.83,1.13,1.54,1.67
2026-03-23,0.81,2.18,2.6,2.61,2.32,1.41,1.94,2.31
2026-03-24,0.84,0.94,1.73,2.26,1.54,1.05,1.41,1.34
2026-03-25,0.38,0.89,3.09,1.93,1.55,0.94,0.83,1.43
2026-03-26,0.43,0.87,3.62,1.36,1.38,0.95,1.04,1.06
2026-03-27,0.46,0.68,1.68,1.35,0.85,1.01,0.71,0.86
2026-03-30,0.33,0.98,1.55,1.77,4.95,0.83,1.5,0.95
2026-03-31,0.6,1.02,1.66,1.57,5.96,0.73,1.36,1.09
2026-04-01,0.47,1.1,1.45,1.62,24.32,0.78,0.93,0.87
2026-04-02,0.59,1.27,2.45,1.53,16.62,0.7,1.49,0.99
2026-04-03,0.39,1.07,3.49,1.92,12.53,0.64,1.0,1.02
2026-04-07,0.31,0.75,1.88,1.59,6.67,0.48,0.73,0.76
2026-04-08,0.42,1.26,1.96,1.98,7.7,0.99,1.14,1.05
2026-04-09,0.31,0.88,1.27,2.74,5.3,0.7,1.04,0.76
2026-04-10,0.25,0.78,1.43,2.12,3.65,1.1,0.62,0.91
2026-04-13,0.21,0.83,1.43,2.52,2.78,0.82,0.6,0.98
2026-04-14,0.26,1.88,2.25,1.4,2.79,0.9,1.01,0.85
2026-04-15,0.26,1.21,1.46,1.57,2.79,0.88,0.79,0.66
2026-04-16,0.35,0.71,3.05,2.17,2.1,0.81,0.75,0.86
2026-04-17,0.37,1.01,3.32,1.77,2.08,0.74,1.44,0.64
2026-04-20,0.32,0.83,2.71,2.3,2.15,0.73,0.92,0.75
2026-04-21,0.42,0.75,1.82,1.45,1.63,0.74,0.8,0.69
2026-04-22,0.43,0.79,2.01,1.29,1.41,1.25,0.62,0.67
2026-04-23,0.33,1.09,2.47,1.12,1.82,1.02,0.75,0.86
2026-04-24,0.3,0.93,2.17,1.15,1.7,0.9,0.73,0.69
2026-04-27,1.75,0.82,2.69,1.45,1.27,0.86,1.22,0.69
2026-04-28,0.86,0.94,1.57,2.59,1.12,0.91,0.98,3.71
2026-04-29,0.71,1.49,1.75,3.44,1.83,2.46,2.15,1.38
2026-04-30,0.59,1.71,2.11,3.35,1.54,3.13,1.68,1.06
