date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.000000005
2024-11-12,989228.5860617086
2024-11-13,983057.6817574162
2024-11-14,952668.9971211158
2024-11-15,935748.9646877118
2024-11-18,911640.8843952575
2024-11-19,919608.4946210628
2024-11-20,937360.5567660932
2024-11-21,938098.4162272644
2024-11-22,914099.0336109948
2024-11-25,923911.1024745387
2024-11-26,910739.6165497786
2024-11-27,914441.3198814233
2024-11-28,921075.3932838106
2024-11-29,930524.7857197264
2024-12-02,954289.0091590863
2024-12-03,957959.464108126
2024-12-04,944707.6527017427
2024-12-05,960398.828606061
2024-12-06,969114.004831253
2024-12-09,965382.8727497081
2024-12-10,970882.8291620113
2024-12-11,985780.8138538603
2024-12-12,993735.8161060641
2024-12-13,979679.9183234766
2024-12-16,976908.7224709772
2024-12-17,930529.2779911961
2024-12-18,931667.8683407728
2024-12-19,918881.0525656882
2024-12-20,916863.5168524047
2024-12-23,871412.4783858435
2024-12-24,888442.5399673871
2024-12-25,875940.0170251953
2024-12-26,880142.35333617
2024-12-27,884253.7672151068
2024-12-30,876699.8184984796
2024-12-31,860419.7242537573
2025-01-02,847702.2597581208
2025-01-03,816569.2974959378
2025-01-06,808470.6544332847
2025-01-07,808166.3425546171
2025-01-08,807568.6055359286
2025-01-09,800755.1318914252
2025-01-10,778461.79083218
2025-01-13,775621.2467145162
2025-01-14,807385.6333393476
2025-01-15,804756.2406648684
2025-01-16,809182.7169187191
2025-01-17,806460.1829422106
2025-01-20,810604.7846558377
2025-01-21,807576.3478542416
2025-01-22,797503.7702869616
2025-01-23,792084.3445410533
2025-01-24,797164.023934963
2025-01-27,793112.4333000672
2025-02-05,791896.7913143865
2025-02-06,808482.7747699813
2025-02-07,822781.5139327565
2025-02-10,844274.9374308884
2025-02-11,846423.3303846661
2025-02-12,861042.569432197
2025-02-13,859356.4060472284
2025-02-14,861772.8968305702
2025-02-17,875728.3081975882
2025-02-18,853786.6751037649
2025-02-19,869900.2251883429
2025-02-20,873495.8841178868
