order_id,side,level_index,price,qty,placed_time,status
1098974432,BUY,-114,0.892,100,2026-04-24 09:15:01,placed
1098974433,BUY,-113,0.893,100,2026-04-24 09:15:01,placed
1098974434,BUY,-112,0.894,100,2026-04-24 09:15:01,placed
1098974558,BUY,-107,0.899,100,2026-04-24 09:15:09,placed
1098977009,BUY,-103,0.903,100,2026-04-24 09:21:12,placed
1098977077,BUY,-101,0.905,100,2026-04-24 09:22:42,placed
1098978514,BUY,-104,0.902,100,2026-04-24 09:25:01,placed
1098978516,BUY,-102,0.904,100,2026-04-24 09:25:01,placed
1098978517,BUY,-100,0.906,100,2026-04-24 09:25:01,placed
1098981043,BUY,-99,0.907,100,2026-04-24 09:30:08,placed
1098981295,BUY,-100,0.906,100,2026-04-24 09:30:10,placed
1098982437,BUY,-101,0.905,100,2026-04-24 09:30:28,placed
1098982905,BUY,-100,0.906,100,2026-04-24 09:30:39,placed
1098982984,BUY,-98,0.908,100,2026-04-24 09:30:43,placed
1098983247,BUY,-99,0.907,100,2026-04-24 09:30:55,placed
1098985907,BUY,-97,0.909,100,2026-04-24 09:32:43,placed
1098985958,BUY,-99,0.907,100,2026-04-24 09:32:46,placed
1098985961,BUY,-98,0.908,100,2026-04-24 09:32:46,placed
1098986532,BUY,-96,0.91,100,2026-04-24 09:33:25,placed
1098986711,BUY,-97,0.909,100,2026-04-24 09:33:36,placed
1098986929,BUY,-95,0.911,100,2026-04-24 09:33:51,placed
1098987016,BUY,-96,0.91,100,2026-04-24 09:33:58,placed
1098988562,BUY,-94,0.912,100,2026-04-24 09:35:10,placed
1098988632,BUY,-96,0.91,100,2026-04-24 09:35:13,placed
1098989237,BUY,-95,0.911,100,2026-04-24 09:35:40,placed
1098989559,BUY,-93,0.913,100,2026-04-24 09:35:54,placed
1098989724,BUY,-94,0.912,100,2026-04-24 09:36:01,placed
1098995250,BUY,-96,0.91,100,2026-04-24 09:41:50,placed
1098996039,BUY,-97,0.909,100,2026-04-24 09:42:42,placed
1098997976,BUY,-96,0.91,100,2026-04-24 09:45:18,placed
1098998764,BUY,-95,0.911,100,2026-04-24 09:46:13,placed
1099013835,BUY,-96,0.91,100,2026-04-24 10:07:14,placed
1099013874,BUY,-99,0.907,100,2026-04-24 10:07:15,placed
1099013875,BUY,-98,0.908,100,2026-04-24 10:07:15,placed
1099025043,BUY,-97,0.909,100,2026-04-24 10:14:24,placed
1099028030,BUY,-95,0.911,100,2026-04-24 10:16:17,placed
1099033158,BUY,-100,0.906,100,2026-04-24 10:19:34,placed
1099053768,BUY,-105,0.901,100,2026-04-24 10:34:28,placed
1099054072,BUY,-106,0.9,100,2026-04-24 10:35:58,placed
1099054140,BUY,-102,0.904,100,2026-04-24 10:36:16,placed
1099054830,BUY,-103,0.903,100,2026-04-24 10:39:31,placed
1099056000,BUY,-108,0.898,100,2026-04-24 10:45:31,placed
1099056255,BUY,-109,0.897,100,2026-04-24 10:46:58,placed
1099056392,BUY,-110,0.896,100,2026-04-24 10:47:55,placed
1099056686,BUY,-105,0.901,100,2026-04-24 10:49:43,placed
1099058891,BUY,-111,0.895,100,2026-04-24 11:01:16,placed
1099059143,BUY,-107,0.899,100,2026-04-24 11:02:16,placed
1099059323,BUY,-106,0.9,100,2026-04-24 11:03:25,placed
1099059523,BUY,-105,0.901,100,2026-04-24 11:04:34,placed
1099061130,BUY,-106,0.9,100,2026-04-24 11:12:22,placed
1099067273,BUY,-109,0.897,100,2026-04-24 13:01:04,placed
1099067442,BUY,-108,0.898,100,2026-04-24 13:01:52,placed
1099070497,BUY,-109,0.897,100,2026-04-24 13:20:34,placed
1099072670,BUY,-115,0.891,100,2026-04-24 13:37:25,placed
1099073027,BUY,-116,0.89,100,2026-04-24 13:40:13,placed
1099073116,BUY,-112,0.894,100,2026-04-24 13:41:07,placed
1099073630,BUY,-111,0.895,100,2026-04-24 13:48:25,placed
1099074771,BUY,-112,0.894,100,2026-04-24 13:59:22,placed
1099075540,BUY,-111,0.895,100,2026-04-24 14:04:28,placed
1099076684,BUY,-110,0.896,100,2026-04-24 14:09:07,placed
1099079366,BUY,-111,0.895,100,2026-04-24 14:18:46,placed
1099084096,BUY,-110,0.896,100,2026-04-24 14:39:55,placed
1099084110,BUY,-111,0.895,100,2026-04-24 14:39:58,placed
1099086536,BUY,-109,0.897,100,2026-04-24 14:47:17,placed
