date,code
20241225,600548.SH
20241225,600461.SH
20241225,600266.SH
20241225,603223.SH
20241225,603815.SH
20241225,603863.SH
20241225,605179.SH
20241225,603848.SH
20241225,600725.SH
20241225,600403.SH
20241225,603676.SH
20241225,605189.SH
20241225,603811.SH
20241225,600375.SH
20241225,603871.SH
20241225,002016.SZ
20241225,000042.SZ
20241225,000720.SZ
20241225,002571.SZ
20241225,002198.SZ
20241225,002546.SZ
20241225,002052.SZ
20241225,002103.SZ
20241225,002332.SZ
20241225,000429.SZ
20241225,002724.SZ
20241226,600548.SH
20241226,600461.SH
20241226,600266.SH
20241226,603007.SH
20241226,603815.SH
20241226,603863.SH
20241226,603848.SH
20241226,600403.SH
20241226,600575.SH
20241226,605189.SH
20241226,600163.SH
20241226,603316.SH
20241226,603811.SH
20241226,600375.SH
20241226,603871.SH
20241226,000042.SZ
20241226,000570.SZ
20241226,002563.SZ
20241226,000720.SZ
20241226,002571.SZ
20241226,002749.SZ
20241226,002137.SZ
20241226,002052.SZ
20241226,002332.SZ
20241226,000429.SZ
20241226,002724.SZ
20241227,600548.SH
20241227,600461.SH
20241227,603001.SH
20241227,600603.SH
20241227,603007.SH
20241227,603863.SH
20241227,603848.SH
20241227,600403.SH
20241227,600575.SH
20241227,605189.SH
20241227,600163.SH
20241227,603811.SH
20241227,600375.SH
20241227,603871.SH
20241227,000042.SZ
20241227,000570.SZ
20241227,000720.SZ
20241227,002003.SZ
20241227,002037.SZ
20241227,002571.SZ
20241227,002427.SZ
20241227,002749.SZ
20241227,002052.SZ
20241227,002332.SZ
20241227,000429.SZ
20241227,002724.SZ
20241230,600548.SH
20241230,600461.SH
20241230,603001.SH
20241230,600603.SH
20241230,603007.SH
20241230,603848.SH
20241230,600969.SH
20241230,600403.SH
20241230,600575.SH
20241230,605189.SH
20241230,603680.SH
20241230,603811.SH
20241230,600375.SH
20241230,601279.SH
20241230,603871.SH
20241230,000042.SZ
20241230,000570.SZ
20241230,000720.SZ
20241230,002003.SZ
20241230,002692.SZ
20241230,002571.SZ
20241230,002427.SZ
20241230,002052.SZ
20241230,002332.SZ
20241230,000429.SZ
20241230,002724.SZ
20241231,600548.SH
20241231,600461.SH
20241231,603703.SH
20241231,603001.SH
20241231,603007.SH
20241231,603997.SH
20241231,600969.SH
20241231,600403.SH
20241231,600575.SH
20241231,603680.SH
20241231,603811.SH
20241231,600375.SH
20241231,601279.SH
20241231,603871.SH
20241231,002107.SZ
20241231,002845.SZ
20241231,000680.SZ
20241231,000720.SZ
20241231,002003.SZ
20241231,002571.SZ
20241231,002427.SZ
20241231,002052.SZ
20241231,002075.SZ
20241231,002332.SZ
20241231,000429.SZ
20241231,002724.SZ
20250102,600548.SH
20250102,600461.SH
20250102,603703.SH
20250102,600718.SH
20250102,603001.SH
20250102,600528.SH
20250102,603007.SH
20250102,603162.SH
20250102,600587.SH
20250102,601811.SH
20250102,603997.SH
20250102,600969.SH
20250102,600575.SH
20250102,600163.SH
20250102,603811.SH
20250102,600375.SH
20250102,603871.SH
20250102,002845.SZ
20250102,000680.SZ
20250102,002984.SZ
20250102,000720.SZ
20250102,002571.SZ
20250102,002052.SZ
20250102,002332.SZ
20250102,002019.SZ
20250102,002088.SZ
20250103,600548.SH
20250103,600461.SH
20250103,600718.SH
20250103,603936.SH
20250103,603001.SH
20250103,600528.SH
20250103,603007.SH
20250103,603162.SH
20250103,601811.SH
20250103,603997.SH
20250103,600969.SH
20250103,600575.SH
20250103,601369.SH
20250103,603680.SH
20250103,600375.SH
20250103,603707.SH
20250103,603871.SH
20250103,002845.SZ
20250103,000680.SZ
20250103,002984.SZ
20250103,002068.SZ
20250103,002012.SZ
20250103,002332.SZ
20250103,002724.SZ
20250103,002019.SZ
20250103,002088.SZ
20250106,600548.SH
20250106,600461.SH
20250106,600328.SH
20250106,600718.SH
20250106,603001.SH
20250106,600528.SH
20250106,603007.SH
20250106,603162.SH
20250106,600587.SH
20250106,601811.SH
20250106,603997.SH
20250106,600969.SH
20250106,601369.SH
20250106,603680.SH
20250106,603707.SH
20250106,603871.SH
20250106,002845.SZ
20250106,002984.SZ
20250106,002322.SZ
20250106,002923.SZ
20250106,002012.SZ
20250106,002332.SZ
20250106,002724.SZ
20250106,002019.SZ
20250106,000682.SZ
20250106,002088.SZ
20250107,600548.SH
20250107,603367.SH
20250107,600461.SH
20250107,600328.SH
20250107,600718.SH
20250107,603001.SH
20250107,600267.SH
20250107,600528.SH
20250107,603007.SH
20250107,603162.SH
20250107,600587.SH
20250107,603998.SH
20250107,601811.SH
20250107,603848.SH
20250107,603997.SH
20250107,601369.SH
20250107,603680.SH
20250107,603707.SH
20250107,002845.SZ
20250107,002984.SZ
20250107,002322.SZ
20250107,002012.SZ
20250107,002332.SZ
20250107,002724.SZ
20250107,002019.SZ
20250107,000682.SZ
20250108,600548.SH
20250108,603367.SH
20250108,600328.SH
20250108,600718.SH
20250108,600062.SH
20250108,603001.SH
20250108,600267.SH
20250108,600528.SH
20250108,603162.SH
20250108,600587.SH
20250108,603998.SH
20250108,603055.SH
20250108,601811.SH
20250108,603997.SH
20250108,601369.SH
20250108,603707.SH
20250108,603279.SH
20250108,600216.SH
20250108,002845.SZ
20250108,002984.SZ
20250108,002322.SZ
20250108,000922.SZ
20250108,002332.SZ
20250108,002034.SZ
20250108,002019.SZ
20250108,000682.SZ
20250109,600548.SH
20250109,603367.SH
20250109,600328.SH
20250109,603209.SH
20250109,600718.SH
20250109,603001.SH
20250109,600267.SH
20250109,603162.SH
20250109,600587.SH
20250109,603998.SH
20250109,601965.SH
20250109,603055.SH
20250109,603848.SH
20250109,603997.SH
20250109,601369.SH
20250109,603707.SH
20250109,603279.SH
20250109,603871.SH
20250109,002984.SZ
20250109,002322.SZ
20250109,002011.SZ
20250109,000922.SZ
20250109,002332.SZ
20250109,002034.SZ
20250109,002019.SZ
20250109,000682.SZ
20250110,600548.SH
20250110,603367.SH
20250110,600328.SH
20250110,603209.SH
20250110,600718.SH
20250110,600062.SH
20250110,603001.SH
20250110,600267.SH
20250110,603162.SH
20250110,603998.SH
20250110,601965.SH
20250110,603055.SH
20250110,603848.SH
20250110,603997.SH
20250110,601369.SH
20250110,603707.SH
20250110,603279.SH
20250110,603871.SH
20250110,002984.SZ
20250110,002322.SZ
20250110,001236.SZ
20250110,003025.SZ
20250110,000922.SZ
20250110,002012.SZ
20250110,002019.SZ
20250110,000682.SZ
20250113,603367.SH
20250113,600531.SH
20250113,603858.SH
20250113,600328.SH
20250113,603209.SH
20250113,600718.SH
20250113,600062.SH
20250113,600267.SH
20250113,603998.SH
20250113,601965.SH
20250113,603055.SH
20250113,603848.SH
20250113,603997.SH
20250113,601369.SH
20250113,600481.SH
20250113,603707.SH
20250113,603279.SH
20250113,603871.SH
20250113,002984.SZ
20250113,002322.SZ
20250113,001236.SZ
20250113,003025.SZ
20250113,002012.SZ
20250113,002572.SZ
20250113,002019.SZ
20250113,000682.SZ
20250114,603858.SH
20250114,600328.SH
20250114,603209.SH
20250114,603801.SH
20250114,603977.SH
20250114,600718.SH
20250114,600062.SH
20250114,600557.SH
20250114,603998.SH
20250114,601965.SH
20250114,603055.SH
20250114,603848.SH
20250114,603997.SH
20250114,600129.SH
20250114,601369.SH
20250114,605008.SH
20250114,603707.SH
20250114,603279.SH
20250114,603871.SH
20250114,002984.SZ
20250114,002322.SZ
20250114,001236.SZ
20250114,002020.SZ
20250114,002572.SZ
20250114,002019.SZ
20250114,000682.SZ
20250115,603858.SH
20250115,603209.SH
20250115,603801.SH
20250115,603977.SH
20250115,600718.SH
20250115,600557.SH
20250115,603998.SH
20250115,601965.SH
20250115,603055.SH
20250115,603848.SH
20250115,600129.SH
20250115,601369.SH
20250115,605008.SH
20250115,600861.SH
20250115,603707.SH
20250115,603279.SH
20250115,603871.SH
20250115,600216.SH
20250115,002984.SZ
20250115,002101.SZ
20250115,002727.SZ
20250115,002284.SZ
20250115,002020.SZ
20250115,002572.SZ
20250115,002019.SZ
20250115,000682.SZ
20250116,603858.SH
