level_idx,level_px,qty,avg_cost,unrealized_pnl
-3,0.994000,100,0.994000,-0.000000
-2,0.995000,100,0.995000,0.000000
-1,0.996000,100,0.996000,0.000000
0,0.997000,300,0.997000,-0.000000
1,0.998000,400,0.998000,0.000000
2,0.999000,200,0.999000,-0.000000
