order_id,side,level_index,price,qty,placed_time,status
1090540160,BUY,-191,0.885,100,2026-04-27 09:15:01,placed
1090540162,BUY,-190,0.886,100,2026-04-27 09:15:01,placed
1090540169,BUY,-189,0.887,100,2026-04-27 09:15:01,placed
1090540170,BUY,-188,0.888,100,2026-04-27 09:15:01,placed
1090540171,BUY,-187,0.889,100,2026-04-27 09:15:01,placed
1090540280,BUY,-186,0.89,100,2026-04-27 09:15:10,placed
1090540283,BUY,-185,0.891,100,2026-04-27 09:15:10,placed
1090540292,BUY,-184,0.892,100,2026-04-27 09:15:10,placed
1090544318,BUY,-183,0.893,100,2026-04-27 09:25:02,placed
1090546071,BUY,-182,0.894,100,2026-04-27 09:30:02,placed
1090547240,BUY,-181,0.895,100,2026-04-27 09:30:13,placed
1090552920,BUY,-184,0.892,100,2026-04-27 09:33:04,placed
1090565798,BUY,-186,0.89,100,2026-04-27 09:46:25,placed
1090584478,BUY,-192,0.884,100,2026-04-27 10:30:49,placed
1090584497,BUY,-188,0.888,100,2026-04-27 10:30:55,placed
1090593460,BUY,-193,0.883,100,2026-04-27 11:12:55,placed
1090593465,BUY,-189,0.887,100,2026-04-27 11:12:58,placed
1090597889,BUY,-188,0.888,100,2026-04-27 13:04:29,placed
1090598388,BUY,-187,0.889,100,2026-04-27 13:06:32,placed
1090598716,BUY,-186,0.89,100,2026-04-27 13:07:47,placed
1090599166,BUY,-185,0.891,100,2026-04-27 13:09:35,placed
1090599590,BUY,-186,0.89,100,2026-04-27 13:11:35,placed
1090602559,BUY,-187,0.889,100,2026-04-27 13:26:35,placed
1090604824,BUY,-186,0.89,100,2026-04-27 13:39:11,placed
1090605394,BUY,-185,0.891,100,2026-04-27 13:41:26,placed
1090610698,BUY,-186,0.89,100,2026-04-27 14:07:35,placed
