effective_date,window_type,stock_count,avg_daily_return,avg_cumulative_return,win_rate_avg,volume_change_rate_avg,max_return,min_return,volatility_avg,positive_return_count,positive_return_rate
2025-06-16 00:00:00,数据截止日窗口,5,0.1127305632312132,1.6067011124696333,60.54729054087535,23.2106341057559,4.912589881273303,-5.216186865332189,2.698194794219128,4,80.0
2024-12-16 00:00:00,数据截止日窗口,1,-0.43796493428622874,13.696551885542927,74.0606473270999,73.37086904107181,13.696551885542927,13.696551885542927,3.145361387738571,1,100.0
2024-06-17 00:00:00,数据截止日窗口,3,1.4871370420034316,0.08428228417794426,57.79251800544332,36.69566789970862,6.032686595561072,-9.372513593160967,2.2490929770981674,2,66.66666666666666
