effective_date,window_type,stock_count,avg_daily_return,avg_cumulative_return,win_rate_avg,volume_change_rate_avg,max_return,min_return,volatility_avg,positive_return_count,positive_return_rate
2025-06-16 00:00:00,生效日窗口,5,-0.261215344544561,-7.0129864204890024,64.04053056346167,30.65512208710026,-2.305621586532717,-16.158463891944916,2.696478110363048,0,0.0
2024-12-16 00:00:00,生效日窗口,1,4.075617282673008,14.068500794983699,79.6914550716659,-33.557694819437515,14.068500794983699,14.068500794983699,3.4155682688108215,1,100.0
2024-06-17 00:00:00,生效日窗口,3,1.6018056634086644,3.115876079379218,64.26018398757766,42.462402296210875,14.486071529367665,-6.7033030788046855,2.80063692085861,2,66.66666666666666
