order_id,side,level_index,price,qty,placed_time,status
1082161206,BUY,-76,1.0,100,2026-04-07 10:00:30,placed
1082161207,BUY,-75,1.001,100,2026-04-07 10:00:31,placed
1082161208,BUY,-74,1.002,100,2026-04-07 10:00:31,placed
1082161209,BUY,-73,1.003,100,2026-04-07 10:00:31,placed
1082161210,BUY,-72,1.004,100,2026-04-07 10:00:31,placed
1082161235,BUY,-71,1.005,100,2026-04-07 10:00:33,placed
1082161277,BUY,-70,1.006,100,2026-04-07 10:00:39,placed
1082161898,BUY,-69,1.007,100,2026-04-07 10:01:54,placed
1082162623,BUY,-71,1.005,100,2026-04-07 10:03:12,placed
1082163071,BUY,-72,1.004,100,2026-04-07 10:04:18,placed
1082165182,BUY,-77,0.999,100,2026-04-07 10:09:48,placed
1082165357,BUY,-73,1.003,100,2026-04-07 10:10:03,placed
1082165661,BUY,-78,0.998,100,2026-04-07 10:10:42,placed
1082165837,BUY,-74,1.002,100,2026-04-07 10:11:21,placed
1082165998,BUY,-73,1.003,100,2026-04-07 10:11:54,placed
1082166409,BUY,-72,1.004,100,2026-04-07 10:13:06,placed
1082168201,BUY,-73,1.003,100,2026-04-07 10:19:03,placed
1082168835,BUY,-79,0.997,100,2026-04-07 10:20:51,placed
1082169142,BUY,-80,0.996,100,2026-04-07 10:21:54,placed
1082169230,BUY,-76,1.0,100,2026-04-07 10:22:24,placed
1082170046,BUY,-81,0.995,100,2026-04-07 10:25:36,placed
1082170463,BUY,-77,0.999,100,2026-04-07 10:26:57,placed
1082170522,BUY,-76,1.0,100,2026-04-07 10:27:18,placed
1082171545,BUY,-82,0.994,100,2026-04-07 10:30:57,placed
1082171616,BUY,-83,0.993,100,2026-04-07 10:31:12,placed
1082171645,BUY,-79,0.997,100,2026-04-07 10:31:18,placed
1082171714,BUY,-84,0.992,100,2026-04-07 10:31:39,placed
1082171740,BUY,-85,0.991,100,2026-04-07 10:31:48,placed
1082171788,BUY,-82,0.994,100,2026-04-07 10:31:57,placed
1082171865,BUY,-81,0.995,100,2026-04-07 10:32:18,placed
