date,instrument,weight,entry_date,entry_price,holding_days,highest_close_since_entry,unrealized_return
2025-04-21,SZ002836,0.05,2025-04-21,2.714163064956665,0,2.714163064956665,0.0
2025-04-21,SH688386,0.05,2025-04-21,1.2120424509048462,0,1.2120424509048462,0.0
2025-04-21,SZ000428,0.05,2025-04-21,2.116729736328125,0,2.116729736328125,0.0
2025-04-21,SZ000419,0.05,2025-04-21,2.494631767272949,0,2.494631767272949,0.0
2025-04-21,SH603819,0.05,2025-04-21,2.4323041439056396,0,2.4323041439056396,0.0
2025-04-21,SZ002685,0.05,2025-04-21,2.2224669456481934,0,2.2224669456481934,0.0
2025-04-21,SZ001331,0.05,2025-04-21,0.6301867365837097,0,0.6301867365837097,0.0
2025-04-21,SZ002255,0.05,2025-04-21,1.8346693515777588,0,1.8346693515777588,0.0
2025-04-21,SH600826,0.05,2025-04-21,2.7587273120880127,0,2.7587273120880127,0.0
2025-04-21,SZ000659,0.05,2025-04-21,1.702979564666748,0,1.702979564666748,0.0
2025-04-21,SH600158,0.05,2025-04-21,3.8058454990386963,0,3.8058454990386963,0.0
2025-04-21,SZ000753,0.05,2025-04-21,2.8316702842712402,0,2.8316702842712402,0.0
2025-04-21,SZ300633,0.05,2025-04-21,4.228419780731201,0,4.228419780731201,0.0
2025-04-22,SZ000510,0.05,2025-04-18,2.3133723735809326,2,2.70733904838562,0.17029972316772146
2025-04-22,SH688337,0.05,2025-04-18,1.5256410837173462,2,1.5455002784729004,0.013016950688798712
2025-04-22,SZ002734,0.05,2025-04-21,2.711500883102417,1,2.8953866958618164,0.0678169842780958
2025-04-22,SZ002040,0.05,2025-04-21,1.7600618600845337,1,1.8591331243515015,0.05628851264478252
2025-04-22,SZ002685,0.05,2025-04-21,2.2224669456481934,1,2.2224669456481934,-0.0029732767685557437
2025-04-22,SZ002255,0.05,2025-04-21,1.8346693515777588,1,1.8346693515777588,-0.03522668336633894
2025-04-22,SZ000659,0.05,2025-04-21,1.702979564666748,1,1.702979564666748,-0.015126671365095046
2025-04-22,SH600158,0.05,2025-04-21,3.8058454990386963,1,3.8058454990386963,-0.0036569858070035766
2025-04-22,SZ300329,0.05,2025-04-22,1.2737318277359009,0,1.2737318277359009,0.0
2025-04-22,SH600882,0.05,2025-04-22,5.879439353942871,0,5.879439353942871,0.0
2025-04-22,SH603938,0.05,2025-04-22,2.712536096572876,0,2.712536096572876,0.0
2025-04-22,SH603985,0.05,2025-04-22,1.9469618797302246,0,1.9469618797302246,0.0
2025-04-22,SZ002802,0.05,2025-04-22,2.261852741241455,0,2.261852741241455,0.0
2025-04-22,SH603110,0.05,2025-04-22,2.1347177028656006,0,2.1347177028656006,0.0
2025-04-22,SZ300530,0.05,2025-04-22,3.530505418777466,0,3.530505418777466,0.0
2025-04-22,SZ300368,0.05,2025-04-22,1.5843727588653564,0,1.5843727588653564,0.0
2025-04-22,SZ000859,0.05,2025-04-22,2.6515443325042725,0,2.6515443325042725,0.0
2025-04-22,SZ002707,0.05,2025-04-22,3.152587652206421,0,3.152587652206421,0.0
2025-04-22,SZ000025,0.05,2025-04-22,4.557081699371338,0,4.557081699371338,0.0
2025-04-22,SH600671,0.05,2025-04-22,1.4645509719848633,0,1.4645509719848633,0.0
2025-04-23,SZ002734,0.05,2025-04-21,2.711500883102417,2,2.8953866958618164,0.04792717468844021
2025-04-23,SZ002040,0.05,2025-04-21,1.7600618600845337,2,1.8591331243515015,0.01671065854112319
2025-04-23,SZ002685,0.05,2025-04-21,2.2224669456481934,2,2.2224669456481934,-0.01585729730471963
2025-04-23,SZ000659,0.05,2025-04-21,1.702979564666748,2,1.7184978723526,0.009112445039167971
2025-04-23,SH603938,0.05,2025-04-22,2.712536096572876,1,2.7298271656036377,0.0063745028324628805
2025-04-23,SZ300530,0.05,2025-04-22,3.530505418777466,1,3.5682742595672607,0.010697856626679103
2025-04-23,SZ000859,0.05,2025-04-23,2.414092779159546,0,2.414092779159546,0.0
2025-04-23,SH688337,0.05,2025-04-23,1.4801408052444458,0,1.4801408052444458,0.0
2025-04-23,SZ300329,0.05,2025-04-23,1.2511301040649414,0,1.2511301040649414,0.0
2025-04-23,SH600838,0.05,2025-04-23,1.8884259462356567,0,1.8884259462356567,0.0
2025-04-23,SH688091,0.05,2025-04-23,1.7762808799743652,0,1.7762808799743652,0.0
2025-04-23,SZ002345,0.05,2025-04-23,1.935731291770935,0,1.935731291770935,0.0
2025-04-23,SH688386,0.05,2025-04-23,1.2404158115386963,0,1.2404158115386963,0.0
2025-04-23,SZ000566,0.05,2025-04-23,4.940937042236328,0,4.940937042236328,0.0
2025-04-23,SH603985,0.05,2025-04-23,1.9410401582717896,0,1.9410401582717896,0.0
2025-04-23,SZ002825,0.05,2025-04-23,1.9719945192337036,0,1.9719945192337036,0.0
2025-04-23,SH600391,0.05,2025-04-23,3.1506996154785156,0,3.1506996154785156,0.0
2025-04-23,SZ300531,0.05,2025-04-23,2.7110188007354736,0,2.7110188007354736,0.0
2025-04-23,SH600814,0.05,2025-04-23,3.8380041122436523,0,3.8380041122436523,0.0
2025-04-23,SZ000428,0.05,2025-04-23,1.9905482530593872,0,1.9905482530593872,0.0
2025-04-24,SZ000859,0.05263157894736842,2025-04-23,2.414092779159546,1,2.468146800994873,0.022391029169204435
2025-04-24,SH688337,0.05263157894736842,2025-04-23,1.4801408052444458,1,1.5522875785827637,0.048743182461213674
2025-04-24,SH688386,0.05263157894736842,2025-04-23,1.2404158115386963,1,1.3073424100875854,0.05395497052385112
2025-04-24,SZ000566,0.05263157894736842,2025-04-23,4.940937042236328,1,4.970468521118164,0.005976898436347966
2025-04-24,SH600391,0.05263157894736842,2025-04-23,3.1506996154785156,1,3.1722280979156494,0.006832921276078041
2025-04-24,SZ300531,0.05263157894736842,2025-04-23,2.7110188007354736,1,2.7110188007354736,-0.039685644952961674
2025-04-24,SZ300130,0.05263157894736842,2025-04-24,3.5648903846740723,0,3.5648903846740723,0.0
2025-04-24,SZ002201,0.05263157894736842,2025-04-24,1.55207097530365,0,1.55207097530365,0.0
2025-04-24,SZ301225,0.05263157894736842,2025-04-24,1.050054669380188,0,1.050054669380188,0.0
2025-04-24,SH605188,0.05263157894736842,2025-04-24,2.1895523071289062,0,2.1895523071289062,0.0
2025-04-24,SH688091,0.05263157894736842,2025-04-24,1.7824045419692993,0,1.7824045419692993,0.0
2025-04-24,SZ002685,0.05263157894736842,2025-04-24,2.16850209236145,0,2.16850209236145,0.0
2025-04-24,SZ003018,0.05263157894736842,2025-04-24,0.9191290736198425,0,0.9191290736198425,0.0
2025-04-24,SH600081,0.05263157894736842,2025-04-24,4.370018482208252,0,4.370018482208252,0.0
2025-04-24,SZ001317,0.05263157894736842,2025-04-24,1.6345486640930176,0,1.6345486640930176,0.0
2025-04-24,SH688656,0.05263157894736842,2025-04-24,1.560156226158142,0,1.560156226158142,0.0
2025-04-24,SZ000753,0.05263157894736842,2025-04-24,2.7405641078948975,0,2.7405641078948975,0.0
2025-04-24,SH688662,0.05263157894736842,2025-04-24,1.1392757892608643,0,1.1392757892608643,0.0
2025-04-24,SH688685,0.05263157894736842,2025-04-24,2.608086109161377,0,2.608086109161377,0.0
2025-04-25,SH688386,0.05,2025-04-23,1.2404158115386963,2,1.3073424100875854,0.024620287117353534
2025-04-25,SZ300531,0.05,2025-04-23,2.7110188007354736,2,2.7110188007354736,-0.013612014665235317
2025-04-25,SZ002201,0.05,2025-04-24,1.55207097530365,1,1.55207097530365,-0.028021350697768677
2025-04-25,SZ301225,0.05,2025-04-24,1.050054669380188,1,1.1134426593780518,0.06036637124358446
2025-04-25,SH600081,0.05,2025-04-24,4.370018482208252,1,4.370018482208252,-0.0014731696213896583
2025-04-25,SH688656,0.05,2025-04-24,1.560156226158142,1,1.560156226158142,-0.018127166612454837
2025-04-25,SH688662,0.05,2025-04-24,1.1392757892608643,1,1.1392757892608643,-0.03643028760885547
2025-04-25,SH601086,0.05,2025-04-25,3.7626373767852783,0,3.7626373767852783,0.0
2025-04-25,SZ002094,0.05,2025-04-25,3.0559439659118652,0,3.0559439659118652,0.0
2025-04-25,SZ000510,0.05,2025-04-25,2.791985511779785,0,2.791985511779785,0.0
2025-04-25,SH600794,0.05,2025-04-25,6.163177490234375,0,6.163177490234375,0.0
2025-04-25,SZ000566,0.05,2025-04-25,4.786150932312012,0,4.786150932312012,0.0
2025-04-25,SZ300530,0.05,2025-04-25,3.4462521076202393,0,3.4462521076202393,0.0
2025-04-25,SZ300130,0.05,2025-04-25,3.5523509979248047,0,3.5523509979248047,0.0
2025-04-25,SH600383,0.05,2025-04-25,3.359851360321045,0,3.359851360321045,0.0
2025-04-25,SZ000953,0.05,2025-04-25,1.9841076135635376,0,1.9841076135635376,0.0
2025-04-25,SZ000670,0.05,2025-04-25,2.1757800579071045,0,2.1757800579071045,0.0
2025-04-25,SH688068,0.05,2025-04-25,2.8219776153564453,0,2.8219776153564453,0.0
2025-04-25,SZ000797,0.05,2025-04-25,2.020181655883789,0,2.020181655883789,0.0
2025-04-25,SZ301248,0.05,2025-04-25,0.7403509020805359,0,0.7403509020805359,0.0
2025-04-28,SH688656,0.07692307692307693,2025-04-24,1.560156226158142,2,1.560156226158142,-0.017626461323247966
2025-04-28,SH688662,0.07692307692307693,2025-04-24,1.1392757892608643,2,1.1392757892608643,-0.047677299988762134
2025-04-28,SZ000953,0.07692307692307693,2025-04-25,1.9841076135635376,1,2.0220048427581787,0.019100389986698385
2025-04-28,SH688068,0.07692307692307693,2025-04-25,2.8219776153564453,1,2.846381664276123,0.008647853472287359
2025-04-28,SZ301248,0.07692307692307693,2025-04-25,0.7403509020805359,1,0.7471345067024231,0.009162688399276586
2025-04-28,SZ300204,0.07692307692307693,2025-04-28,1.6699419021606445,0,1.6699419021606445,0.0
2025-04-28,SZ000560,0.07692307692307693,2025-04-28,2.2442455291748047,0,2.2442455291748047,0.0
2025-04-28,SZ002255,0.07692307692307693,2025-04-28,1.8306612968444824,0,1.8306612968444824,0.0
2025-04-28,SZ300696,0.07692307692307693,2025-04-28,2.184610605239868,0,2.184610605239868,0.0
2025-04-28,SZ300536,0.07692307692307693,2025-04-28,2.3241379261016846,0,2.3241379261016846,0.0
2025-04-28,SZ002849,0.07692307692307693,2025-04-28,1.9942529201507568,0,1.9942529201507568,0.0
2025-04-28,SZ300130,0.07692307692307693,2025-04-28,3.513270616531372,0,3.513270616531372,0.0
2025-04-28,SZ002803,0.07692307692307693,2025-04-28,4.772082805633545,0,4.772082805633545,0.0
2025-04-29,SZ000953,0.05,2025-04-25,1.9841076135635376,2,2.0220048427581787,-0.04805916593712012
2025-04-29,SZ300204,0.05,2025-04-28,1.6699419021606445,1,1.7076398134231567,0.02257438490149677
2025-04-29,SZ002255,0.05,2025-04-28,1.8306612968444824,1,1.8682364225387573,0.02052543840799137
2025-04-29,SZ300536,0.05,2025-04-28,2.3241379261016846,1,2.375478982925415,0.022090365742555518
2025-04-29,SZ002849,0.05,2025-04-28,1.9942529201507568,1,2.066092014312744,0.03602306078436457
2025-04-29,SH600644,0.05,2025-04-29,5.118201732635498,0,5.118201732635498,0.0
2025-04-29,SH603090,0.05,2025-04-29,2.1631147861480713,0,2.1631147861480713,0.0
2025-04-29,SZ001331,0.05,2025-04-29,0.6338174343109131,0,0.6338174343109131,0.0
2025-04-29,SZ300531,0.05,2025-04-29,2.765072822570801,0,2.765072822570801,0.0
2025-04-29,SH688068,0.05,2025-04-29,2.7692198753356934,0,2.7692198753356934,0.0
2025-04-29,SH688386,0.05,2025-04-29,1.2562270164489746,0,1.2562270164489746,0.0
2025-04-29,SZ002163,0.05,2025-04-29,1.6988303661346436,0,1.6988303661346436,0.0
2025-04-29,SH600055,0.05,2025-04-29,11.525288581848145,0,11.525288581848145,0.0
2025-04-29,SZ300696,0.05,2025-04-29,2.241079807281494,0,2.241079807281494,0.0
2025-04-29,SH600962,0.05,2025-04-29,2.7477877140045166,0,2.7477877140045166,0.0
2025-04-29,SZ002779,0.05,2025-04-29,8.87557315826416,0,8.87557315826416,0.0
2025-04-29,SZ300466,0.05,2025-04-29,4.600271224975586,0,4.600271224975586,0.0
2025-04-29,SH603990,0.05,2025-04-29,3.0573477745056152,0,3.0573477745056152,0.0
2025-04-29,SZ002284,0.05,2025-04-29,2.8011581897735596,0,2.8011581897735596,0.0
2025-04-29,SH600853,0.05,2025-04-29,2.778026819229126,0,2.778026819229126,0.0
2025-04-30,SZ300204,0.05,2025-04-28,1.6699419021606445,2,1.7076398134231567,0.016930806522445607
2025-04-30,SZ300536,0.05,2025-04-28,2.3241379261016846,2,2.456705093383789,0.057039285746892654
2025-04-30,SZ002849,0.05,2025-04-28,1.9942529201507568,2,2.094827651977539,0.050432285098110485
2025-04-30,SZ300531,0.05,2025-04-29,2.765072822570801,1,2.765072822570801,-0.0013157944656615461
2025-04-30,SH688386,0.05,2025-04-29,1.2562270164489746,1,1.2562270164489746,-0.018275865733864416
2025-04-30,SH600055,0.05,2025-04-29,11.525288581848145,1,11.658385276794434,0.0115482310053312
2025-04-30,SZ002779,0.05,2025-04-29,8.87557315826416,1,9.198967933654785,0.03643649481831024
2025-04-30,SZ300466,0.05,2025-04-29,4.600271224975586,1,4.79878044128418,0.043151633153901026
2025-04-30,SZ001212,0.05,2025-04-30,1.590350866317749,0,1.590350866317749,0.0
2025-04-30,SH603696,0.05,2025-04-30,2.348005533218384,0,2.348005533218384,0.0
2025-04-30,SZ003018,0.05,2025-04-30,0.938569188117981,0,0.938569188117981,0.0
2025-04-30,SZ002734,0.05,2025-04-30,3.0948667526245117,0,3.0948667526245117,0.0
2025-04-30,SZ002298,0.05,2025-04-30,1.1779661178588867,0,1.1779661178588867,0.0
2025-04-30,SZ300648,0.05,2025-04-30,2.4609615802764893,0,2.4609615802764893,0.0
2025-04-30,SZ300591,0.05,2025-04-30,1.5135747194290161,0,1.5135747194290161,0.0
2025-04-30,SH600828,0.05,2025-04-30,3.256922960281372,0,3.256922960281372,0.0
2025-04-30,SZ301317,0.05,2025-04-30,0.8302367925643921,0,0.8302367925643921,0.0
2025-04-30,SH603335,0.05,2025-04-30,1.4894434213638306,0,1.4894434213638306,0.0
2025-04-30,SH600149,0.05,2025-04-30,1.5567502975463867,0,1.5567502975463867,0.0
2025-04-30,SH603985,0.05,2025-04-30,2.160659074783325,0,2.160659074783325,0.0
2025-05-06,SZ300536,0.05,2025-04-28,2.3241379261016846,3,2.456705093383789,0.057039285746892654
2025-05-06,SZ002849,0.05,2025-04-28,1.9942529201507568,3,2.133333444595337,0.06974066480698249
2025-05-06,SZ300466,0.05,2025-04-29,4.600271224975586,2,4.79878044128418,0.03593512826370615
2025-05-06,SZ001212,0.05,2025-04-30,1.590350866317749,1,1.668859601020813,0.049365669152519054
2025-05-06,SZ003018,0.05,2025-04-30,0.938569188117981,1,0.9541212916374207,0.016570012862477057
2025-05-06,SZ002734,0.05,2025-04-30,3.0948667526245117,1,3.1669914722442627,0.023304628400750316
2025-05-06,SZ300648,0.05,2025-04-30,2.4609615802764893,1,2.5487427711486816,0.035669468217512934
2025-05-06,SZ300591,0.05,2025-04-30,1.5135747194290161,1,1.6040724515914917,0.059790726550067674
2025-05-06,SH600828,0.05,2025-04-30,3.256922960281372,1,3.256922960281372,-0.021413891486601
2025-05-06,SZ301317,0.05,2025-04-30,0.8302367925643921,1,0.8612021803855896,0.03729705560934393
2025-05-06,SH603335,0.05,2025-04-30,1.4894434213638306,1,1.6391555070877075,0.10051545669777173
2025-05-06,SH600149,0.05,2025-04-30,1.5567502975463867,1,1.6188769340515137,0.039907900838718646
2025-05-06,SH688386,0.05,2025-05-06,1.231102466583252,0,1.231102466583252,0.0
2025-05-06,SZ300204,0.05,2025-05-06,1.6589131355285645,0,1.6589131355285645,0.0
2025-05-06,SZ301209,0.05,2025-05-06,2.269230842590332,0,2.269230842590332,0.0
2025-05-06,SZ002298,0.05,2025-05-06,1.2353324890136719,0,1.2353324890136719,0.0
2025-05-06,SZ301225,0.05,2025-05-06,1.3759562969207764,0,1.3759562969207764,0.0
2025-05-06,SZ002042,0.05,2025-05-06,8.597172737121582,0,8.597172737121582,0.0
2025-05-06,SZ301280,0.05,2025-05-06,1.7579675912857056,0,1.7579675912857056,0.0
2025-05-06,SH600768,0.05,2025-05-06,1.1890079975128174,0,1.1890079975128174,0.0
2025-05-07,SZ300536,0.05,2025-04-28,2.3241379261016846,4,2.456705093383789,0.0507748092687621
2025-05-07,SZ002849,0.05,2025-04-28,1.9942529201507568,4,2.135632276535034,0.07089339318785592
2025-05-07,SZ300466,0.05,2025-04-29,4.600271224975586,3,4.930894374847412,0.07187036018155224
2025-05-07,SZ001212,0.05,2025-04-30,1.590350866317749,2,1.7394737005233765,0.09376725436123534
2025-05-07,SZ003018,0.05,2025-04-30,0.938569188117981,2,0.9541212916374207,0.012427525523323268
2025-05-07,SZ002734,0.05,2025-04-30,3.0948667526245117,2,3.1669914722442627,0.0046189714480111554
2025-05-07,SZ300648,0.05,2025-04-30,2.4609615802764893,2,2.570357322692871,0.04445243814171662
2025-05-07,SZ300591,0.05,2025-04-30,1.5135747194290161,2,1.6470588445663452,0.08819130197132585
2025-05-07,SH600828,0.05,2025-04-30,3.256922960281372,2,3.3579487800598145,0.031018793201579076
2025-05-07,SZ301317,0.05,2025-04-30,0.8302367925643921,2,0.8612021803855896,0.026766123950054954
2025-05-07,SH600149,0.05,2025-04-30,1.5567502975463867,2,1.6810035705566406,0.07981580167743729
2025-05-07,SZ301209,0.05,2025-05-06,2.269230842590332,1,2.4158973693847656,0.06463270463352844
2025-05-07,SZ002298,0.05,2025-05-06,1.2353324890136719,1,1.2353324890136719,-0.030079168403662315
2025-05-07,SZ301225,0.05,2025-05-06,1.3759562969207764,1,1.3759562969207764,-0.002065175937187136
2025-05-07,SZ301280,0.05,2025-05-06,1.7579675912857056,1,1.7579675912857056,-0.02973167040315794
2025-05-07,SZ002779,0.05,2025-05-07,9.04013729095459,0,9.04013729095459,0.0
2025-05-07,SH603918,0.05,2025-05-07,4.709064483642578,0,4.709064483642578,0.0
2025-05-07,SZ301421,0.05,2025-05-07,1.0663607120513916,0,1.0663607120513916,0.0
2025-05-07,SZ300322,0.05,2025-05-07,4.623302459716797,0,4.623302459716797,0.0
2025-05-07,SZ300687,0.05,2025-05-07,4.418130397796631,0,4.418130397796631,0.0
2025-05-08,SZ300536,0.05,2025-04-28,2.3241379261016846,5,2.476628303527832,0.06561158686563928
2025-05-08,SZ002849,0.05,2025-04-28,1.9942529201507568,5,2.1729884147644043,0.0896252891534619
2025-05-08,SZ001212,0.05,2025-04-30,1.590350866317749,3,1.7394737005233765,0.07349700131101278
2025-05-08,SZ003018,0.05,2025-04-30,0.938569188117981,3,0.9650077819824219,0.028169040917969568
2025-05-08,SZ002734,0.05,2025-04-30,3.0948667526245117,3,3.2111761569976807,0.037581393213306
2025-05-08,SZ300591,0.05,2025-04-30,1.5135747194290161,3,1.6470588445663452,0.05082207818750972
2025-05-08,SH600149,0.05,2025-04-30,1.5567502975463867,3,1.6810035705566406,0.07060626842794937
2025-05-08,SZ002298,0.05,2025-05-06,1.2353324890136719,2,1.2353324890136719,-0.013192675282165278
2025-05-08,SZ301225,0.05,2025-05-06,1.3759562969207764,2,1.3759562969207764,-0.002065175937187136
2025-05-08,SZ301280,0.05,2025-05-06,1.7579675912857056,2,1.7745401859283447,0.009427133199036097
2025-05-08,SZ002779,0.05,2025-05-07,9.04013729095459,1,9.109518051147461,0.007674746296418844
2025-05-08,SZ301421,0.05,2025-05-07,1.0663607120513916,1,1.0663607120513916,-0.02869445591541997
2025-05-08,SZ300322,0.05,2025-05-07,4.623302459716797,1,4.623302459716797,-0.0007730176712149595
2025-05-08,SZ300687,0.05,2025-05-07,4.418130397796631,1,4.418130397796631,-0.019382351134980325
2025-05-08,SZ002163,0.05,2025-05-08,1.7535505294799805,0,1.7535505294799805,0.0
2025-05-08,SH603335,0.05,2025-05-08,1.6218810081481934,0,1.6218810081481934,0.0
2025-05-08,SZ300221,0.05,2025-05-08,2.179617166519165,0,2.179617166519165,0.0
2025-05-08,SZ300466,0.05,2025-05-08,4.684959411621094,0,4.684959411621094,0.0
2025-05-08,SZ001298,0.05,2025-05-08,1.44441819190979,0,1.44441819190979,0.0
2025-05-08,SZ002345,0.05,2025-05-08,2.0193071365356445,0,2.0193071365356445,0.0
2025-05-09,SZ002849,0.05,2025-04-28,1.9942529201507568,6,2.190229892730713,0.09827087156284131
2025-05-09,SZ001212,0.05,2025-04-30,1.590350866317749,4,1.7394737005233765,0.04591835740354977
2025-05-09,SZ002734,0.05,2025-04-30,3.0948667526245117,4,3.2111761569976807,0.024144483411361328
2025-05-09,SZ300591,0.05,2025-04-30,1.5135747194290161,4,1.6470588445663452,0.05082207818750972
2025-05-09,SH600149,0.05,2025-04-30,1.5567502975463867,4,1.6810035705566406,0.04834999212801505
2025-05-09,SZ301225,0.05,2025-05-06,1.3759562969207764,3,1.4288524389266968,0.03844318465949503
2025-05-09,SZ002779,0.05,2025-05-07,9.04013729095459,2,9.109518051147461,0.004249693884687877
2025-05-09,SZ300322,0.05,2025-05-07,4.623302459716797,2,4.895639896392822,0.058905390475514574
2025-05-09,SZ002163,0.05,2025-05-08,1.7535505294799805,1,1.7593984603881836,0.0033349086951817153
2025-05-09,SZ300221,0.05,2025-05-08,2.179617166519165,1,2.179617166519165,-0.038233086781994774
2025-05-09,SZ001298,0.05,2025-05-08,1.44441819190979,1,1.44441819190979,-0.04166668729941869
2025-05-09,SZ002345,0.05,2025-05-08,2.0193071365356445,1,2.08992338180542,0.034970532214790184
2025-05-09,SZ300652,0.05,2025-05-09,3.6335811614990234,0,3.6335811614990234,0.0
2025-05-09,SZ300466,0.05,2025-05-09,4.4715447425842285,0,4.4715447425842285,0.0
2025-05-09,SZ301280,0.05,2025-05-09,1.654707670211792,0,1.654707670211792,0.0
2025-05-09,SH603040,0.05,2025-05-09,3.931981325149536,0,3.931981325149536,0.0
2025-05-09,SZ300353,0.05,2025-05-09,3.744503974914551,0,3.744503974914551,0.0
2025-05-09,SH600262,0.05,2025-05-09,2.30551815032959,0,2.30551815032959,0.0
2025-05-09,SZ002298,0.05,2025-05-09,1.190351963043213,0,1.190351963043213,0.0
2025-05-09,SZ300281,0.05,2025-05-09,2.3855650424957275,0,2.3855650424957275,0.0
2025-05-12,SZ001212,0.05,2025-04-30,1.590350866317749,5,1.7668859958648682,0.11100388806393613
2025-05-12,SZ300591,0.05,2025-04-30,1.5135747194290161,5,1.6470588445663452,0.06427501135129887
2025-05-12,SH600149,0.05,2025-04-30,1.5567502975463867,5,1.6810035705566406,0.039907900838718646
2025-05-12,SZ300322,0.05,2025-05-07,4.623302459716797,3,4.937098026275635,0.06787260173717025
2025-05-12,SZ002163,0.05,2025-05-08,1.7535505294799805,2,1.7593984603881836,-0.022391597792172924
2025-05-12,SZ300221,0.05,2025-05-08,2.179617166519165,2,2.195945978164673,0.007491596183188731
2025-05-12,SZ001298,0.05,2025-05-08,1.44441819190979,2,1.44441819190979,-0.025980348706714396
2025-05-12,SZ300652,0.05,2025-05-09,3.6335811614990234,1,4.141670227050781,0.13983148936795642
2025-05-12,SZ301280,0.05,2025-05-09,1.654707670211792,1,1.7011473178863525,0.028065167346819964
2025-05-12,SH603040,0.05,2025-05-09,3.931981325149536,1,4.229826927185059,0.07574949558647637
2025-05-12,SZ300353,0.05,2025-05-09,3.744503974914551,1,3.7989275455474854,0.014534253668184949
2025-05-12,SH600262,0.05,2025-05-09,2.30551815032959,1,2.30551815032959,-0.011383505597285848
2025-05-12,SZ002298,0.05,2025-05-09,1.190351963043213,1,1.1962190866470337,0.0049288981628770046
2025-05-12,SZ300281,0.05,2025-05-09,2.3855650424957275,1,2.3855650424957275,-0.005175106201062651
2025-05-12,SH603335,0.05,2025-05-12,1.6199616193771362,0,1.6199616193771362,0.0
2025-05-12,SH605488,0.05,2025-05-12,2.608769655227661,0,2.608769655227661,0.0
2025-05-12,SH688191,0.05,2025-05-12,1.267748475074768,0,1.267748475074768,0.0
2025-05-12,SZ300749,0.05,2025-05-12,0.8715909123420715,0,0.8715909123420715,0.0
2025-05-12,SZ002229,0.05,2025-05-12,3.583907127380371,0,3.583907127380371,0.0
2025-05-12,SZ002915,0.05,2025-05-12,5.1015119552612305,0,5.1015119552612305,0.0
2025-05-13,SZ001212,0.05,2025-04-30,1.590350866317749,6,1.7703946828842163,0.11321012260856333
2025-05-13,SZ300591,0.05,2025-04-30,1.5135747194290161,6,1.6470588445663452,0.06427501135129887
2025-05-13,SH600149,0.05,2025-04-30,1.5567502975463867,6,1.6810035705566406,0.04451262917559795
2025-05-13,SZ300322,0.05,2025-05-07,4.623302459716797,4,4.937098026275635,0.05612242372135956
2025-05-13,SZ300652,0.05,2025-05-09,3.6335811614990234,2,4.141670227050781,0.12322504006471235
2025-05-13,SZ301280,0.05,2025-05-09,1.654707670211792,2,1.7251867055892944,0.042593043258499996
2025-05-13,SZ002298,0.05,2025-05-09,1.190351963043213,2,1.2001303434371948,0.008214696743123584
2025-05-13,SZ300281,0.05,2025-05-09,2.3855650424957275,2,2.3855650424957275,-0.010151227514882621
2025-05-13,SH603335,0.05,2025-05-12,1.6199616193771362,1,1.6199616193771362,-0.03317533312978971
2025-05-13,SH605488,0.05,2025-05-12,2.608769655227661,1,2.608769655227661,-0.01798048670015906
2025-05-13,SH688191,0.05,2025-05-12,1.267748475074768,1,1.2718052864074707,0.0032000127883911045
2025-05-13,SZ002915,0.05,2025-05-12,5.1015119552612305,1,5.451404094696045,0.06858596872912703
2025-05-13,SH600262,0.05,2025-05-13,2.20255708694458,0,2.20255708694458,0.0
2025-05-13,SH600793,0.05,2025-05-13,3.986741065979004,0,3.986741065979004,0.0
2025-05-13,SH688655,0.05,2025-05-13,0.798758864402771,0,0.798758864402771,0.0
2025-05-13,SZ000953,0.05,2025-05-13,2.0134475231170654,0,2.0134475231170654,0.0
2025-05-13,SZ300531,0.05,2025-05-13,2.9059252738952637,0,2.9059252738952637,0.0
2025-05-13,SZ300819,0.05,2025-05-13,1.9221198558807373,0,1.9221198558807373,0.0
2025-05-13,SH600678,0.05,2025-05-13,2.714862585067749,0,2.714862585067749,0.0
2025-05-13,SH603809,0.05,2025-05-13,3.898573160171509,0,3.898573160171509,0.0
2025-05-14,SZ300322,0.05,2025-05-07,4.623302459716797,5,4.937098026275635,0.02597401257950893
2025-05-14,SZ300652,0.05,2025-05-09,3.6335811614990234,3,4.141670227050781,0.10433215943157181
2025-05-14,SZ002298,0.05,2025-05-09,1.190351963043213,3,1.2125163078308105,0.01861999263724745
2025-05-14,SZ300281,0.05,2025-05-09,2.3855650424957275,3,2.4938271045684814,0.0453821464282913
2025-05-14,SZ002915,0.05,2025-05-12,5.1015119552612305,2,5.451404094696045,0.05016933918553801
2025-05-14,SZ000953,0.05,2025-05-13,2.0134475231170654,1,2.0134475231170654,-0.0018215488410849856
2025-05-14,SZ300531,0.05,2025-05-13,2.9059252738952637,1,2.9376299381256104,0.01091035083219749
2025-05-14,SH603809,0.05,2025-05-13,3.898573160171509,1,3.898573160171509,-0.03683667627804421
2025-05-14,SZ301225,0.05,2025-05-14,1.4166120290756226,0,1.4166120290756226,0.0
2025-05-14,SH688191,0.05,2025-05-14,1.243813395500183,0,1.243813395500183,0.0
2025-05-14,SH600262,0.05,2025-05-14,2.19111704826355,0,2.19111704826355,0.0
2025-05-14,SZ301209,0.05,2025-05-14,2.5097436904907227,0,2.5097436904907227,0.0
2025-05-14,SZ300984,0.05,2025-05-14,2.5161290168762207,0,2.5161290168762207,0.0
2025-05-14,SZ301280,0.05,2025-05-14,1.6863958835601807,0,1.6863958835601807,0.0
