signal_date,instrument,trend_rank,pullback_rank,risk_rank,main_wave_score,strong_trend_mask,pullback_shape_count,buy_signal,trade_date,sell_signal,sell_reason
2024-11-01,SZ000668,0.9821573398215734,0.8694241686942417,0.2303325223033252,0.7641119221411192,False,0.0,False,2024-11-01,False,
2024-11-01,SZ000670,0.9748580697485807,0.9724249797242498,0.2303325223033252,0.8071776155717761,False,0.0,False,2024-11-01,False,
2024-11-01,SZ000859,0.9172749391727494,0.9708029197080292,0.2303325223033252,0.7805352798053528,False,0.0,False,2024-11-01,False,
2024-11-01,SZ000890,0.8045417680454177,0.6561232765612328,0.2303325223033252,0.5881995133819952,False,0.0,False,2024-11-01,False,
2024-11-01,SZ000903,0.870235198702352,0.9975669099756691,0.8556366585563666,0.5838199513381994,False,0.0,False,2024-11-01,False,
2024-11-01,SZ000949,0.8272506082725061,0.5790754257907542,0.2303325223033252,0.5637469586374696,False,0.0,False,2024-11-01,False,
2024-11-01,SZ000953,0.9902676399026764,0.9781021897810219,0.2303325223033252,0.8166666666666668,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002021,0.986212489862125,0.9878345498783455,0.5847526358475263,0.7128953771289538,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002112,0.9334955393349554,0.5336577453365775,0.2303325223033252,0.5911192214111923,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002150,0.9059205190592052,0.8215733982157339,0.2303325223033252,0.7082725060827252,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002169,0.5652879156528792,0.8929440389294404,0.2303325223033252,0.5871046228710463,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002201,0.7631792376317924,0.7137064071370641,0.2303325223033252,0.595498783454988,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002208,0.8775344687753447,0.8110300081103001,0.2303325223033252,0.6907542579075426,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002232,0.8386050283860503,0.9399837793998378,0.7664233576642335,0.5704379562043795,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002235,0.6885644768856448,0.7672343876723439,0.2303325223033252,0.5860097323600973,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002246,0.9132197891321979,0.845904298459043,0.2303325223033252,0.7225060827250609,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002298,0.7891321978913219,0.8240064882400648,0.2303325223033252,0.6568126520681266,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002315,0.9789132197891321,0.4931062449310625,0.2303325223033252,0.59330900243309,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002338,0.9115977291159773,0.9375506893755069,0.592051905920519,0.6545012165450121,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002348,0.7850770478507705,0.6804541768045418,0.2303325223033252,0.590389294403893,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002358,0.9927007299270073,0.6747769667477697,0.2303325223033252,0.681265206812652,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002438,0.6455798864557989,0.8126520681265207,0.2303325223033252,0.5871046228710463,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002546,0.8126520681265207,0.7915652879156528,0.2303325223033252,0.6527980535279806,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002549,0.959448499594485,0.9683698296836983,0.2303325223033252,0.7984184914841849,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002552,0.9497161394971614,0.44849959448499593,0.2303325223033252,0.5600973236009733,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002553,0.8710462287104623,0.9635036496350365,0.46147607461476076,0.6871046228710462,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002632,0.6626115166261152,0.7201946472019465,0.2303325223033252,0.5531630170316303,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002695,0.9797242497972425,0.45417680454176806,0.2303325223033252,0.5761557177615572,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002708,0.8572587185725872,0.9278183292781833,0.2303325223033252,0.7341849148418492,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002725,0.8491484184914841,0.8207623682076237,0.2303325223033252,0.6823600973236009,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002729,0.6115166261151662,0.8921330089213301,0.2303325223033252,0.6075425790754257,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002778,0.862124898621249,0.9034874290348743,0.2303325223033252,0.725425790754258,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002787,0.851581508515815,0.7988645579886455,0.2303325223033252,0.6736009732360096,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002796,0.7372262773722628,0.7793998377939984,0.2303325223033252,0.61338199513382,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002805,0.9553933495539335,0.9521492295214923,0.7258718572587186,0.640632603406326,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002829,0.5774533657745337,0.9213300892133008,0.2303325223033252,0.6053527980535279,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002830,0.9302514193025142,0.6642335766423357,0.2303325223033252,0.648418491484185,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002846,0.7875101378751014,0.7015409570154095,0.2303325223033252,0.6009732360097323,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002857,0.7907542579075426,0.6780210867802109,0.2303325223033252,0.5918491484184916,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002858,0.6796431467964315,0.7558799675587997,0.2303325223033252,0.5768856447688565,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002868,0.8532035685320357,0.6196269261962692,0.2303325223033252,0.5936739659367397,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002876,0.9521492295214923,0.5847526358475263,0.2303325223033252,0.6225060827250609,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002892,0.9124087591240876,0.8580697485806975,0.7469586374695864,0.5726277372262774,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002902,0.5587996755879967,0.8807785888077859,0.2303325223033252,0.5787104622871047,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002931,0.7420924574209246,0.6423357664233577,0.2303325223033252,0.5538929440389294,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002971,0.7469586374695864,0.7745336577453366,0.2303325223033252,0.6155717761557178,False,0.0,False,2024-11-01,False,
2024-11-01,SZ002992,0.740470397404704,0.8264395782643957,0.2303325223033252,0.6360097323600974,False,0.0,False,2024-11-01,False,
2024-11-01,SZ003041,0.9010543390105434,0.635036496350365,0.2303325223033252,0.6221411192214112,False,0.0,False,2024-11-01,False,
2024-11-01,SZ003043,0.7550689375506894,0.7566909975669099,0.2303325223033252,0.6111922141119221,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300016,0.5742092457420924,0.8158961881589619,0.2303325223033252,0.5564476885644769,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300042,0.8564476885644768,0.8905109489051095,0.2303325223033252,0.7170316301703163,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300043,0.8759124087591241,0.8410381184103812,0.2303325223033252,0.7035279805352799,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300046,0.8807785888077859,0.9927007299270073,0.7445255474452555,0.6197080291970803,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300049,0.9343065693430657,0.9310624493106245,0.8167072181670721,0.594403892944039,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300051,0.6585563665855637,0.8004866180048662,0.2303325223033252,0.5874695863746959,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300063,0.9034874290348743,0.9959448499594485,0.2303325223033252,0.7856447688564477,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300087,0.9959448499594485,0.9699918896999189,0.9188969991889699,0.6090024330900244,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300098,0.5531224655312247,0.9205190592051906,0.2303325223033252,0.5940389294403894,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300137,0.8613138686131386,0.7510137875101379,0.2303325223033252,0.6564476885644769,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300145,0.6763990267639902,0.7120843471208435,0.2303325223033252,0.5557177615571777,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300153,0.9537712895377128,0.7380373073803731,0.2303325223033252,0.6922141119221411,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300192,0.8029197080291971,0.9302514193025142,0.2303325223033252,0.7108272506082726,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300201,0.6050283860502839,0.7769667477696675,0.2303325223033252,0.5527980535279805,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300210,0.7566909975669099,0.9294403892944039,0.6609894566098946,0.5604622871046229,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300221,0.6439578264395782,0.7623682076236821,0.2303325223033252,0.5637469586374696,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300231,0.9359286293592863,0.9870235198702352,0.8775344687753447,0.6020681265206813,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300249,0.7396593673965937,0.8718572587185726,0.2303325223033252,0.6560827250608273,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300264,0.7988645579886455,0.8142741281427412,0.2303325223033252,0.6568126520681264,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300270,0.8678021086780211,0.8426601784266018,0.2303325223033252,0.7006082725060828,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300292,0.9772911597729116,0.9805352798053528,0.5742092457420924,0.7087591240875912,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300293,0.8734793187347932,0.9748580697485807,0.8410381184103812,0.5794403892944038,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300299,0.5523114355231143,0.8288726682887266,0.2303325223033252,0.5524330900243309,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300300,0.9472830494728305,0.9716139497161395,0.2303325223033252,0.794403892944039,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300311,0.8475263584752636,0.9910786699107867,0.7234387672343877,0.6103406326034063,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300321,0.7656123276561233,0.7688564476885644,0.2303325223033252,0.621411192214112,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300328,0.9967558799675588,0.9067315490673155,0.7753446877534469,0.6239659367396593,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300329,0.8426601784266018,0.8118410381184104,0.2303325223033252,0.6754257907542579,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300331,0.916463909164639,0.9659367396593674,0.754257907542579,0.6208029197080293,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300337,0.9513381995133819,0.986212489862125,0.829683698296837,0.622992700729927,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300353,0.8442822384428224,0.8710462287104623,0.2303325223033252,0.7027980535279806,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300368,0.9659367396593674,0.9156528791565288,0.2303325223033252,0.7776155717761558,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300376,0.8751013787510138,0.8775344687753447,0.7177615571776156,0.5733576642335767,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300377,0.9318734793187348,0.9529602595296026,0.9261962692619627,0.5703163017031629,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300378,0.5855636658556367,0.8491484184914841,0.2303325223033252,0.5765206812652068,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300380,0.9440389294403893,0.9935117599351176,0.4793187347931874,0.7281021897810218,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300382,0.8913219789132197,0.9229521492295215,0.5060827250608273,0.6645985401459854,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300385,0.9148418491484185,0.8175182481751825,0.2303325223033252,0.710462287104623,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300411,0.9180859691808597,0.7818329278183292,0.716139497161395,0.5501216545012165,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300414,0.7356042173560422,0.7834549878345499,0.2303325223033252,0.614476885644769,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300417,0.829683698296837,0.9626926196269262,0.2303325223033252,0.737469586374696,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300427,0.8199513381995134,0.9643146796431468,0.2303325223033252,0.7338199513381995,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300440,0.772911597729116,0.7291159772911597,0.2303325223033252,0.6068126520681266,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300448,0.9732360097323601,0.9570154095701541,0.46958637469586373,0.7277372262773723,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300467,0.7745336577453366,0.7631792376317924,0.2303325223033252,0.6228710462287105,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300478,0.9951338199513382,0.47283049472830496,0.2303325223033252,0.5914841849148419,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300479,0.8102189781021898,0.9051094890510949,0.5174371451743714,0.6166666666666667,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300486,0.7680454176804542,0.8304947283049473,0.2303325223033252,0.6502433090024332,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300490,0.7169505271695052,0.6763990267639902,0.2303325223033252,0.5579075425790755,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300505,0.7996755879967559,0.7055961070559611,0.2303325223033252,0.6082725060827251,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300516,0.7534468775344688,0.8880778588807786,0.2303325223033252,0.6695863746958638,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300519,0.9805352798053528,0.47850770478507704,0.2303325223033252,0.5874695863746959,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300520,0.8418491484184915,0.9124087591240876,0.7785888077858881,0.5558394160583942,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300521,0.681265206812652,0.699918896999189,0.2303325223033252,0.5524330900243309,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300522,0.8167072181670721,0.8613138686131386,0.4630981346309814,0.6161800486618004,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300528,0.813463098134631,0.7842660178426601,0.2303325223033252,0.6498783454987834,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300536,0.8548256285482563,0.9424168694241687,0.2303325223033252,0.7396593673965938,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300537,0.8248175182481752,0.9318734793187348,0.46472019464720193,0.6510948905109488,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300546,0.6690997566909975,0.9416058394160584,0.2303325223033252,0.6557177615571775,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300547,0.748580697485807,0.8540145985401459,0.5563665855636658,0.5542579075425791,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300551,0.689375506893755,0.9821573398215734,0.6042173560421735,0.5709245742092458,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300553,0.9975669099756691,0.967558799675588,0.2303325223033252,0.8152068126520682,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300554,0.9716139497161395,0.975669099756691,0.519059205190592,0.720559610705596,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300560,0.9416058394160584,0.9553933495539335,0.6601784266017843,0.655596107055961,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300576,0.9667477696674777,0.9578264395782644,0.9975669099756691,0.5667883211678832,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300578,0.9991889699918897,0.8888888888888888,0.7201946472019465,0.6335766423357664,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300591,0.6877534468775345,0.8953771289537713,0.2303325223033252,0.64330900243309,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300608,0.545823195458232,0.9513381995133819,0.2303325223033252,0.6046228710462287,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300631,0.9708029197080292,0.8345498783454988,0.5523114355231143,0.6467153284671533,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300634,0.5879967558799676,0.9253852392538524,0.2303325223033252,0.6119221411192215,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300652,0.9635036496350365,0.7177615571776156,0.2303325223033252,0.6874695863746959,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300656,0.9618815896188159,0.9586374695863747,0.7631792376317924,0.6352798053527982,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300662,0.9229521492295215,0.9480940794809408,0.2303325223033252,0.7728710462287105,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300681,0.9067315490673155,0.721816707218167,0.5466342254663422,0.5688564476885645,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300686,0.8961881589618816,0.8767234387672344,0.2303325223033252,0.7287104622871047,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300689,0.764801297648013,0.8605028386050284,0.2303325223033252,0.6622871046228711,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300696,0.7558799675587997,0.9172749391727494,0.2303325223033252,0.6838199513381996,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300700,0.9505271695052717,0.5433901054339011,0.2303325223033252,0.6031630170316302,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300701,0.5790754257907542,0.8280616382806164,0.2303325223033252,0.5641119221411193,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300710,0.8661800486618005,0.8726682887266829,0.2303325223033252,0.7133819951338201,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300720,0.8824006488240065,0.9902676399026764,0.6261151662611517,0.6548661800486618,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300730,0.7023519870235199,0.9691808596918086,0.6269261962692619,0.5641119221411193,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300731,0.7493917274939172,0.8442822384428224,0.2303325223033252,0.6480535279805354,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300736,0.8742903487429035,0.9091646390916464,0.2303325223033252,0.7334549878345499,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300749,0.8288726682887266,0.5774533657745337,0.2303325223033252,0.5637469586374696,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300767,0.9699918896999189,0.8799675587996756,0.2303325223033252,0.76338199513382,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300812,0.9610705596107056,0.9797242497972425,0.2303325223033252,0.8042579075425792,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300840,0.7753446877534469,0.7802108678021087,0.2303325223033252,0.6309002433090025,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300843,0.5166261151662611,0.902676399026764,0.2303325223033252,0.5695863746958637,False,0.0,False,2024-11-01,False,
2024-11-01,SZ300847,0.991889699918897,0.683698296836983,0.6472019464720195,0.5598540145985402,False,0.0,False,2024-11-01,False,
2024-11-01,SZ301070,0.7153284671532847,0.7104622871046229,0.2303325223033252,0.5725060827250609,False,0.0,False,2024-11-01,False,
2024-11-01,SZ301085,0.8394160583941606,0.9562043795620438,0.2303325223033252,0.7389294403892944,False,0.0,False,2024-11-01,False,
