factor,valid,support,coverage,baseline_hit_rate,hit_rate,uplift,fail_rate,future_ret_20d_mean,future_ret_20d_median,future_max_up_20d_mean,future_max_drawdown_20d_mean,valid_support,valid_hit_rate,valid_uplift,stability,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness
mwega_g002_0000,True,24512,0.0897103226160631,0.22623016817025637,0.2529781331592689,1.1182334133654648,0.11949249347258485,0.04263265758745685,0.025895809268718928,0.1488798460130415,-0.06324892069757224,5682,0.24287222808870115,1.0516692364036937,0.9600522584922179,"AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))","AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",8,4,0.9944903581267217,random_inject,,,1,2,0.27175743801443886
mwega_g002_0001,True,865,0.0031657730525005948,0.22623016817025637,0.376878612716763,1.6659078484755028,0.44277456647398844,0.03802572936594014,-0.03510971793005124,0.2825669882823319,-0.11754018237292317,264,0.4772727272727273,2.0666547533952824,0.7896504266446462,"AND(big_up,doji_like)","AND(big_up,doji_like)",3,2,1.0,crossover+mutate,"restart_big_up|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",AND,1,2,0.23131205479030173
mwega_g002_0002,True,26770,0.09797427123172361,0.22623016817025637,0.2269331341053418,1.003107304126461,0.1963391856555846,0.038631157222882274,0.021124995449921413,0.13114489902049858,-0.07979683069745089,8987,0.2077445198620229,0.8995615607831187,0.9154437525442557,consecutive_down,consecutive_down,1,1,1.0,template_or_random,,,0,2,0.21696243568116147
mwega_g002_0003,True,17560,0.06426702289238201,0.22623016817025637,0.273120728929385,1.2072692653609296,0.29874715261958995,0.034264166086017706,0.014062905441899365,0.15439010470687115,-0.10330327327227252,4247,0.2705439133506004,1.1714913352019003,0.9905652874137912,big_bear_candle,big_bear_candle,1,1,1.0,template_or_random,,,0,2,0.21363607454719719
mwega_g002_0004,True,6717,0.024583234212308087,0.22623016817025637,0.27378293881196963,1.2101964164475447,0.24132797379782642,0.023362747060425206,0.0043163563689778695,0.15500163673675998,-0.08999502489292287,1417,0.27805222300635146,1.2040033203905172,0.9846457469455862,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))",5,3,0.9779614325068868,template_or_random,,,0,2,0.2067253931686709
mwega_g002_0005,True,7731,0.02829432539755156,0.22623016817025637,0.2689173457508731,1.188689147543272,0.22778424524641055,0.02363590072952858,0.0051060139521135195,0.15198619481455056,-0.08682348744757888,1722,0.26248548199767713,1.1365972494752883,0.9760823767792409,"THEN[(1, 10)](big_bull_candle,AND(long_lower_shadow,close_near_high))","THEN[(1, 10)](big_bull_candle,AND(long_lower_shadow,close_near_high))",5,3,0.9724517906336088,mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))",THEN,1,2,0.20642372752511512
mwega_g002_0029,True,5782,0.021161271433015535,0.22623016817025637,0.26962988585264613,1.1918387721381527,0.27412659979245935,0.029089643640691797,0.004850577065805939,0.14966216899354878,-0.09963474448309415,1809,0.24930901050304036,1.0795413652998496,0.9246341877668887,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)","THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",6,4,0.9724517906336088,crossover,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)|consecutive_down",,2,2,0.19655929098226027
mwega_g002_0008,True,57035,0.20873972953684558,0.22623016817025637,0.23129657228017883,1.0223949093566937,0.1786271587621636,0.027167892102468425,0.012881603146204013,0.1347908265085533,-0.07521114671570586,16205,0.22505399568034556,0.97451390654805,0.9730105096746899,close_near_high,close_near_high,1,1,1.0,mutate,big_amount_breakout,event,2,2,0.19643057191670685
mwega_g002_0025,True,12899,0.047208446941277654,0.22623016817025637,0.3058376618342507,1.3518871700792943,0.3494844561593922,0.017807888582297163,-0.009602796727374296,0.1823796028717615,-0.11190641721634736,3373,0.3207826860361696,1.3890319413217371,0.9534107517254413,restart_big_up,restart_big_up,1,1,1.0,template_or_random,,,0,2,0.18336250020925193
mwega_g002_0035,True,62985,0.2305158563141618,0.22623016817025637,0.23172183853298403,1.0242747039757967,0.21246328490910535,0.0257031624583649,0.012154594392125073,0.13262901981893713,-0.08237855655438835,19966,0.24211158970249425,1.0483755704415674,0.957086931764493,long_upper_shadow,long_upper_shadow,1,1,1.0,random_inject,,,1,2,0.1758658020699628
mwega_g002_0019,True,5166,0.018906801837246325,0.22623016817025637,0.2770034843205575,1.2244321195575036,0.2706155632984901,0.016394392943672093,-0.006818244573635113,0.15226590807183163,-0.0958812838191872,1677,0.30709600477042337,1.329766780587134,0.9020094042826697,"THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))","THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",5,3,0.9724517906336088,crossover+mutate,"big_up|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",THEN,1,2,0.17471995624630848
mwega_g002_0015,True,16907,0.06187713872673706,0.22623016817025637,0.30289229313302185,1.3388678246708063,0.36067900869462355,0.016753729842531886,-0.012704860998411394,0.18309437215254454,-0.11373648485271456,4427,0.32414727806641064,1.403601074890855,0.9344280011845908,big_up,big_up,1,1,1.0,template_or_random,,,0,2,0.17002134507492644
mwega_g002_0011,True,22580,0.08263948615660512,0.22623016817025637,0.28733392382639505,1.270095523290922,0.3259964570416298,0.017254691717098907,-0.0061692417340794,0.16839190890509875,-0.10738763223040095,5756,0.3036831132731063,1.3149885038646048,0.9461636530576258,big_bull_candle,big_bull_candle,1,1,1.0,random_inject,,,1,2,0.16802604300327728
mwega_g002_0031,True,7660,0.028034475817519718,0.22623016817025637,0.23224543080939947,1.0265891268516236,0.1821148825065274,0.024151172847964343,0.0062056540857123865,0.12763029102826848,-0.07977214037291086,2007,0.2785251619332337,1.2060512092084932,0.8338400351242661,"THEN[(2, 10)](THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),AND(lower_shadow_on_ma,ma10_above_ma20))","THEN[(2, 10)](THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),AND(lower_shadow_on_ma,ma10_above_ma20))",9,4,0.9724517906336088,crossover,"THEN[(2, 10)](THEN[(3, 5)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))|THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",,2,2,0.16720882434324927
mwega_g002_0023,True,39749,0.14547550643219206,0.22623016817025637,0.21864700998767264,0.966480340602157,0.18302347228861104,0.01907793618368446,0.008056974938132955,0.12081978940355724,-0.0772053490530603,11306,0.23253139925703167,1.0068920642800396,0.9402902605251529,shrink_volume_pullback,shrink_volume_pullback,1,1,1.0,random_inject,,,1,2,0.1651068079369595
mwega_g002_0040,True,1248,0.00456749684337658,0.22623016817025637,0.27323717948717946,1.2077840090785175,0.29086538461538464,0.02388863184770529,-0.00042750449902229093,0.15693273586349113,-0.09549043643213306,272,0.2536764705882353,1.0984530516995932,0.928411247196826,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",9,4,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))",,2,2,0.16501687800588463
mwega_g002_0021,True,26933,0.09857082730982487,0.22623016817025637,0.2770578843797572,1.2246725828858018,0.31723164890654587,0.025001157194867122,0.0043469189061662306,0.16860360431481852,-0.10544050463740254,4774,0.30435693338919145,1.317906235103509,0.9103058086916455,"AND(DECAY[10](near_limit_up),WITHOUT[5](long_upper_shadow_high_volume))","AND(DECAY[10](near_limit_up),WITHOUT[5](long_upper_shadow_high_volume))",5,3,1.0,template_or_random,,,0,2,0.16404868572023934
mwega_g002_0017,True,58359,0.2135853752264534,0.22623016817025637,0.20298497232646207,0.8972497963830339,0.16602409225655,0.020263810564806153,0.010566073921628227,0.11725604027174545,-0.07287067753250484,17251,0.229667845342299,0.9944924927744501,0.8838197268056025,lower_shadow_on_ma,lower_shadow_on_ma,1,1,1.0,mutate,higher_high,event,2,2,0.1632283297448423
mwega_g002_0041,True,5957,0.021801745749995424,0.22623016817025637,0.25835151922108446,1.1419852679712204,0.3030048682222595,0.016840913206816292,-0.0025565704217144214,0.14577292681204956,-0.10306807498660166,1629,0.28115408225905464,1.2174347858873902,0.9188965607230275,volume_down_break,volume_down_break,1,1,1.0,template_or_random,,,0,2,0.16065929058835343
mwega_g002_0024,True,26264,0.09612238549234176,0.22623016817025637,0.31430855924459333,1.3893308827320099,0.31887755102040816,0.010037057927756656,-0.012735101203524335,0.1635581404045824,-0.10843987702626746,6845,0.3279766252739226,1.4201826605474,0.9583260971177021,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",7,4,1.0,template_or_random,,,0,2,0.15664014598267564
mwega_g002_0012,True,9466,0.034644170768752175,0.22623016817025637,0.24096767377984366,1.0651438564926323,0.23167124445383477,0.016193648392345574,0.0024236542871531874,0.13358714809699057,-0.08947961779834357,2600,0.26692307692307693,1.155812629114988,0.902760737503737,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",5,3,0.9779614325068868,crossover+mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|volume_price_confirm",THEN,2,2,0.15069076426787914
mwega_g002_0038,True,4196,0.015356744194557799,0.22623016817025637,0.23450905624404195,1.0365949782062445,0.2430886558627264,0.016245699932150807,0.0,0.13484208097732087,-0.08902449188680774,1044,0.25862068965517243,1.1198621816427639,0.9067683508102955,"THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",5,3,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|big_amount_breakout",,2,2,0.14992385669625158
mwega_g002_0022,True,12630,0.04622394641974857,0.22623016817025637,0.2752177355502771,1.2165386154120421,0.302375296912114,0.012939095149313738,-0.010126072924842189,0.1574268020497804,-0.10358949255233722,3494,0.30709788208357186,1.3297749096041933,0.8961889729847793,"THEN[(1, 10)](break_60d_high,higher_high)","THEN[(1, 10)](break_60d_high,higher_high)",3,2,0.9724517906336088,crossover,"THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))|higher_high",,2,2,0.14956798552214168
mwega_g002_0027,True,11900,0.04355225355463246,0.22623016817025637,0.24722689075630253,1.0928113290807635,0.21857142857142858,0.01478984187306788,0.0006941074873364483,0.12923254685528773,-0.08725531107645594,3145,0.27980922098569155,1.2116113566729552,0.8835551948051948,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))","THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",7,3,0.9917355371900828,crossover+mutate,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))|shrink_volume_pullback",THEN,2,2,0.14658953820256507
mwega_g002_0007,True,11609,0.0424872362618259,0.22623016817025637,0.25816177103971055,1.141146528456908,0.2726333017486433,0.010837565450911964,-0.005510718713270135,0.14345977114843123,-0.09650729704719979,3496,0.2951945080091533,1.278231707559292,0.8745480150725079,long_upper_shadow_high_volume,long_upper_shadow_high_volume,1,1,1.0,template_or_random,,,0,2,0.1443507717986996
mwega_g002_0009,True,23997,0.08782549819752228,0.22623016817025637,0.22461140975955327,0.9928446394935053,0.19119056548735258,0.018118954719549833,0.0059688923669234395,0.12126589542996755,-0.07840080221685795,6860,0.2599125364431487,1.1254560510437783,0.8641807464669294,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))","THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",7,3,0.9917355371900828,crossover+mutate,"volume_down_break|THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))",THEN,2,2,0.1399631667936208
mwega_g002_0016,True,21671,0.07931267956154958,0.22623016817025637,0.21743343638964516,0.9611160091876386,0.20640487287157952,0.015912182204492996,0.0035260375309495995,0.12339210294263078,-0.08312444983922561,5294,0.25179448432187385,1.0903037994147922,0.8635353430208412,"THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))","THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))",7,3,0.9724517906336088,template_or_random,,,0,2,0.12679461281679347
mwega_g002_0026,True,48538,0.17764195655754203,0.22623016817025637,0.21123655692447155,0.9337240856643799,0.22501957229387284,0.016400307877545452,0.0056610597207673585,0.1317631068183916,-0.08513404364868624,2842,0.19247009148486982,0.8334212426647508,0.911159007167913,"COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double)))","COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double)))",4,4,1.0,crossover+mutate,"COUNT_GE[(3, 2)](THEN[(3, 5)](ANY[3](close_near_high),volume_surge))|restart_big_up",COUNT_GE,1,2,0.12638317840704646
mwega_g002_0032,True,7063,0.025849543433308326,0.22623016817025637,0.30695172023219597,1.3568116167477282,0.43720798527537874,0.003997913548022064,-0.034422191644909006,0.20645579810807857,-0.12987033664014383,1921,0.3425299323269131,1.483200426868452,0.8961310859666389,near_limit_up,near_limit_up,1,1,1.0,template_or_random,,,0,2,0.12394399157088243
mwega_g002_0030,True,16597,0.060742584222372685,0.22623016817025637,0.2675182261854552,1.182504651564093,0.30234379707175996,0.005571259935051,-0.013883972358099128,0.1503446437408528,-0.10311891936317706,5327,0.3193166885676741,1.382683976178109,0.8377834161610346,big_amount_breakout,big_amount_breakout,1,1,1.0,template_or_random,,,0,2,0.12170423200199272
mwega_g002_0028,True,796,0.0029132431789485242,0.22623016817025637,0.2952261306532663,1.304981263290601,0.34296482412060303,0.000337899761897364,-0.020501138304003852,0.15865534089286729,-0.11350628934370853,206,0.2961165048543689,1.2822240772336888,0.9969931625339814,"AND(volume_down_break,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(volume_down_break,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",7,4,1.0,crossover,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))|volume_down_break",,1,2,0.11415830582406956
mwega_g002_0006,True,4157,0.01521400991820228,0.22623016817025637,0.2699061823430358,1.1930600791487267,0.32427231176329085,0.006747863689812514,-0.019293400492912394,0.15541467784626795,-0.10682880310981062,1103,0.3173164097914778,1.37402250150185,0.8505900546410529,"AND(THEN[(1, 10)](break_60d_high,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),ANY[3](close_above_ma20))","AND(THEN[(1, 10)](break_60d_high,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),ANY[3](close_above_ma20))",8,4,1.0,crossover,"AND(volume_down_break,ANY[3](close_above_ma20))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",,1,2,0.11319912609491786
mwega_g002_0013,True,5644,0.020656211685911394,0.22623016817025637,0.30049610205527993,1.328275996458317,0.42593905031892276,0.002166953964829251,-0.030073758988914456,0.18531962282527478,-0.13103846191423169,1519,0.3087557603686636,1.3369537443513917,0.9732485693432201,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)","THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",6,4,0.9724517906336088,template_or_random,,,0,2,0.11266131167568456
mwega_g002_0039,True,12455,0.04558347210276868,0.22623016817025637,0.26503412284223204,1.1715242267900035,0.29971898835808913,0.005528257900890332,-0.011869436500634767,0.14869249259679504,-0.10233004950363578,3751,0.31351639562783257,1.3575679318491003,0.8453596894398064,"THEN[(1, 10)](long_upper_shadow,THEN[(1, 5)](close_near_high,volume_breakout))","THEN[(1, 10)](long_upper_shadow,THEN[(1, 5)](close_near_high,volume_breakout))",5,3,0.9724517906336088,crossover,"THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))|long_upper_shadow",,2,2,0.11194096286377182
mwega_g002_0049,True,2539,0.00929236737606822,0.22623016817025637,0.28160693186293817,1.2447806326652524,0.36431666010240255,0.0023446281502673607,-0.022985136059695987,0.164497054650725,-0.11800897856534658,722,0.33933518005540164,1.469366722173931,0.8298783869593526,"THEN[(5, 5)](volume_breakout,break_20d_high)","THEN[(5, 5)](volume_breakout,break_20d_high)",3,2,0.9862258953168048,random_inject,,,2,2,0.107818545230287
mwega_g002_0043,True,5211,0.019071495233041157,0.22623016817025637,0.27960084436768373,1.2359131703304116,0.4108616388409135,0.005332444061816642,-0.026964145986156707,0.18599641044192716,-0.12064761058959703,1332,0.3490990990990991,1.51164579774301,0.8009211283822683,gap_up_big,gap_up_big,1,1,1.0,mutate,big_bear_candle,event,1,2,0.10565157558372124
mwega_g002_0010,True,2583,0.009453400918623163,0.22623016817025637,0.30391018195896247,1.3433671751958636,0.44018583042973286,0.0017735060163479172,-0.03005630106596968,0.18524058888438283,-0.13073578612324263,658,0.331306990881459,1.4346035891277718,0.9173068794908132,"THEN[(1, 3)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)","THEN[(1, 3)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",6,4,0.9917355371900828,crossover+mutate,"big_bull_candle|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",THEN,2,2,0.10232355653542101
mwega_g002_0034,True,6148,0.022500777718813477,0.22623016817025637,0.24788549121665582,1.0957225255214507,0.30579050097592714,0.004517412176817022,-0.015657449916315402,0.1421235603278032,-0.10724204712699655,1572,0.2824427480916031,1.2230148813258888,0.877648631064376,"THEN[(2, 10)](THEN[(3, 10)](volume_double,big_up),AND(lower_shadow_on_ma,ma10_above_ma20))","THEN[(2, 10)](THEN[(3, 10)](volume_double,big_up),AND(lower_shadow_on_ma,ma10_above_ma20))",7,3,0.9724517906336088,crossover,"THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))|big_up",,2,2,0.09675712850952961
mwega_g002_0014,True,3688,0.013497538748696178,0.22623016817025637,0.238882863340564,1.0559284169421006,0.40970715835141,0.011405140261064291,-0.01338836692279538,0.1579381554202378,-0.11871635406858151,591,0.26057529610829105,1.1283258890505548,0.9167517677550214,"AND(THEN[(1, 10)](big_bull_candle,AND(long_lower_shadow,close_near_high)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(THEN[(1, 10)](big_bull_candle,AND(long_lower_shadow,close_near_high)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",11,4,1.0,crossover+mutate,"AND(volume_down_break,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))|THEN[(1, 10)](big_bull_candle,AND(long_lower_shadow,close_near_high))",AND,2,2,0.06736629855132942
mwega_g002_0036,True,341,0.0012480099548008124,0.22623016817025637,0.26099706744868034,1.1536793238479983,0.44574780058651026,0.00925846200804958,-0.02283504878133713,0.20883377570339748,-0.1296191980901021,103,0.3592233009708738,1.555484946152344,0.7265594039787587,"THEN[(1, 8)](AND(big_up,doji_like),AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](AND(big_up,doji_like),AND(long_lower_shadow,close_near_high))",7,3,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|AND(big_up,doji_like)",,2,2,0.03872000707572189
mwega_g003_0000,True,3840,0.01405383644115871,0.22623016817025637,0.37395833333333334,1.6529994048004228,0.075,0.0783856113050075,0.053430131311638096,0.1968480729412911,-0.05815267170038634,62,0.3870967741935484,1.676180813813685,0.9660590277777779,WITHOUT[10](higher_low),WITHOUT[10](higher_low),2,2,1.0,random_inject,,,2,3,0.49934278750012107
mwega_g003_0052,True,8060,0.02949841711347375,0.22623016817025637,0.2739454094292804,1.2109145815739062,0.2063275434243176,0.05450930245123766,0.03307736370735659,0.15369933555989057,-0.0793871453903204,2591,0.21690467001157854,0.9392262362749911,0.7917806341908166,WITHOUT[5](close_above_mid),WITHOUT[5](close_above_mid),2,2,1.0,random_inject,,,3,3,0.28950475498639255
mwega_g003_0001,True,24512,0.0897103226160631,0.22623016817025637,0.2529781331592689,1.1182334133654648,0.11949249347258485,0.04263265758745685,0.025895809268718928,0.1488798460130415,-0.06324892069757224,5682,0.24287222808870115,1.0516692364036937,0.9600522584922179,"AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))","AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",8,4,0.9944903581267217,random_inject,,,1,3,0.27175743801443886
mwega_g003_0002,True,865,0.0031657730525005948,0.22623016817025637,0.376878612716763,1.6659078484755028,0.44277456647398844,0.03802572936594014,-0.03510971793005124,0.2825669882823319,-0.11754018237292317,264,0.4772727272727273,2.0666547533952824,0.7896504266446462,"AND(big_up,doji_like)","AND(big_up,doji_like)",3,2,1.0,crossover+mutate,"restart_big_up|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",AND,1,3,0.23131205479030173
mwega_g003_0003,True,26770,0.09797427123172361,0.22623016817025637,0.2269331341053418,1.003107304126461,0.1963391856555846,0.038631157222882274,0.021124995449921413,0.13114489902049858,-0.07979683069745089,8987,0.2077445198620229,0.8995615607831187,0.9154437525442557,consecutive_down,consecutive_down,1,1,1.0,template_or_random,,,0,3,0.21696243568116147
mwega_g003_0004,True,17560,0.06426702289238201,0.22623016817025637,0.273120728929385,1.2072692653609296,0.29874715261958995,0.034264166086017706,0.014062905441899365,0.15439010470687115,-0.10330327327227252,4247,0.2705439133506004,1.1714913352019003,0.9905652874137912,big_bear_candle,big_bear_candle,1,1,1.0,template_or_random,,,0,3,0.21363607454719719
mwega_g003_0005,True,6717,0.024583234212308087,0.22623016817025637,0.27378293881196963,1.2101964164475447,0.24132797379782642,0.023362747060425206,0.0043163563689778695,0.15500163673675998,-0.08999502489292287,1417,0.27805222300635146,1.2040033203905172,0.9846457469455862,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))",5,3,0.9779614325068868,template_or_random,,,0,3,0.2067253931686709
mwega_g003_0043,True,18367,0.06722052445696927,0.22623016817025637,0.2528447759568792,1.1176439375963032,0.22371644797735069,0.027191481187349847,0.008782969451222478,0.14079521089666236,-0.08686177222511464,3947,0.2505700532049658,1.0850018488876314,0.9910034813125767,"AND(long_lower_shadow,small_pullback_after_big_up)","AND(long_lower_shadow,small_pullback_after_big_up)",3,2,1.0,random_inject,,,3,3,0.20217361957421143
mwega_g003_0031,True,5782,0.021161271433015535,0.22623016817025637,0.26962988585264613,1.1918387721381527,0.27412659979245935,0.029089643640691797,0.004850577065805939,0.14966216899354878,-0.09963474448309415,1809,0.24930901050304036,1.0795413652998496,0.9246341877668887,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)","THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",6,4,0.9724517906336088,crossover,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)|consecutive_down",,2,3,0.19655929098226027
mwega_g003_0045,True,65338,0.2391274909876114,0.22623016817025637,0.2119593498423582,0.9369190305461019,0.1744620282224739,0.027114168338850764,0.01374877228817839,0.12463476257117104,-0.07456240955298116,18837,0.21425917078090992,0.9277708707203599,0.9892661726909072,long_lower_shadow,long_lower_shadow,1,1,1.0,random_inject,,,2,3,0.19098120197632862
mwega_g003_0025,True,12899,0.047208446941277654,0.22623016817025637,0.3058376618342507,1.3518871700792943,0.3494844561593922,0.017807888582297163,-0.009602796727374296,0.1823796028717615,-0.11190641721634736,3373,0.3207826860361696,1.3890319413217371,0.9534107517254413,restart_big_up,restart_big_up,1,1,1.0,template_or_random,,,0,3,0.18336250020925193
mwega_g003_0015,True,20985,0.07680202023898841,0.22623016817025637,0.27290922087205144,1.2063343411682625,0.1992375506314034,0.017640011047252907,0.006334907836142323,0.13334347120896564,-0.08116774454461494,5818,0.31385355792368513,1.3590278896920114,0.8695431801936446,"AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))","AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))",6,4,1.0,crossover,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))|long_upper_shadow",,3,3,0.1804336657370728
mwega_g003_0027,True,62985,0.2305158563141618,0.22623016817025637,0.23172183853298403,1.0242747039757967,0.21246328490910535,0.0257031624583649,0.012154594392125073,0.13262901981893713,-0.08237855655438835,19966,0.24211158970249425,1.0483755704415674,0.957086931764493,long_upper_shadow,long_upper_shadow,1,1,1.0,random_inject,,,1,3,0.1758658020699628
mwega_g003_0022,True,5166,0.018906801837246325,0.22623016817025637,0.2770034843205575,1.2244321195575036,0.2706155632984901,0.016394392943672093,-0.006818244573635113,0.15226590807183163,-0.0958812838191872,1677,0.30709600477042337,1.329766780587134,0.9020094042826697,"THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))","THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",5,3,0.9724517906336088,crossover+mutate,"big_up|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",THEN,1,3,0.17471995624630848
mwega_g003_0028,True,1254,0.004589455962815891,0.22623016817025637,0.335725677830941,1.4840004785669454,0.3803827751196172,0.011254596966865003,-0.02436897845217817,0.194268389544918,-0.12070893808711998,374,0.3342245989304813,1.4472372222656038,0.9955288528713149,"THEN[(1, 8)](big_bull_candle,AND(near_limit_up,pullback_not_break_ma20))","THEN[(1, 8)](big_bull_candle,AND(near_limit_up,pullback_not_break_ma20))",5,3,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|near_limit_up",,3,3,0.17286282132407904
