order_id,side,level_index,price,qty,placed_time,status
1090681239,BUY,-177,0.899,100,2026-05-22 10:12:15,placed
1090683365,BUY,-175,0.901,100,2026-05-22 10:17:19,placed
1090683366,BUY,-174,0.902,100,2026-05-22 10:17:19,placed
1090688629,BUY,-173,0.903,100,2026-05-22 10:32:04,placed
1090691340,BUY,-172,0.904,100,2026-05-22 10:40:45,placed
1090705734,BUY,-175,0.901,100,2026-05-22 13:12:15,placed
1090710458,BUY,-180,0.896,100,2026-05-22 13:37:57,placed
1090711730,BUY,-176,0.9,100,2026-05-22 13:44:18,placed
1090713108,BUY,-175,0.901,100,2026-05-22 13:50:57,placed
1090714255,BUY,-174,0.902,100,2026-05-22 13:56:54,placed
1090714373,BUY,-173,0.903,100,2026-05-22 13:57:54,placed
1090715219,BUY,-172,0.904,100,2026-05-22 14:01:03,placed
