,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1062803.6541772173
Total Return [%],6.280365417721727
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.0000000000017
Total Fees Paid,0.0
Max Drawdown [%],21.272304595845796
Max Drawdown Duration,159 days 00:00:00
Total Trades,44010
Total Closed Trades,43750
Total Open Trades,260
Open Trade PnL,21493.518661575108
Win Rate [%],70.256
Best Trade [%],271.814787525765
Worst Trade [%],-35.84693034356244
Avg Winning Trade [%],9.58355339520414
Avg Losing Trade [%],-3.996972687684419
Avg Winning Trade Duration,13 days 03:23:41.986530891
Avg Losing Trade Duration,9 days 04:33:41.482742609
Profit Factor,1.0437295986281352
Expectancy,0.7921717597624962
Sharpe Ratio,0.3765763166456633
Calmar Ratio,0.3003254283461362
Omega Ratio,1.0581078053319946
Sortino Ratio,0.4782349421148471
