factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.ma_10_ratio,-0.02798479533809317,-1.405744044464978,-0.04795295326807653,-2.300907611196211,-0.0033765781863490138,0.4520547945205479,0.5,0.0007965449239789655,0.004144474515250213
