date,equity
2024-11-01,1000000.0
2024-11-04,1000000.000000005
2024-11-05,1028141.4739036728
2024-11-06,1041249.1453994456
2024-11-07,1066872.178907502
2024-11-08,1067055.7883717145
2024-11-11,1085438.5858709905
2024-11-12,1072237.1010189997
2024-11-13,1067256.3370446104
2024-11-14,1034432.300873561
2024-11-15,1015466.416071545
2024-11-18,987329.8357391433
2024-11-19,996407.4782379678
2024-11-20,1015687.4242611099
2024-11-21,1016206.6187355442
2024-11-22,989507.7161480997
2024-11-25,1001011.397117293
2024-11-26,991067.9480138706
2024-11-27,997121.543948305
2024-11-28,1004282.1223640708
2024-11-29,1014046.6501084138
2024-12-02,1038376.4643315091
2024-12-03,1047465.2692046129
2024-12-04,1031751.086510324
2024-12-05,1050971.0570154183
2024-12-06,1064165.4038425323
2024-12-09,1060974.1248077597
2024-12-10,1066539.6544699713
2024-12-11,1080440.8387382713
2024-12-12,1093378.6520300114
2024-12-13,1076656.6633651743
2024-12-16,1067835.1426112372
2024-12-17,1020375.2855590547
2024-12-18,1023311.9580447768
2024-12-19,1009574.6609403266
2024-12-20,1008612.7482020453
2024-12-23,963517.6563186762
2024-12-24,978422.5339623436
2024-12-25,967640.0055905991
2024-12-26,967226.3457805621
2024-12-27,974884.7418144178
2024-12-30,970135.3659524897
2024-12-31,952060.2617630934
2025-01-02,935499.6257686635
2025-01-03,905459.5910674003
2025-01-06,899266.4666423771
2025-01-07,902858.5793693768
2025-01-08,900731.4748212554
2025-01-09,896060.2822144477
2025-01-10,870282.1481929201
2025-01-13,865953.1177110755
2025-01-14,899179.8772729863
2025-01-15,896811.9148521677
2025-01-16,905397.6279192835
2025-01-17,903412.3814252302
2025-01-20,909678.8837635482
2025-01-21,906456.3744645624
2025-01-22,894470.6095187379
2025-01-23,889784.2671772725
2025-01-24,897278.7164609244
2025-01-27,890422.0312260628
2025-02-05,886134.37553974
2025-02-06,912419.8946785644
2025-02-07,931164.4672371564
2025-02-10,956697.5008746766
2025-02-11,958278.1668075016
2025-02-12,970795.4254122556
2025-02-13,971984.4448216809
2025-02-14,972467.8867970341
2025-02-17,986015.3459361063
2025-02-18,962198.8576168021
2025-02-19,984311.8934274771
2025-02-20,992553.0061049268
2025-02-21,993865.3123221877
2025-02-24,998632.3438335188
2025-02-25,997608.4958555696
2025-02-26,1014055.040185945
2025-02-27,1014201.873670721
2025-02-28,990872.1457797021
2025-03-03,986681.6371472087
2025-03-04,993270.1885946654
2025-03-05,989272.0906831481
2025-03-06,1003055.8550690188
2025-03-07,997200.9015812044
2025-03-10,1001639.7468468994
2025-03-11,1009908.1532983461
2025-03-12,1013625.3311773557
2025-03-13,1012898.0336389638
2025-03-14,1025432.5432342233
2025-03-17,1030101.0695245599
2025-03-18,1035988.1872663924
2025-03-19,1033821.7736493197
2025-03-20,1036611.5777546157
2025-03-21,1025411.4970735672
2025-03-24,1008532.786134344
2025-03-25,1008018.0578280999
2025-03-26,1012117.4492513337
2025-03-27,1003743.1313146547
2025-03-28,985462.0303696371
2025-03-31,969856.8972326447
2025-04-01,977722.5210781334
2025-04-02,975183.2623888962
2025-04-03,972751.6581854373
2025-04-07,885803.7420497476
2025-04-08,923421.2635279523
2025-04-09,932514.7216412645
2025-04-10,946816.6602937225
2025-04-11,936480.8477744587
2025-04-14,952748.1556656964
2025-04-15,953297.3886330965
2025-04-16,937210.6520152893
2025-04-17,946657.090185329
2025-04-18,941827.7163657744
2025-04-21,963049.9619582117
2025-04-22,969420.1780439101
2025-04-23,974809.282301188
2025-04-24,970915.0197414809
2025-04-25,974111.293113753
2025-04-28,957656.9057452559
2025-04-29,961777.9008962944
2025-04-30,958532.9347361546
2025-05-06,979301.5364444043
2025-05-07,988410.0573408843
2025-05-08,1002571.3057815538
2025-05-09,988937.2275801148
2025-05-12,1001764.114535157
2025-05-13,1002077.4629737266
2025-05-14,1009395.5484980382
2025-05-15,996377.3424454441
2025-05-16,1003833.882713492
2025-05-19,1017283.9916652452
2025-05-20,1027674.0745793359
2025-05-21,1024017.0193561624
2025-05-22,1012058.6762157514
2025-05-23,996639.219681049
2025-05-26,1010393.2908977537
2025-05-27,1024450.771595595
2025-05-28,1028285.4485490014
2025-05-29,1044100.2399227422
2025-05-30,1021539.2415759447
2025-06-03,1031559.3414261955
2025-06-04,1043228.0708608348
2025-06-05,1035806.3044245612
2025-06-06,1033384.2428272669
2025-06-09,1050759.6122590136
2025-06-10,1048509.9090028321
2025-06-11,1049988.5810481363
2025-06-12,1051810.5037741524
2025-06-13,1028135.6818963792
2025-06-16,1036039.552617255
2025-06-17,1038948.8496226198
2025-06-18,1029723.6634629909
2025-06-19,1011333.5913174402
2025-06-20,998929.6722379962
2025-06-23,1022789.568328982
2025-06-24,1040239.7810477358
2025-06-25,1048230.2523243567
2025-06-26,1051672.2901742905
2025-06-27,1056893.5169985178
2025-06-30,1074030.08737613
2025-07-01,1079315.9479196577
2025-07-02,1074193.2302448559
2025-07-03,1076347.8083809968
2025-07-04,1065599.085272574
2025-07-07,1076536.4597598717
2025-07-08,1082914.9808795352
2025-07-09,1086326.082695733
2025-07-10,1088665.1851708407
2025-07-11,1087219.705492909
2025-07-14,1095350.6718566446
2025-07-15,1082751.0226920252
2025-07-16,1087769.6192996122
2025-07-17,1093458.8643068997
2025-07-18,1093317.9090321602
2025-07-21,1111774.6113324931
2025-07-22,1136543.9458160836
2025-07-23,1120679.831724551
2025-07-24,1133674.2043217218
2025-07-25,1122650.4860456274
2025-07-28,1119643.114269643
2025-07-29,1119616.1118212012
2025-07-30,1114480.1850581097
2025-07-31,1105253.2911586706
2025-08-01,1106425.3636132462
2025-08-04,1114684.2016073682
2025-08-05,1127328.93242917
2025-08-06,1141089.2371806095
2025-08-07,1140601.871896564
2025-08-08,1147363.1684565556
2025-08-11,1157189.7283592366
2025-08-12,1162172.2432602898
2025-08-13,1173630.5278292382
2025-08-14,1157387.6556368638
2025-08-15,1176380.2634853716
2025-08-18,1186726.7703885916
2025-08-19,1196191.828156438
2025-08-20,1208888.433478995
2025-08-21,1202090.312289562
2025-08-22,1206452.0778908764
2025-08-25,1215608.1177200791
2025-08-26,1217491.6482673844
2025-08-27,1191074.1006811871
2025-08-28,1198291.1788968004
2025-08-29,1190408.7951891054
2025-09-01,1201737.7755581625
2025-09-02,1182334.3147647025
2025-09-03,1159097.1370470496
2025-09-04,1158659.8794081677
2025-09-05,1179252.7368741822
2025-09-08,1190953.305911045
2025-09-09,1183564.2994512112
2025-09-10,1184033.5119694609
2025-09-11,1197000.6419912414
2025-09-12,1195239.304828807
2025-09-15,1194813.2702949196
2025-09-16,1204997.9136259342
2025-09-17,1205656.757457601
2025-09-18,1190212.3656294353
2025-09-19,1182208.0740400401
2025-09-22,1178718.8153010025
2025-09-23,1169016.1425798337
2025-09-24,1180938.1855095415
2025-09-25,1171897.1879438332
2025-09-26,1155502.8972978415
2025-09-29,1163509.099422421
2025-09-30,1163747.807413503
2025-10-09,1176900.3659556806
2025-10-10,1185293.8536736085
2025-10-13,1187609.520776537
2025-10-14,1187578.0634391997
2025-10-15,1194361.8748483406
2025-10-16,1185455.2648732176
2025-10-17,1168987.9608072438
2025-10-20,1180118.1867294216
2025-10-21,1196728.4554065724
2025-10-22,1197154.8320843573
2025-10-23,1204841.905612524
2025-10-24,1198112.6976464894
2025-10-27,1201875.5754093805
2025-10-28,1202755.3827394368
2025-10-29,1203101.7962833706
2025-10-30,1188316.7101149915
2025-10-31,1194024.2735771667
2025-11-03,1206368.116093893
2025-11-04,1209968.5455530775
2025-11-05,1227401.3975317788
2025-11-06,1222518.4645099505
2025-11-07,1224438.291512232
2025-11-10,1235567.5757597864
2025-11-11,1244678.4664373237
2025-11-12,1245426.1705895371
2025-11-13,1266071.142164019
2025-11-14,1261184.146572746
2025-11-17,1268259.9755062237
2025-11-18,1246453.80879669
2025-11-19,1226785.2071708578
2025-11-20,1217175.790238599
2025-11-21,1169673.8021778984
2025-11-24,1180938.9365478056
2025-11-25,1195832.8237921442
2025-11-26,1190953.963528227
2025-11-27,1185392.9172680983
2025-11-28,1201991.9813925796
2025-12-01,1208199.3846311073
2025-12-02,1209813.2309888476
2025-12-03,1209263.1687484093
2025-12-04,1196660.5239314805
2025-12-05,1211576.1985429965
2025-12-08,1219352.1676076758
2025-12-09,1219425.9372442127
2025-12-10,1226934.4102206451
2025-12-11,1197938.121973606
2025-12-12,1196699.3915046505
2025-12-15,1197307.7347735262
2025-12-16,1182276.2699668657
2025-12-17,1180635.3052338606
2025-12-18,1188631.8965577807
