factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.roc_rank_60,0.029094696417286188,1.9211213911052634,0.020152751680099168,1.0842374502747232,0.005027260957996338,0.6825396825396826,1.0,0.006871417767387914,0.0017310952312087709
