factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.price_volume_corr_20,-0.033062430674697676,-3.16806354421986,-0.07269634997247065,-5.301488309820987,-0.005450950599524257,0.3380281690140845,0.75,-7.768835804340718e-05,0.005345275378132133
