,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1007395.7152174633
Total Return [%],0.7395715217463306
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.0000000000019
Total Fees Paid,0.0
Max Drawdown [%],17.307070581095047
Max Drawdown Duration,166 days 00:00:00
Total Trades,46738
Total Closed Trades,46478
Total Open Trades,260
Open Trade PnL,-13516.071033126735
Win Rate [%],61.05038943155902
Best Trade [%],199.3836887228714
Worst Trade [%],-27.083170837144195
Avg Winning Trade [%],4.7817960009778036
Avg Losing Trade [%],-3.378255465458113
Avg Winning Trade Duration,4 days 03:32:53.497797356
Avg Losing Trade Duration,4 days 22:07:30.379362670
Profit Factor,1.014547880379067
Expectancy,-0.08890716029194934
Sharpe Ratio,0.1550303195096974
Calmar Ratio,0.043449202116186435
Omega Ratio,1.0229826787738876
Sortino Ratio,0.19579360009694466
