factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.return_mean_60,-0.04910430906669084,-2.8562733691722766,-0.08709326600080605,-5.3226870700607,-0.005420960525360469,0.3968253968253968,0.75,0.0014804304915102165,0.006880484705301875
