date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.000000005
2024-11-12,990613.3204535043
2024-11-13,986960.3173072635
2024-11-14,957703.8288042198
2024-11-15,943448.7156263981
2024-11-18,924238.4827709812
2024-11-19,934234.5971390585
2024-11-20,953638.5249659027
2024-11-21,957354.6787593153
2024-11-22,931936.9906184442
2024-11-25,945162.5531547518
2024-11-26,932722.7831942115
2024-11-27,938794.7468078609
2024-11-28,944889.674209064
2024-11-29,953693.4460868358
2024-12-02,973404.4387700411
2024-12-03,974129.614769485
2024-12-04,961623.0215499297
2024-12-05,973763.7599700443
2024-12-06,986505.1581128932
2024-12-09,987005.3072309024
2024-12-10,989682.2656149026
2024-12-11,1004293.1472072325
2024-12-12,1016572.9516715376
2024-12-13,998481.5858363588
2024-12-16,994574.4240391193
2024-12-17,951686.3157128185
2024-12-18,954272.7616827685
2024-12-19,941593.3093281692
2024-12-20,940626.5795096443
2024-12-23,895171.3984428244
2024-12-24,908989.9470934893
2024-12-25,891238.4325242708
2024-12-26,905332.3130580628
2024-12-27,914299.8085359432
2024-12-30,904779.7539858012
2024-12-31,888342.2302488182
2025-01-02,874251.5627155934
2025-01-03,847742.980784024
2025-01-06,843867.1694150125
2025-01-07,846250.0060677058
2025-01-08,845384.1514168797
2025-01-09,841277.2654674576
2025-01-10,817072.2212600295
2025-01-13,815615.4932795827
2025-01-14,847460.6947689027
2025-01-15,847817.4042278122
2025-01-16,855901.0765863085
2025-01-17,852617.3918877143
2025-01-20,859530.4410340263
2025-01-21,853860.6518810282
2025-01-22,843347.3520553667
2025-01-23,839397.9850248394
2025-01-24,844187.1350422638
2025-01-27,840122.0094347975
2025-02-05,838486.9274773117
2025-02-06,852509.928990727
2025-02-07,865795.5278328278
2025-02-10,881287.7138277831
2025-02-11,877736.9537905408
2025-02-12,885594.8148338462
2025-02-13,884896.4539203455
2025-02-14,884898.6402811094
2025-02-17,895071.191289251
2025-02-18,876727.9269450853
2025-02-19,887989.1509158539
