factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.volume_position_5,-0.015937429919953495,-1.4320161424550097,-0.019311982052332737,-1.4089859831475287,-0.0019061830701935685,0.3918918918918919,0.75,0.0019837320235603834,0.003762581309041639
