,G1,G2,G3,G4,G5
20241118,0.029922547373780927,0.035898726265890926,0.033999349017825836,0.03634038446153792,0.04044734209210319
20241125,0.04787569891932069,0.05303347198267981,0.052475617396306844,0.05027201753648849,0.05274922921649223
20241202,0.018658312292700995,0.009777982128555265,0.014287474574298928,0.00955589559612931,0.01376075064926555
20241209,0.03277530712320825,0.013432360473277956,0.01953168987193008,0.019879933930791127,0.022250781814937528
20241216,-0.09568107619774238,-0.08262768874593027,-0.06315448009975057,-0.05297138454624718,-0.055452994462816894
20241223,-0.00998581979146986,0.007686371763480717,0.008504778841749314,0.0097393079124361,0.013058189231622634
20241230,-0.10007757926162168,-0.08038357680855,-0.07191336581703517,-0.06240523048458614,-0.05629806393808987
20250106,-0.016426393465589585,-0.016352240048404004,-0.008454365072924042,-0.015122321906279624,-0.016610760954568943
20250113,0.06910660582078552,0.0538704942578749,0.05659768068791397,0.054600382880917515,0.06274609782901308
20250120,-0.039651968572833894,-0.018438911879578232,-0.013045800673746008,-0.008728596465624917,-0.0027351065459224944
20250127,0.01475371717374194,0.01018815612525945,0.003937592388723,-0.0014377727704958892,-0.0031133559372705294
20250205,0.07196317700799079,0.050879174488801214,0.04594362525329344,0.03676537722074499,0.03533350253660833
20250210,0.023139918552077036,0.01509281704233495,0.008447738851895098,0.003711606062833357,0.007812753175192698
20250217,0.01268767887178212,0.010261977609248657,0.009898887721858747,6.693296057898245e-05,0.005395350280791689
20250224,-0.031006093053378002,-0.01674977416486691,-0.0039692011124064725,-0.004958804184508615,-0.0029732754909044157
20250303,0.04360984085048598,0.028682747546940425,0.015353386799239322,0.020227214066616196,0.017368147553794504
20250310,0.013455927290802236,0.026710972324263497,0.025395822102878555,0.032901782131558574,0.03665977759779723
20250317,-0.03604771664504148,-0.02391927204615527,-0.012392509660066253,-0.012976469471901782,-0.014172788794397938
20250324,-0.052155407431525566,-0.02600317103534845,-0.020209209751688273,-0.013181690883063675,-0.01355363497595905
20250331,-0.09527316208549562,-0.07883042925919484,-0.07570326492822588,-0.0700621484402309,-0.07109782863590863
20250407,0.0623228165458913,0.061759044054530754,0.058753781445504104,0.05833744134993076,0.06253596992903478
20250414,0.0019086635446365786,0.00888777033141573,0.012817173286737675,0.019012903783424507,0.016820843438517707
20250421,-0.014964102498465325,-0.008409967413520016,-0.004560150850636687,-0.0013398175744885005,-0.0017562355738512646
20250428,0.023153799750520277,0.03356194739157248,0.038221174307214764,0.03308632046024386,0.03435335593182673
20250506,0.006981392812270489,0.016854343983396823,0.01677246288442208,0.017106900422307728,0.024854929340622965
20250512,0.02347209151440047,0.015149120189000071,0.014662494318741354,0.020545236058207,0.017868235093182378
20250519,-0.022922691985269087,-0.009610475799142391,-0.004262385790144046,-0.008073820224311632,-0.003407768411987041
20250526,0.007229679821748362,0.015924987235691603,0.013564946691851772,0.023379395702356996,0.01580772356788203
20250603,0.01758349241364286,0.02347740235348249,0.02204821979060379,0.0200895749797668,0.02081546564436795
20250609,-0.014119581875425197,-0.01317444487460248,-0.01703385655291477,-0.008043671993719222,-0.012223074011104272
20250616,-0.022516842466299064,-0.020681404095061882,-0.014428320547616877,-0.008674026997267601,-0.009114731236409266
20250623,0.03811443452363823,0.04603816067875088,0.03795230804124303,0.03298270529706194,0.03470761253227597
20250630,0.003229752331666033,0.012766835141509367,0.01538838355681052,0.018070986716745285,0.015309418330828573
20250707,0.013425631801955324,0.02566931750213043,0.023261732309346715,0.023600933116971482,0.025406050488193603
20250714,0.0006384265557143494,0.013238144663254599,0.02216974469245193,0.017381604396391116,0.017613925121743253
20250721,-0.0010828567227104409,0.004243549909411758,0.0027018488911447784,0.00942617170396624,0.008851372936370689
20250728,-0.016385606767599235,-0.006701211817121655,-0.004195593804044706,-0.0037458745690064042,-0.002866235493093537
20250804,0.031009497835924223,0.02512229265238949,0.02660967743324194,0.027050738543797425,0.029273334081489338
20250811,0.030435133097940957,0.009065003327069776,0.0028391087456455725,0.008287439928140452,0.003657405253144586
20250818,0.022621744249527537,0.02697064200054238,0.02545973328881184,0.02637330309516103,0.029241962857006636
20250825,-0.009607275771761875,-0.015812569852415942,-0.009263649647033858,-0.015394833962638568,-0.01235278327690104
20250901,-0.024306014109795014,-0.006090676336309105,0.0035119992674578046,0.00297215920896064,0.007097469363075206
20250908,0.022537780937534165,0.0076456213893572765,-0.0009368247245964751,-0.0034586976172201896,-0.005887100963580966
20250915,-0.015287032709321075,-0.007546152323631909,-0.012654401299118111,-0.01207846034918934,-0.016533359287623117
20250922,-0.016414901519391033,-0.008128158896184772,-0.002581398732507051,-0.0003396754206324846,-0.000966366884966004
20250929,0.01372809791343857,0.011002347729830306,0.01070797632448702,0.006720692425241762,-0.0005237516581571445
20251009,-0.001879911033545178,0.0015283556518449735,0.005717493495087682,0.007954770241415282,0.006666069356733986
20251013,-0.017567520123603495,-0.010326831725598265,0.00023293705619815906,0.00395108783627608,0.005231124694163389
20251020,0.011887405729288064,0.024137134421325354,0.018548240906727347,0.023261024323325143,0.020590444530589405
20251027,0.0124119112125283,0.008770284982438389,0.007588371893036919,0.010659836380016025,0.013641227400319405
20251103,0.025164443910771786,0.02068756139376737,0.018729916838990848,0.02875469051912552,0.020757739880926992
20251110,0.02099050409220068,0.00819177933511038,0.009502820261640333,0.009276445017806702,0.014440800942019005
20251117,-0.09723299408142436,-0.06700140814016553,-0.05485777927512925,-0.04362508599483926,-0.04083509313757876
20251124,0.04440260743888853,0.03271088732329414,0.02883161484831165,0.026184282974980204,0.019758288197541125
20251201,0.013063661000787086,0.004955099454807872,0.0025016793856347448,0.0013142993156819638,-0.004293070477733791
20251208,-0.019327120781463814,-0.021142298629019986,-0.01429124079345496,-0.015550998098892755,-0.020916613809111504
20251215,0.0021693282801281966,0.014269789211424655,0.015381945836106053,0.019965484430881097,0.015790040292339665
20251222,0.009358649451796411,0.012841039400567,0.009563831759909165,0.004070681343047958,0.0008012996077135675
20251229,-0.002901960922827223,0.006410522946536174,0.004212353674438691,0.005625811818839829,0.010732210266107508
20260105,0.08563534362849508,0.0524361001161261,0.04454585106294554,0.03865306362206137,0.03578612943540371
20260112,-0.03945590298703397,-0.00522429330061093,0.0012534929398844727,0.011156900895609926,0.010813819795248123
20260119,0.014235015748765447,0.01711097676525214,0.019812862370373295,0.021504374714331007,0.017206225171200934
20260126,-0.04366359390181587,-0.041962136467555484,-0.03762474755091546,-0.028329418143974026,-0.024236422319408573
20260202,0.042839618773500995,0.03686224084245829,0.030847562019303623,0.03394985007269385,0.03055091043567933
20260209,-2.9475097977219682e-05,0.0005174632737580826,0.0011986422272170284,-0.0027000055368196067,-0.00030193851844824
20260224,0.007834561709966761,0.0110795361400753,0.0024940257253489692,-0.0039125400770770695,-0.012659317879573827
20260302,-0.005799079557887497,-0.01414263002072621,-0.011989714587464775,-0.0073762032075763775,-0.010184219220255154
20260309,-0.004491159844174152,-0.002029664787334676,0.0013188184943973653,0.006481904970310498,0.008333633335335544
20260316,-0.09070508123800061,-0.10558920446843184,-0.10340150023551284,-0.10122439694335472,-0.09944171323567852
20260323,0.05483773318861814,0.06436553853324657,0.06444814353704179,0.06513188706254372,0.06314367912099136
20260330,-0.050254721836833015,-0.02433344440588056,-0.019910515061191538,-0.018493651187002275,-0.013103429037792772
20260407,0.018609954748524036,0.023610273813635438,0.024386784864305285,0.027720466498947285,0.02157887596656967
20260413,0.024137439755560052,0.01641695654962062,0.017126848147681402,0.015856935782468322,0.01603187714661909
