avg_daily_return,cumulative_return,win_rate,volume_change_rate,max_daily_return,min_daily_return,volatility,index_name,stock_code,center_date,effective_date,window_type,window_dates
-0.5205960673365441,-5.461582568807344,45.45454545454545,0.47703173297029,3.4590948309671354,-4.619698562916231,2.9440215804646743,沪深300,300502.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.015329564894799308,-0.311235605353255,45.45454545454545,18.51092017868381,2.650137741046832,-2.3653906006847247,1.877180818215337,沪深300,688506.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.04402855460791222,0.3076923076922977,45.45454545454545,-1.1028769179940001,2.7885360185902375,-1.9069412662090057,1.7241675845062643,沪深300,600377.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.35635551653243835,-3.9215686274509776,36.36363636363637,-13.544535091890243,4.606661941885193,-5.1716350496838315,3.0845078195448528,沪深300,002463.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
1.0705224577041872,10.540419830281378,36.36363636363637,55.12503972310565,10.000000000000009,-3.4936479128856557,3.8254764771940595,沪深300,601136.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
1.0439661368429998,10.70019723865876,54.54545454545454,-19.984606779764768,4.206500956022929,-1.9533111005240578,2.2356292074800455,沪深300,600160.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.26579520697167736,2.6579520697167736,9.090909090909092,-100.0,2.6579520697167736,0.0,0.840518245186366,沪深300,600482.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.4405621571247953,4.1831097079715995,45.45454545454545,-20.951398518530805,3.9239482200647213,-4.176596011538947,2.57798172904084,沪深300,002028.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.5694593650924207,5.513087792448479,45.45454545454545,-25.11184701105047,3.95870527051152,-2.8059236165237755,2.647220915753012,沪深300,300394.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.12200637064080908,-1.4829659318637334,36.36363636363637,3.612873651934634,3.718674211802764,-4.088924176260422,2.4633040513946605,沪深300,600066.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.6151324744547493,6.212925382453949,54.54545454545454,34.54104227011621,2.779456193353469,-1.9265502709211346,1.5338970152560805,沪深300,002422.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.19147008416596875,-3.0474840538625037,27.27272727272727,88.1380934766233,10.418143160878813,-8.799999999999997,5.142055842914528,沪深300,688472.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.9153949628427572,-8.940926024481112,36.36363636363637,76.08754041671773,1.7457719585379117,-4.14565826330533,1.9208911383112561,沪深300,000975.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.47489274160738776,4.584527220630363,54.54545454545454,28.20014162581439,3.529411764705892,-4.7752808988763995,2.3755164437727556,沪深300,000630.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-1.5849498715811847,-15.572952644101612,36.36363636363637,69.65113288122224,4.052479230104145,-11.023830205068174,4.477340393190144,沪深300,688169.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.49522603423702855,-3.59281437125748,37.5,-16.445961992467428,2.3465703971119023,-4.712041884816765,2.450472516739035,沪深300,001965.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.1389815194825315,0.8793969849246075,50.0,-12.499964128859197,2.8876333961079803,-2.0134228187919545,1.7985035835386642,沪深300,600026.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.26418325115156815,1.7857142857142794,37.5,-21.682126243668442,2.8106508875739733,-1.5827338129496438,1.607392346210994,沪深300,600027.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.4522310442045803,10.380467345715982,62.5,-25.224953124302885,6.02658788774002,-2.252382327461744,2.7324712751202007,沪深300,603296.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.1869196680995421,-1.5706806282722696,25.0,-26.3152500066143,6.481481481481466,-2.1126760563380254,3.061803673399308,沪深300,688009.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.749385017310187,12.692364062729,62.5,29.72177771430107,4.669207732099112,-2.1859435528500226,2.5546344849816625,沪深300,300832.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.6093934662378698,4.288702928870292,50.0,16.05485928054351,2.850191171359051,-0.7991660875608098,1.346120452496696,沪深300,600161.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.1429415216875793,8.187134502923987,75.0,1.7995694061250234,3.163191948238664,-2.0449897750511314,1.7045920050559105,沪深300,000807.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.1466553761966163,7.958600999286225,50.0,-18.049221408285142,7.173447537473243,-2.6743075453677156,3.344365855486687,沪深300,300442.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.9758223199338484,6.951219512195128,62.5,-10.916916206916316,3.9192399049881255,-0.12180267965896663,1.6303749079100907,沪深300,600415.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.4579963049727496,10.328893721119892,50.0,30.915175241919002,6.496330524599081,-2.4402147388970286,3.227665757935884,沪深300,300418.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.29866801549055993,-2.2366965712179,37.5,28.39502946064256,3.6345776031434296,-3.820577922863011,2.363390887748296,沪深300,688082.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.579938060115821,-5.792079207920786,36.36363636363637,19.670182096033596,2.1905247070809875,-3.688524590163933,1.8139248103054437,沪深300,600938.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
1.7933191334031295,18.911826452064396,45.45454545454545,8.557269009631497,6.682995101469569,-1.443096097080998,3.237483496769798,沪深300,688041.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.5697748965627569,5.691410669219388,63.63636363636363,-6.703071936820049,3.579993148338456,-2.815013404825739,1.812058856236098,沪深300,688271.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.43749959963205737,3.549060542797511,54.54545454545454,49.286729568008546,8.5101728287027,-8.131524008350722,4.4202917319796615,沪深300,300308.SZ,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
1.286936188836093,13.031474323578141,54.54545454545454,19.2497246166359,7.098963588003304,-3.009259259259256,3.5118493644774733,沪深300,688256.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.5565187344861966,5.293113261240756,36.36363636363637,111.28941134181343,5.398920215956804,-3.023255813953485,2.9827607185126213,沪深300,601059.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.24221790291022005,2.4291497975708287,54.54545454545454,-30.066009708306694,1.1904761904761862,-0.7874015748031482,0.6531041788679779,沪深300,601916.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.5914506169722908,5.797101449275366,63.63636363636363,-23.047862583372847,6.65083135391924,-1.7937219730941756,2.4529851208628872,沪深300,600023.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.4818120005325266,4.885496183206106,72.72727272727273,-20.77522829465511,1.526717557251911,-1.4641288433382083,0.9043357915323826,沪深300,600372.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.6500034895583685,6.602981314297707,63.63636363636363,70.01130249984419,2.7983210073955656,-1.4077669902912704,1.3816245393325965,沪深300,301269.SZ,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
-0.3852898153950745,-3.8961038961038974,27.27272727272727,34.32231448982621,3.4418604651162754,-2.2421524663677084,1.5939412951584757,沪深300,600489.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.4432600730735848,4.262919742795912,45.45454545454545,-3.9664585632641636,5.139534883720942,-2.8815848716794212,2.3698323538548323,沪深300,000999.SZ,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.48375174079871686,4.904632152588562,45.45454545454545,-6.979917884622077,1.85185185185186,-1.0526315789473717,0.9198759312480691,沪深300,600515.SH,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
0.5654517657578695,5.697081982399266,54.54545454545454,-1.0262604079101068,3.6952554744525523,-1.3562386980108476,1.490473686195837,沪深300,002603.SZ,2023-10-31,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
-0.26660260560508187,-2.091713596138378,12.5,-14.600017837612643,6.0833333333333295,-2.7552674230145846,2.894705641530596,沪深300,688223.SH,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
1.8497005231677366,13.233287858117325,75.0,76.66015145167026,7.373868046571808,-3.9563437926330103,3.725669028178091,沪深300,000617.SZ,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
0.6687117423217911,4.683947248749432,37.5,-9.85452557666806,4.458598726114649,-0.45475216007274666,1.7382905522679672,沪深300,601607.SH,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
-0.363979391200158,-2.5812619502868173,37.5,-25.886062343684756,2.1653543307086576,-2.485659655831751,1.442099289895616,沪深300,000983.SZ,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
0.4720649350597715,3.253922138291676,50.0,-9.651709771452566,3.03030303030305,-2.0942408376963484,1.7861213558810303,沪深300,600875.SH,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
-0.5022602050793412,-3.6830357142857095,50.0,-46.73621625197115,2.941176470588225,-4.613095238095233,2.734197235721593,沪深300,600754.SH,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
0.7560730303133931,4.76514635806673,37.5,-18.98291537873157,10.017636684303355,-3.8124999999999964,4.641500278545287,沪深300,600732.SH,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
0.34724937575474185,2.3017902813299296,37.5,-14.446963852277117,3.182055294731345,-2.9156010230178997,2.248284189178112,沪深300,601699.SH,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
-1.8285180555121532,-12.195121951219512,12.5,66.47351534458241,0.15105740181269312,-4.524886877828049,1.6696385862483347,沪深300,601872.SH,2023-04-30,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
-0.6585490942122618,-6.539509536784738,18.181818181818183,-24.696352358746886,2.608695652173898,-3.8674033149171283,1.8488384142739143,中证A500,000415.SZ,2025-07-31,2025-09-05,cutoff_date,2025-07-24 to 2025-08-07
0.3868008913381365,2.645502645502651,37.5,-1.8595552535604964,2.925243770314201,-2.1554770318021332,1.7508217833719162,中证A500,688506.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-1.4814926469711718,-11.12338858195212,37.5,37.68386792685172,4.902807775377971,-14.16206261510129,6.433027452312301,中证A500,300442.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.6099057697386057,4.307746853394812,50.0,27.754367527627366,2.8851197761846636,-0.5323868677906018,1.1489868992200991,中证A500,002595.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
1.4348013985953993,10.05223918446012,50.0,-9.105077622120794,6.179425837320562,-3.5435056746532134,3.6750673265206,中证A500,688608.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.33450681941835647,-2.489913544668587,25.0,-12.591279918327814,3.1541642055522567,-3.4780657466621734,2.421489566266226,中证A500,688578.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.02018758865134984,0.0,37.5,-7.714388744434064,4.07268170426065,-3.1515151515151607,2.1786544907542473,中证A500,688213.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.07304538144140071,-1.0831800531371338,50.0,8.684860616692603,5.017371755569178,-6.021644621219135,4.374379961047596,中证A500,688266.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.2108081073655311,1.2820512820512775,50.0,-6.385144436284884,3.0845771144278444,-4.126679462571969,2.577683751368149,中证A500,002244.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.7111308661557926,4.896626768226353,62.5,11.761070336150592,5.073649754500842,-3.101196953210017,2.4708072920990993,中证A500,002130.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.16699825595402057,0.9749894022891059,37.5,-3.0397911581774295,5.674709562109026,-1.937150236762808,2.602288018472891,中证A500,002155.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
1.3622158926566486,9.802306425041184,62.5,-10.499741214326907,5.4892601431980825,-0.8778930566640031,2.041644031411518,中证A500,000426.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
1.1562528019016693,8.122028526148984,50.0,17.747874736301394,6.232294617563738,-2.3771790808240767,2.8669957033054985,中证A500,605589.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.30618453575446125,-2.1582733812949506,50.0,29.43858627544089,0.7407407407407307,-1.8248175182481896,1.0792998425373073,中证A500,600208.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.14017317820813613,0.950441276306857,50.0,27.699633290349745,1.9317005864091241,-1.6678012253233399,1.0748713655268847,中证A500,600511.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.9267664515391943,-6.95299384443201,50.0,-21.413615410872655,3.3009857110109175,-10.60436485730275,4.644049546493195,中证A500,300757.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.6693476613867464,4.518752824220518,50.0,3.3436561306184887,4.280338664158045,-3.931314957071841,2.8998743073723556,中证A500,000032.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.2498946590999361,-2.8387096774193488,50.0,-19.511220958613706,7.783783783783793,-12.160413971539462,5.993091679190804,中证A500,301358.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.5380747385695606,-3.859447004608285,37.5,-30.600827938233166,3.2675709001233066,-3.855005753739915,2.294348865442408,中证A500,600312.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
0.13186578983838443,0.8849557522123908,37.5,53.44358763386723,2.402402402402415,-1.17647058823529,1.179988473610146,中证A500,000563.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.11443282661442059,-0.8503401360544172,25.0,39.701941881392976,2.1164021164021163,-2.2298456260720356,1.3218898032075652,中证A500,600864.SH,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
-0.5030663235543352,-3.5914179104477584,25.0,2.8541162702229617,2.4703557312252933,-3.5914179104477584,2.0481266666916453,中证A500,301381.SZ,2025-04-30,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
1.223761741602205,11.947318908748827,54.54545454545454,3.854438361937418,6.550834671728234,-9.389329805996482,4.378888404186282,中证A500,688256.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.06972015413297505,0.4691689008042843,54.54545454545454,-22.68123163060397,2.632810671659258,-3.733148980297274,2.2450710876627538,中证A500,688235.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
3.481908859835962,39.36814032208433,63.63636363636363,-3.7268192696748415,9.998404085541024,-2.6478055857816485,4.955759563469377,中证A500,601127.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.26552782480097736,2.523167263051662,45.45454545454545,75.55983254695306,3.024116976832514,-3.1040420518397616,1.8896019873863894,中证A500,605499.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.38262720173479536,-3.886639676113368,36.36363636363637,5.846042399745444,2.753872633390708,-2.6720647773279316,1.6994891483317762,中证A500,001965.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.593944199348605,6.02739726027397,72.72727272727273,46.82614780422243,2.4590163934426146,-2.1333333333333315,1.2431497861149199,中证A500,601018.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.6632439784153599,6.109324758842449,45.45454545454545,51.78789404785722,6.079005643260227,-7.121057985757895,3.8879138872573478,中证A500,688047.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.46259070588469786,-4.625151148730344,45.45454545454545,-10.735593083444893,2.0705273374312494,-2.9578351164254335,1.4743207150990374,中证A500,601567.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.9132234460559084,9.235352532274078,63.63636363636363,-13.848858268014075,5.079681274900416,-2.5715672003881695,2.411473685836896,中证A500,002128.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.7174125669516007,7.14285714285714,72.72727272727273,12.652888049722177,4.431486880466484,-3.350083752093813,2.372747993964113,中证A500,600487.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
1.0080737046807164,10.268741159830274,63.63636363636363,-26.803540361329325,3.8189533239038287,-2.452316076294281,2.4020970319825614,中证A500,688120.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
1.4573682404162513,14.123825317855164,63.63636363636363,14.403082011373192,12.098616957306053,-6.651646819010826,5.380372546761184,中证A500,302132.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
1.0395628986652814,10.414052697616082,63.63636363636363,-17.810886232156285,7.604562737642584,-2.8268551236749095,3.169472437857375,中证A500,601179.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.292264310053567,-3.482587064676612,36.36363636363637,14.831045332281189,5.054151624548742,-5.929380413057961,3.693220872341186,中证A500,300476.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.3523059904240422,-3.6084091622215264,36.36363636363637,13.330226575552029,1.8648018648018683,-3.9172673143215264,1.7885677824751418,中证A500,688180.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.3009105586590633,-3.141361256544495,36.36363636363637,14.559076511494307,2.989690721649496,-2.492025518341312,1.9884342371096273,中证A500,603087.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.7927633709777627,-7.756813417190756,27.27272727272727,30.269692171625252,1.382488479262678,-4.068522483940029,1.5798249766587718,中证A500,601000.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.08482726093126614,0.6197854588796181,45.45454545454545,21.598232859114685,4.043934098851709,-3.075089392133512,2.26741176160082,中证A500,603979.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.0007353475400084797,-0.13043478260870156,36.36363636363637,9.0881078701204,3.189577717879599,-2.5043177892918878,1.6566717395676522,中证A500,002318.SZ,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.5254445122158936,4.964953271028016,54.54545454545454,70.96264719619153,5.830388692579502,-5.77903682719546,2.964113443500102,中证A500,600315.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
0.8792812808172557,8.814102564102555,72.72727272727273,48.94054985453631,3.5060975609756184,-3.915662650602403,2.6163093455359268,中证A500,600335.SH,2024-10-31,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
-0.48808107184074817,-3.382381043378546,25.0,-8.04377396809286,0.31746031746031633,-1.821369436057274,0.7249449523381016,中证A500,600941.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.6497634252234216,4.592620606519016,62.5,-18.43567242431644,3.2375366568915043,-0.31764974289676395,1.216893308287663,中证A500,600519.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.2580690847448338,-1.8181818181818077,37.5,-10.854811691392186,0.9293680297397744,-1.6393442622950838,0.9297330926089176,中证A500,601398.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.2992505189082292,-2.2222222222222254,62.5,-5.43445847028281,1.3282732447817969,-4.307116104868902,2.2081138997884886,中证A500,601857.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.379437680394317,-2.6666666666666727,25.0,8.928688189688106,1.3363028953229383,-2.19780219780219,1.1750146267003676,中证A500,601288.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.4642619505616428,3.1382228490832276,62.5,-36.73492154600208,3.882149046793759,-2.339572192513384,2.263818792893591,中证A500,600938.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.5552677723365064,-3.862660944205998,37.5,7.986322922844469,0.4376367614879584,-2.3965141612200314,1.1670320079284648,中证A500,601988.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.4586058621278377,10.5668299510147,62.5,-17.59792241406385,4.263959390862948,-0.4868549172346581,1.7762179810572543,中证A500,601628.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.01724846246063632,0.07518796992480592,37.5,-22.073566839262792,2.1282051282051295,-1.3906447534765998,1.23528460476839,中证A500,601088.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.6343027394329316,4.463750748951445,62.5,-36.72396923225934,2.8093245666467315,-1.6341743119266061,1.412126348189925,中证A500,600036.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.2622362223572048,8.92434054651714,50.0,-38.24948003467684,5.617694478033064,-3.3535276439440875,2.8116516584255486,中证A500,300750.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.9483344316521869,6.768613687641012,75.0,-18.014490521702054,2.73210831721471,-1.7110266159695797,1.3945084538163195,中证A500,601318.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.664645717741932,12.114709325009754,75.0,0.426809035130149,4.991863692926213,-1.3009305266961757,2.0487293927798333,中证A500,002594.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.09488412654751041,-0.7788161993769416,50.0,-23.42368076032728,1.437699680511173,-4.281345565749239,1.9564154720494862,中证A500,600028.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.2321228870027059,-1.6298020954598313,12.5,-10.229591850758368,1.2166405023547933,-1.2407910042652182,0.7409368524102674,中证A500,600900.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.8524990346688696,6.059987757600482,50.0,-21.731003099336156,3.044605464335559,-0.8698517298187713,1.4132380350988363,中证A500,000858.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.47119857837386114,-3.2786885245901565,25.0,-7.420622070198468,0.5025125628140836,-1.8333333333333424,0.9500296786874713,中证A500,601728.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
-0.1828113678216749,-1.3005780346820761,37.5,-12.946657371824365,1.17647058823529,-1.3081395348837233,0.9688778882876747,中证A500,601328.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.03521681023816844,0.20618556701033075,50.0,5.051722100236256,1.2658227848101111,-2.066115702479332,1.1589682237302579,中证A500,601658.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.5617507667556944,3.962567626846014,62.5,-13.739870642362428,2.3167155425219965,-0.7164790174001956,1.0911411299448395,中证A500,000333.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.3719353677303393,2.406103286384975,25.0,-30.26831182604259,5.000000000000004,-3.3388067870826488,2.7363999617974253,中证A500,601899.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.5584955613719618,3.8919970810021853,75.0,-28.503284451456967,2.3537803138373725,-2.648083623693376,1.6378738659319563,中证A500,688981.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.7207811224178986,5.125000000000002,50.0,-20.055176554233945,1.8867924528301883,-0.5624999999999991,0.9965927609124301,中证A500,601166.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.322145826033226,9.525483304042194,62.5,-22.344189225923706,4.608725761772847,-0.49814791161068017,1.8175348337399542,中证A500,300760.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
0.4488631856155239,3.1595092024539806,50.0,-36.48241464658516,1.9631531259438173,-0.4509921828021568,0.906984025558791,中证A500,002415.SZ,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
1.4288809674837017,10.218463706835813,50.0,-2.25445151385556,5.0694444444444375,-1.3560391043834774,2.6399619282516804,中证A500,600690.SH,2024-04-30,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
