tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter,index_name,index_code
2023-12-11 00:00:00,601601.SH,中国太保,金融,2235.767354142,,纳入,-1.4000848536274924,0.6929406669553995,上证50,000016.SH
2023-12-11 00:00:00,688041.SH,海光信息,信息技术,1911.0707784202,,纳入,13.079356347132444,-8.090614886731395,上证50,000016.SH
2023-12-11 00:00:00,600150.SH,中国船舶,工业,1249.1493521094,,纳入,-0.0715563506261229,4.458137006161644,上证50,000016.SH
2023-06-12 00:00:00,601728.SH,中国电信,通讯服务,5746.6483102972,,纳入,3.455235668201073,-8.16640986132512,上证50,000016.SH
2023-06-12 00:00:00,688111.SH,金山办公,信息技术,2252.1954448,,纳入,1.656077491927932,-1.7593528816986836,上证50,000016.SH
2023-06-12 00:00:00,601390.SH,中国中铁,工业,1943.0473846655,,纳入,0.7702182284980763,-3.3128834355828363,上证50,000016.SH
2023-06-12 00:00:00,600050.SH,中国联通,通讯服务,1660.1915715714,,纳入,3.1620553359683834,-4.519774011299416,上证50,000016.SH
2023-06-12 00:00:00,600089.SH,特变电工,工业,885.0234623764,,纳入,0.707964601769917,-2.348847324923875,上证50,000016.SH
2025-08-11 00:00:00,688660.SH,电气风电,工业,259.46667964,,纳入,36.945812807881765,14.294152392203197,中证1000,000852.SH
2025-08-11 00:00:00,002543.SZ,万和电气,可选消费,100.98088,,纳入,16.267123287671236,-8.658008658008654,中证1000,000852.SH
2025-08-11 00:00:00,300917.SZ,特发服务,房地产,77.3851,,纳入,4.424173318129987,5.47945205479452,中证1000,000852.SH
2025-06-16 00:00:00,688331.SH,荣昌生物,医疗保健,369.727007408,,纳入,6.510797207338848,-3.1750924784216927,中证1000,000852.SH
2025-06-16 00:00:00,300972.SZ,万辰集团,日常消费,329.8312370325,,纳入,-0.5912986872084081,-7.747473649896763,中证1000,000852.SH
2025-06-16 00:00:00,300100.SZ,双林股份,可选消费,236.73421114600004,,纳入,-0.7525870178739402,6.931629997634259,中证1000,000852.SH
2025-06-16 00:00:00,301611.SZ,珂玛科技,信息技术,228.246,,纳入,-0.5886821116596996,-6.515264333581539,中证1000,000852.SH
2025-06-16 00:00:00,688709.SH,成都华微,信息技术,214.3627089516,,纳入,2.935779816513717,-5.260029717682024,中证1000,000852.SH
2025-06-16 00:00:00,603444.SH,吉比特,通讯服务,211.0444053795,,纳入,9.727320398531702,-0.8846153846153726,中证1000,000852.SH
2025-06-16 00:00:00,301551.SZ,无线传媒,通讯服务,203.845096,,纳入,6.566290255123386,-5.661898045536972,中证1000,000852.SH
2025-06-16 00:00:00,300718.SZ,长盛轴承,工业,203.76729846,,纳入,-3.0147895335608466,-4.238158087696153,中证1000,000852.SH
2025-06-16 00:00:00,002487.SZ,大金重工,工业,195.9166000128,,纳入,5.061559507523938,-0.032743942370661,中证1000,000852.SH
2025-06-16 00:00:00,300468.SZ,四方精创,信息技术,194.64215407,,纳入,31.94244604316545,29.21164540399084,中证1000,000852.SH
2025-06-16 00:00:00,300548.SZ,长芯博创,信息技术,181.6688864226,,纳入,14.071637426900583,6.9446751952151775,中证1000,000852.SH
2025-06-16 00:00:00,688536.SH,思瑞浦,信息技术,181.2396536592,,纳入,-8.581365794930097,-7.436182019977799,中证1000,000852.SH
2025-06-16 00:00:00,002019.SZ,亿帆医药,医疗保健,175.2818112485,,纳入,6.740740740740736,-10.177595628415304,中证1000,000852.SH
2025-06-16 00:00:00,603056.SH,德邦股份,工业,171.6349298004,,纳入,-5.805220773620734,-5.833333333333323,中证1000,000852.SH
2025-06-16 00:00:00,603883.SH,老百姓,日常消费,171.1735320476,,纳入,3.874538745387457,2.250957854406144,中证1000,000852.SH
2025-06-16 00:00:00,603613.SH,国联股份,信息技术,169.2543322737,,纳入,-1.8796992481203143,-11.266412537060566,中证1000,000852.SH
2025-06-16 00:00:00,603194.SH,中力股份,工业,169.1819,,纳入,-2.435552904989746,0.0711989473684227,中证1000,000852.SH
2025-06-16 00:00:00,300953.SZ,震裕科技,工业,166.66005617169998,,纳入,-0.25955149501663,-8.040512608515925,中证1000,000852.SH
2025-06-16 00:00:00,688567.SH,孚能科技,工业,163.8841309785,,纳入,-0.148920327624713,-2.9739776951672736,中证1000,000852.SH
2025-06-16 00:00:00,300276.SZ,三丰智能,工业,155.09545899300002,,纳入,-2.638522427440615,-4.800724637681164,中证1000,000852.SH
2025-06-16 00:00:00,301061.SZ,匠心家居,可选消费,154.8747223928,,纳入,1.6711898300242778,-2.934692752824464,中证1000,000852.SH
2025-06-16 00:00:00,603009.SH,北特科技,可选消费,154.63875354240002,,纳入,-2.8085106382978786,-15.610810810810817,中证1000,000852.SH
2025-06-16 00:00:00,002690.SZ,美亚光电,工业,154.57150524,,纳入,-1.848739495798335,-8.210984230560092,中证1000,000852.SH
2025-06-16 00:00:00,600416.SH,湘电股份,工业,153.216985042,,纳入,-1.784197111299901,-2.5862068965517127,中证1000,000852.SH
2025-06-16 00:00:00,603127.SH,昭衍新药,医疗保健,151.5443169348,,纳入,5.477308294209671,-5.454545454545468,中证1000,000852.SH
2025-06-16 00:00:00,603119.SH,浙江荣泰,可选消费,150.44375323999998,,纳入,-1.8975332068311035,-8.400638446928632,中证1000,000852.SH
2025-06-16 00:00:00,002867.SZ,周大生,可选消费,149.92271305199998,,纳入,0.9864395625373223,-6.808510638297872,中证1000,000852.SH
