factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.ma_240_ratio,-0.04042316222619147,-1.92681464432686,-0.0640893788339247,-3.0911361898974596,-0.0032046937621969364,0.43478260869565216,0.5,-0.0013337008500794798,0.0018444460148951255
