,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1126046.5486974912
Total Return [%],12.60465486974912
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000288
Total Fees Paid,0.0
Max Drawdown [%],19.909933629645828
Max Drawdown Duration,156 days 00:00:00
Total Trades,50805
Total Closed Trades,50545
Total Open Trades,260
Open Trade PnL,-1747.3680533594993
Win Rate [%],65.6761301810268
Best Trade [%],214.59781529294938
Worst Trade [%],-31.49857588597885
Avg Winning Trade [%],7.65397771276949
Avg Losing Trade [%],-4.110312227182607
Avg Winning Trade Duration,5 days 08:34:59.530063863
Avg Losing Trade Duration,5 days 14:06:33.730407523
Profit Factor,1.0818659391174041
Expectancy,2.3077989314527123
Sharpe Ratio,0.5921162750743741
Calmar Ratio,0.6443161075968913
Omega Ratio,1.0885849892262371
Sortino Ratio,0.769908320855025
