factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.turnover_amount_ratio,-0.06287724825229253,-5.2386979991156535,-0.054830528666910135,-3.212968424371705,-0.00918254566411677,0.27631578947368424,1.0,-0.0010770871334099075,0.008093492575463955
