date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.000000005
2024-11-12,989164.5555595661
2024-11-13,978835.4809365955
2024-11-14,946798.9098498384
2024-11-15,922691.9350905388
2024-11-18,902192.7948867388
2024-11-19,919358.1599117507
2024-11-20,947422.4166543366
2024-11-21,951932.9235274043
2024-11-22,928744.1620489269
2024-11-25,933986.3719876792
2024-11-26,915787.7770573868
2024-11-27,925382.5213227066
2024-11-28,930361.2992652915
2024-11-29,942343.32646164
2024-12-02,969870.3535757517
2024-12-03,976452.1042015183
2024-12-04,956745.8095449649
2024-12-05,975822.8750285024
2024-12-06,988688.1616926569
2024-12-09,984439.7604421821
2024-12-10,994857.7020584589
2024-12-11,1019332.634687748
2024-12-12,1031879.1507821823
2024-12-13,1018417.8087067408
2024-12-16,1010242.1959289747
2024-12-17,962816.2984842134
2024-12-18,965789.4619840733
2024-12-19,953573.5765421281
2024-12-20,957029.1576652308
2024-12-23,906639.1367470523
2024-12-24,909310.908597464
2024-12-25,884484.7697949078
2024-12-26,901215.8652122171
2024-12-27,909126.0509760997
2024-12-30,892970.5087755275
2024-12-31,869117.2832952292
2025-01-02,862758.3819586072
2025-01-03,821142.2853514408
2025-01-06,808703.1334469826
2025-01-07,822924.4800120832
2025-01-08,826181.0858434099
2025-01-09,829436.9062625916
2025-01-10,797290.5723270025
2025-01-13,789344.7898621787
2025-01-14,832113.0679348594
2025-01-15,832662.9552849694
2025-01-16,842851.5224755674
2025-01-17,835294.6147351025
2025-01-20,842025.509315447
2025-01-21,839678.0924943561
2025-01-22,826462.9324123388
2025-01-23,821904.4937012044
2025-01-24,828799.3512173168
2025-01-27,810835.4069885956
2025-02-05,823617.0539957128
2025-02-06,847099.7775509172
2025-02-07,863391.6723011
2025-02-10,881936.7800300253
2025-02-11,884350.2149887793
2025-02-12,898398.5282690533
2025-02-13,894682.2891379675
2025-02-14,890113.2657017149
2025-02-17,903284.3813888635
2025-02-18,875776.5962271518
2025-02-19,895564.3345548292
