factor,date,quantile,ret
_root__momentum_factor,2025-09-02,Q4,-0.0007875650998046953
_root__momentum_factor,2025-09-02,Q5,-0.0007679244076941761
_root__momentum_factor,2025-09-03,Q1,-0.009847673515036777
_root__momentum_factor,2025-09-03,Q2,-0.007447491377580969
_root__momentum_factor,2025-09-03,Q3,-0.014248152698557488
_root__momentum_factor,2025-09-03,Q4,-0.015950021400050966
_root__momentum_factor,2025-09-03,Q5,-0.027340711925668528
_root__momentum_factor,2025-09-04,Q1,0.009903447277994104
_root__momentum_factor,2025-09-04,Q2,0.02184787982696729
_root__momentum_factor,2025-09-04,Q3,0.013242175709482754
_root__momentum_factor,2025-09-04,Q4,0.030064630126074906
_root__momentum_factor,2025-09-04,Q5,0.02738477944876483
_root__momentum_factor,2025-09-05,Q1,0.006756635340707274
_root__momentum_factor,2025-09-05,Q2,0.011921893744434071
_root__momentum_factor,2025-09-05,Q3,0.015868595834131295
_root__momentum_factor,2025-09-05,Q4,0.012999626371381716
_root__momentum_factor,2025-09-05,Q5,0.011198558340610964
_root__momentum_factor,2025-09-08,Q1,-0.007771971365022316
_root__momentum_factor,2025-09-08,Q2,-0.0047119917526867805
_root__momentum_factor,2025-09-08,Q3,-0.008626439278914844
_root__momentum_factor,2025-09-08,Q4,-0.011298947921507022
_root__momentum_factor,2025-09-08,Q5,-0.006295053083278764
_root__momentum_factor,2025-09-09,Q1,-0.0041991370862606145
_root__momentum_factor,2025-09-09,Q2,-0.0041372512216807005
_root__momentum_factor,2025-09-09,Q3,-0.006894887738726456
_root__momentum_factor,2025-09-09,Q4,0.0010078168298198816
_root__momentum_factor,2025-09-09,Q5,-0.004528834863763335
_root__momentum_factor,2025-09-10,Q1,0.010653171491897455
_root__momentum_factor,2025-09-10,Q2,0.011109166068118247
_root__momentum_factor,2025-09-10,Q3,0.016043154337078584
_root__momentum_factor,2025-09-10,Q4,0.006691123806200598
_root__momentum_factor,2025-09-10,Q5,0.016028937844690904
_root__momentum_factor,2025-09-11,Q1,-0.004505732682444275
_root__momentum_factor,2025-09-11,Q2,-0.004319508893852108
_root__momentum_factor,2025-09-11,Q3,0.0006671201125581468
_root__momentum_factor,2025-09-11,Q4,0.0018823932891719611
_root__momentum_factor,2025-09-11,Q5,-0.009555777334591913
_root__momentum_factor,2025-09-12,Q1,0.013890081614074767
_root__momentum_factor,2025-09-12,Q2,-0.004131900842989215
_root__momentum_factor,2025-09-12,Q3,-0.000983569570520985
_root__momentum_factor,2025-09-12,Q4,0.005315894464824359
_root__momentum_factor,2025-09-12,Q5,0.01711392501711951
_root__momentum_factor,2025-09-15,Q1,-0.0043342564753080515
_root__momentum_factor,2025-09-15,Q2,-0.0006553517394635389
_root__momentum_factor,2025-09-15,Q3,-0.0013655089134338846
_root__momentum_factor,2025-09-15,Q4,-0.0034296082756837933
_root__momentum_factor,2025-09-15,Q5,-0.00338156683700482
_root__momentum_factor,2025-09-16,Q1,0.005450012559393281
_root__momentum_factor,2025-09-16,Q2,0.0019647370015485185
_root__momentum_factor,2025-09-16,Q3,0.0029003547224559336
_root__momentum_factor,2025-09-16,Q4,0.006562220178043695
_root__momentum_factor,2025-09-16,Q5,0.0007020338167594546
_root__momentum_factor,2025-09-17,Q1,-0.003974053098464111
_root__momentum_factor,2025-09-17,Q2,-0.01274652926868501
_root__momentum_factor,2025-09-17,Q3,-0.0076957835950631475
_root__momentum_factor,2025-09-17,Q4,-0.019234788654861456
_root__momentum_factor,2025-09-17,Q5,-0.009920950674390094
_root__momentum_factor,2025-09-18,Q1,0.0014134697168893446
_root__momentum_factor,2025-09-18,Q2,-0.0019778294806145126
_root__momentum_factor,2025-09-18,Q3,0.004576919536545184
_root__momentum_factor,2025-09-18,Q4,0.00846365268283782
_root__momentum_factor,2025-09-18,Q5,-0.006033612880866272
_root__momentum_factor,2025-09-19,Q1,-0.002832279798122898
_root__momentum_factor,2025-09-19,Q2,-0.004563326747936092
_root__momentum_factor,2025-09-19,Q3,-0.008327401205538876
_root__momentum_factor,2025-09-19,Q4,-0.0040388294873722275
_root__momentum_factor,2025-09-19,Q5,0.000809333656688597
_root__momentum_factor,2025-09-22,Q1,-0.015085542458772524
_root__momentum_factor,2025-09-22,Q2,-0.01117570507072215
_root__momentum_factor,2025-09-22,Q3,-0.0067745235692151596
_root__momentum_factor,2025-09-22,Q4,-0.012922782312904994
_root__momentum_factor,2025-09-22,Q5,-0.01177088552930885
_root__momentum_factor,2025-09-23,Q1,0.021131702125929644
_root__momentum_factor,2025-09-23,Q2,0.010992713325575654
_root__momentum_factor,2025-09-23,Q3,0.012456930734654896
_root__momentum_factor,2025-09-23,Q4,0.011963374686500335
_root__momentum_factor,2025-09-23,Q5,0.014874335164500097
_root__momentum_factor,2025-09-24,Q1,-0.0011535573137673393
_root__momentum_factor,2025-09-24,Q2,-0.006687086025460938
_root__momentum_factor,2025-09-24,Q3,0.003994420550333603
_root__momentum_factor,2025-09-24,Q4,-0.002095802161990849
_root__momentum_factor,2025-09-24,Q5,0.022381128252060505
_root__momentum_factor,2025-09-25,Q1,0.003612055044050659
_root__momentum_factor,2025-09-25,Q2,-0.0029591603199370523
_root__momentum_factor,2025-09-25,Q3,-0.0010505417299756735
_root__momentum_factor,2025-09-25,Q4,-0.0032482714867512197
_root__momentum_factor,2025-09-25,Q5,-0.008914885766839853
_root__momentum_factor,2025-09-26,Q1,0.012474273731984028
_root__momentum_factor,2025-09-26,Q2,0.008626972219077756
_root__momentum_factor,2025-09-26,Q3,0.00032957988680803275
_root__momentum_factor,2025-09-26,Q4,-0.003012247687320883
_root__momentum_factor,2025-09-26,Q5,0.019597704778566847
_root__momentum_factor,2025-09-29,Q1,0.0005741432267252211
_root__momentum_factor,2025-09-29,Q2,0.0015057344826147512
_root__momentum_factor,2025-09-29,Q3,0.005372559499347429
_root__momentum_factor,2025-09-29,Q4,0.011392735375522633
_root__momentum_factor,2025-09-29,Q5,0.016876684597214822
_root__momentum_factor,2025-09-30,Q1,0.0011631696403597476
_root__momentum_factor,2025-09-30,Q2,0.014479225435889132
_root__momentum_factor,2025-09-30,Q3,0.014069928230776034
_root__momentum_factor,2025-09-30,Q4,0.020681805996175202
_root__momentum_factor,2025-09-30,Q5,0.02268726815117154
_root__momentum_factor,2025-10-09,Q1,-0.0004442283910223536
_root__momentum_factor,2025-10-09,Q2,0.004616826930136667
_root__momentum_factor,2025-10-09,Q3,-0.008952476646266557
_root__momentum_factor,2025-10-09,Q4,-0.009378123929858092
_root__momentum_factor,2025-10-09,Q5,-0.05540326407240383
_root__momentum_factor,2025-10-10,Q1,-0.005739296355715454
_root__momentum_factor,2025-10-10,Q2,-0.005144646755753849
_root__momentum_factor,2025-10-10,Q3,-0.017013029546548767
_root__momentum_factor,2025-10-10,Q4,-0.004516360007976972
_root__momentum_factor,2025-10-10,Q5,-0.01014600419845378
_root__momentum_factor,2025-10-13,Q1,0.0072008643564877685
_root__momentum_factor,2025-10-13,Q2,-0.0030770148932738844
_root__momentum_factor,2025-10-13,Q3,-0.005742154617166517
_root__momentum_factor,2025-10-13,Q4,-0.017029109819567054
_root__momentum_factor,2025-10-13,Q5,-0.030414600154938066
_root__momentum_factor,2025-10-14,Q1,0.016082018043550726
_root__momentum_factor,2025-10-14,Q2,0.012895692938552927
_root__momentum_factor,2025-10-14,Q3,0.007611500217847222
_root__momentum_factor,2025-10-14,Q4,0.004692426533614799
_root__momentum_factor,2025-10-14,Q5,0.00930076996144987
_root__momentum_factor,2025-10-15,Q1,-0.0036591539817332802
_root__momentum_factor,2025-10-15,Q2,-0.0024134280040097136
_root__momentum_factor,2025-10-15,Q3,-0.004307225933912011
_root__momentum_factor,2025-10-15,Q4,-0.001822452888966941
_root__momentum_factor,2025-10-15,Q5,-0.015885173330004863
