datetime,_root__momentum_factor,_root__risk_adjusted_momentum
2025-08-25,-0.03288121337727967,-0.004056774188451316
2025-08-26,0.10386037623316284,0.08338443581513322
2025-08-27,0.411762698878666,0.3745169516213813
2025-08-28,0.10301932807949016,0.06595759748500407
2025-08-29,0.24652099826618593,0.19829823501189903
2025-09-01,-0.4428492642966516,-0.3863918509409203
2025-09-02,0.10453710125003003,0.10152680121376609
2025-09-03,-0.40692070400738745,-0.3760593832970545
2025-09-04,0.5307783795965002,0.5182655026890063
2025-09-05,0.04193502544591937,0.08690982013129665
2025-09-08,-0.30243336454137043,-0.2213307092779879
2025-09-09,-0.14518536422940637,-0.2367449505251277
2025-09-10,0.17117290435509994,0.09546844220879308
2025-09-11,0.03376105505085838,0.0014726457764734915
2025-09-12,0.11812410482084346,0.0999804403593805
2025-09-15,0.09289218351076929,0.054646475147473096
2025-09-16,0.01193878214036395,0.004615450758547804
2025-09-17,0.01996188629190971,-0.028331575048820456
2025-09-18,-0.01016014181966434,-0.007143181818131259
2025-09-19,0.03268224139633856,0.059699804044513125
2025-09-22,0.08570554444554462,-0.01830083199067859
2025-09-23,0.09347922465569508,0.2203259755638691
2025-09-24,0.13943712651530188,0.17471419788547096
2025-09-25,-0.28346067841759287,-0.31689436719924596
2025-09-26,0.06109188846043854,0.10262635536898247
2025-09-29,0.2777504683098164,0.34324570633083945
2025-09-30,0.27373380808419095,0.2435438903471056
2025-10-09,-0.46146096897909883,-0.4446766504834252
2025-10-10,-0.047649332257757235,-0.032704619548851226
2025-10-13,-0.49212066495024653,-0.48945797171237854
2025-10-14,-0.00395947877281071,0.022755784635319784
2025-10-15,-0.16148699562378155,-0.139860642155485
2025-10-16,-0.3343636197191472,-0.3116977683026057
2025-10-17,-0.0707074380092868,-0.014578830057341964
2025-10-20,0.11210914980689446,0.13723947764038397
2025-10-21,-0.10055744285768997,-0.07200917266090656
2025-10-22,-0.07202583552777397,-0.07188733811908565
2025-10-23,0.0569393955421969,0.021698370497059322
2025-10-24,0.24087051137847143,0.16795536334192973
2025-10-27,-0.19721083075812457,-0.1717078667326422
2025-10-28,0.12551306483177863,0.009585889398442585
2025-10-29,0.08034509094787891,0.14310139172785874
2025-10-30,-0.4058756223314596,-0.3728382661313465
2025-10-31,0.35543783667633994,0.3717370651381836
2025-11-03,0.11319313483404371,0.2276668416404604
2025-11-04,0.22267737286062897,0.17652173962605877
2025-11-05,-0.0973239976150496,-0.07637008701003897
2025-11-06,0.2058843566649183,0.17437896683565424
2025-11-07,-0.02281641249085381,-0.07220584579578085
2025-11-10,0.09056933271903132,0.14696568382312605
2025-11-11,0.08241899517413394,0.155372843197723
2025-11-12,-0.11069418176416894,-0.13142904088476962
2025-11-13,-0.061114395134890004,-0.03878051802606384
2025-11-14,-0.0461766100849579,-0.06076640824334338
2025-11-17,-0.3100709020870987,-0.24912024775316483
2025-11-18,0.16947232798548906,0.18531371212713546
2025-11-19,-0.13137331000852948,-0.1238057295419324
2025-11-20,-0.04394902212085971,-0.06506987280513056
2025-11-21,-0.33266502774355755,-0.3791857848398044
2025-11-24,-0.15722184252588423,-0.03686289750907263
2025-11-25,-0.2500688543583172,-0.18227009205243058
2025-11-26,0.12314214460686543,0.1423520222862334
2025-11-27,-0.214161121865215,-0.14093145676461363
2025-11-28,-0.12979276581548652,-0.07500959629750953
2025-12-01,0.22659871125588396,0.17017097796057928
2025-12-02,0.22907494334317743,0.10936246966468935
2025-12-03,-0.05713983395862592,-0.03963283396344635
2025-12-04,-0.1502202496372507,-0.1527038195193166
2025-12-05,-0.17109990280695428,-0.056315970065873085
2025-12-08,-0.07413473235365856,-0.019328977847119056
2025-12-09,0.03230855858081448,-0.010708592240930619
2025-12-10,0.024780885554830084,-0.11271704267237029
2025-12-11,-0.00948735877769328,0.024517227197546655
2025-12-12,-0.08281326831695833,-0.14154134658188236
2025-12-15,0.011403032937883676,-0.0924765733877349
2025-12-16,0.04848068567367884,0.19724230163131853
2025-12-17,-0.17755763604742442,-0.29387841385067537
2025-12-18,-0.12851336587210935,-0.0649436943064204
2025-12-19,0.17604390556741772,0.13344372480831634
2025-12-22,0.14501512813070438,0.11954054104692284
2025-12-23,0.18622315317256796,0.1528512444386306
2025-12-24,-0.1980187668056175,-0.16711199361817503
2025-12-25,0.00975844519447107,0.011360712668193381
2025-12-26,-0.08714969541907336,-0.07934549842935817
2025-12-29,0.22346401357149112,0.20035910628928047
2025-12-30,0.00812688878755237,0.024479413718660525
2025-12-31,,
