order_id,side,level_index,price,qty,placed_time,status
1098939709,BUY,-193,0.883,100,2026-05-08 10:05:35,placed
1098939710,BUY,-192,0.884,100,2026-05-08 10:05:35,placed
1098939711,BUY,-191,0.885,100,2026-05-08 10:05:35,placed
1098939713,BUY,-190,0.886,100,2026-05-08 10:05:35,placed
1098939714,BUY,-189,0.887,100,2026-05-08 10:05:35,placed
1098939819,BUY,-194,0.882,100,2026-05-08 10:05:42,placed
1098940774,BUY,-195,0.881,100,2026-05-08 10:13:00,placed
1098943453,BUY,-196,0.88,100,2026-05-08 10:34:57,placed
1098945051,BUY,-197,0.879,100,2026-05-08 10:52:21,placed
1098950541,BUY,-192,0.884,100,2026-05-08 13:17:45,placed
1098954375,BUY,-198,0.878,100,2026-05-08 13:52:01,placed
1098955531,BUY,-199,0.877,100,2026-05-08 13:58:28,placed
1098955697,BUY,-200,0.876,100,2026-05-08 13:59:28,placed
1098955821,BUY,-201,0.875,100,2026-05-08 14:00:07,placed
1098955839,BUY,-197,0.879,100,2026-05-08 14:00:13,placed
1098956536,BUY,-202,0.874,100,2026-05-08 14:03:37,placed
1098956698,BUY,-203,0.873,100,2026-05-08 14:04:16,placed
1098956876,BUY,-199,0.877,100,2026-05-08 14:05:01,placed
1098957048,BUY,-204,0.872,100,2026-05-08 14:05:49,placed
1098957200,BUY,-205,0.871,100,2026-05-08 14:06:28,placed
1098957297,BUY,-202,0.874,100,2026-05-08 14:06:55,placed
1098957340,BUY,-206,0.87,100,2026-05-08 14:07:04,placed
1098957738,BUY,-201,0.875,100,2026-05-08 14:08:28,placed
1098957861,BUY,-200,0.876,100,2026-05-08 14:08:58,placed
1098963092,BUY,-207,0.869,100,2026-05-08 14:29:01,placed
1098963879,BUY,-203,0.873,100,2026-05-08 14:31:31,placed
1098964046,BUY,-202,0.874,100,2026-05-08 14:32:04,placed
1098973544,BUY,-201,0.875,100,2026-05-08 14:53:55,placed
1098973567,BUY,-202,0.874,100,2026-05-08 14:53:58,placed
