stock_code,title,author,post_time,read_count,comment_count,post_link,page,crawl_time
601669,315鸡爪股跌停利好中国电建不加双氧水的好企业,MVva5m6073目标价格,03-15 08:40,531884,473122,"https://guba.eastmoney.com/news,601669,1679346097.html",1,2026-03-15 20:56:42
601669,虽然我有电建股票，但是不敢相信会再有一个板,hLSrEK33115121韩,03-15 03:20,531884,454695,"https://guba.eastmoney.com/news,601669,1679339390.html",1,2026-03-15 20:56:42
601669,3.15周日本周有色金属/矿业十大新闻！1.有色金属行业，资金流出居首2.稀土产,0H175128X01540财,03-15 03:20,531884,454695,"https://guba.eastmoney.com/news,601669,1679345889.html",1,2026-03-15 20:56:42
601669,预测电建公司下周还有利好大单子签订，利好不断，涨停不止！,,03-15 02:43,201950,061411,"https://guba.eastmoney.com/news,601669,1679345791.html",1,2026-03-15 20:56:42
601669,@妙想隔夜单详情,么消息吗天行健125,03-15 08:43,601669,061411,"https://guba.eastmoney.com/news,601669,1679344602.html",1,2026-03-15 20:56:42
601669,，进入股市三年，目前还亏8w，能不能回本就看这一波行情了，预计还有3-5个板，隔,555vf1076122632,03-15 08:06,601669,404964,"https://guba.eastmoney.com/news,601669,1679345547.html",1,2026-03-15 20:56:42
601669,$中国电建(SH601669)$,397862Et90300,03-15 08:52,601868,51170,"https://guba.eastmoney.com/news,601669,1679345519.html",1,2026-03-15 20:56:42
601669,怎么都在说海洋经济有什么消息吗,555vf1076122632,03-15 08:41,601669,404964,"https://guba.eastmoney.com/news,601669,1679345487.html",1,2026-03-15 20:56:42
601669,我也是服了，周五清仓了，我以为它是二板高开，下午复盘才发现是一板，害我底仓都没留,555vf1076122632,03-15 08:41,601669,404964,"https://guba.eastmoney.com/news,601669,1679342448.html",1,2026-03-15 20:56:42
601669,$预判“撤退信号”。很多人赚了钱拿不住，是因为不知道哪里是顶。当股价撞击指标自动,555vf1076122632,03-15 08:40,404964,12550,"https://guba.eastmoney.com/news,601669,1679323670.html",1,2026-03-15 20:56:42
601669,海洋经济我踏马来了,9000F7511Q27943,03-15 03:47,222743,16661,"https://guba.eastmoney.com/news,601669,1679342823.html",1,2026-03-15 20:56:42
601669,全球都在放弃纸币，选一个优质养老股进去。,66918C3I3162164,03-15 08:37,572754,222743,"https://guba.eastmoney.com/news,601669,1679343723.html",1,2026-03-15 20:56:42
601669,明天10点前不封板，这些小作文就是诱多，人气都干第一来了,7656r78O102743桀,03-14 11:16,572754,361100,"https://guba.eastmoney.com/news,601669,1679341585.html",1,2026-03-15 20:56:42
601669,劝各位挂隔夜单的谨慎再谨慎，切莫追高。,7656r78O102743明,03-15 08:22,658703,572754,"https://guba.eastmoney.com/news,601669,1679343044.html",1,2026-03-15 20:56:42
601669,能建火电是主业，虽然也在转型，但是化石能源基础庞大。电建水电是主业，清洁能源占比,这么高洒脱随性小农民,03-15 07:57,658703,572754,"https://guba.eastmoney.com/news,601669,1679345117.html",1,2026-03-15 20:56:42
601669,、、。三个方向：算电、维生素、固态电池,0125t3312y1400美,03-15 06:00,658703,431436,"https://guba.eastmoney.com/news,601669,1679335940.html",1,2026-03-15 20:56:42
601669,为什么人气这么高,0125t3312y1400美,03-15 08:35,658703,431436,"https://guba.eastmoney.com/news,601669,1679342436.html",1,2026-03-15 20:56:42
601669,600979广安爱众：区域能源龙头，业绩稳健，叠加绿色电力、算力基建利好，估值低,0125t3312y1400美,03-15 08:35,658703,431436,"https://guba.eastmoney.com/news,601669,1679343564.html",1,2026-03-15 20:56:42
601669,三建客明天一起涨停！支持的同志把赞点起来！,0125t3312y1400美,03-15 08:20,332275,264088,"https://guba.eastmoney.com/news,601669,1679331521.html",1,2026-03-15 20:56:42
601669,3.16周一财经热点信息汇总！1.海洋经济2.核电核能3.化肥涨价链4.煤炭棕榈,36227G706D14402,03-15 08:33,433750,332275,"https://guba.eastmoney.com/news,601669,1679344616.html",1,2026-03-15 20:56:42
601669,成交额太大，一日游,36227G706D14402,03-13 09:43,264088,202603,"https://guba.eastmoney.com/news,601669,1679344177.html",1,2026-03-15 20:56:42
601669,上周五，开板后，最后一笔，挂卖单是五亿元筹码，被主力几口吃了。主力商家“进货”，,36227G706D14402,03-15 08:31,264088,202603,"https://guba.eastmoney.com/news,601669,1679340585.html",1,2026-03-15 20:56:42
601669,根据网络信息显示，截至3月15日，中国电建针对3月16日的隔夜挂单量较大。有消息,36227G706D14402,03-15 08:26,264088,071646,"https://guba.eastmoney.com/news,601669,1679344515.html",1,2026-03-15 20:56:42
601669,明天，又是跌停了，和汉缆一样，今天涨停，这么大的盘子，明天，不用看了，,天天都拿涨停板112,03-15 08:30,071822,071646,"https://guba.eastmoney.com/news,601669,1679341932.html",1,2026-03-15 20:56:42
601669,电建涨停后为什么没有出龙虎榜？,在黎明前心胸开阔地荷花emytylist,03-13 10:07,101213,071822,"https://guba.eastmoney.com/news,601669,1679324557.html",1,2026-03-15 20:56:42
601669,热榜排第1：过海油轮用人民币结算,,03-15 08:01,101213,071822,"https://guba.eastmoney.com/news,601669,1679339414.html",1,2026-03-15 20:56:42
601669,能建新高了，电建走势也不错，主升浪形成中。,Choice金融终端,03-15 08:01,101213,071822,"https://guba.eastmoney.com/news,601669,1675256074.html",1,2026-03-15 20:56:42
601669,啦啦啦，周末快点过吧,,03-15 04:00,101213,071822,"https://guba.eastmoney.com/news,601669,1679183305.html",1,2026-03-15 20:56:42
601669,明天涨停价是7.91吗？,东方财富网微,03-15 07:30,101213,071822,"https://guba.eastmoney.com/news,601669,1679342678.html",1,2026-03-15 20:56:42
601669,倒在黎明前,扫一扫下载APP,03-05 09:07,101213,071822,"https://guba.eastmoney.com/news,601669,1679342718.html",1,2026-03-15 20:56:42
601669,你们明天进不了的可以到能建来啊,隔赵德柱202637,03-15 07:49,601669,554352,"https://guba.eastmoney.com/news,601669,1679335956.html",2,2026-03-15 20:56:44
601669,不破上次4连板高度不加仓,以下内容为,03-15 07:49,601669,554352,"https://guba.eastmoney.com/news,601669,1679307601.html",2,2026-03-15 20:56:44
601669,周三卖完，周五就涨停了，就这个命，买的跌，卖的涨,5V90972T05954我想,03-15 07:43,433783,409266,"https://guba.eastmoney.com/news,601669,1679334582.html",2,2026-03-15 20:56:44
601669,割韭菜正当时！,860iH12766793点石,03-15 06:24,409266,241460,"https://guba.eastmoney.com/news,601669,1679340204.html",2,2026-03-15 20:56:44
601669,明天是福还是.祸有没有大神分析一下，暂时手上40万股,36227G706D11661,03-15 07:40,409266,10601,"https://guba.eastmoney.com/news,601669,1679337794.html",2,2026-03-15 20:56:44
601669,亚盛集团正在办理采矿证。亚盛集团通过全资子公司甘肃亚盛鱼儿红矿业开发有限责任公司,36227G706D11661,03-15 10:54,50913,10601,"https://guba.eastmoney.com/news,601669,1679340144.html",2,2026-03-15 20:56:44
601669,记住：中东乱局使得“能源自主可控”成为贯穿2026年全年的行情主线！,周一将迎来更大的转变稳盈,03-15 07:39,311755,292590,"https://guba.eastmoney.com/news,601669,1679340984.html",2,2026-03-15 20:56:44
601669,以前都睡着了？现在喊是好题材、好股？题材是这两天才有的？,65q51C008561310,03-15 07:50,582241,571213,"https://guba.eastmoney.com/news,601669,1679328388.html",2,2026-03-15 20:56:44
601669,@妙想挂单量,65q51C008561310,03-15 07:29,582241,571213,"https://guba.eastmoney.com/news,601669,1679341533.html",2,2026-03-15 20:56:44
601669,明天能买到吗,65q51C008561310,03-15 07:29,582241,571213,"https://guba.eastmoney.com/news,601669,1679337926.html",2,2026-03-15 20:56:44
601669,有一字板基因,65q51C008561310,03-15 07:58,582241,571213,"https://guba.eastmoney.com/news,601669,1679339489.html",2,2026-03-15 20:56:44
601669,明天要不要跟上进场，陈老师再次为大家送上福利，本条帖子评论满100，点赞满100,最爱一字,03-15 07:31,161983,092742,"https://guba.eastmoney.com/news,601669,1679338263.html",2,2026-03-15 20:56:44
601669,今日若能涨停，必放历史天量。公司将迎来市场的价值重估，突破历史新高将是必然。否则,5HZJGn1010不给懂王面,03-13 03:09,451010,161983,"https://guba.eastmoney.com/news,601669,1676088216.html",2,2026-03-15 20:56:44
601669,周五没看涨停了明天跑了,5HZJGn1010不给懂王面,03-15 07:16,451771,451010,"https://guba.eastmoney.com/news,601669,1679340710.html",2,2026-03-15 20:56:44
601669,反正有先手的，不涨停就撤！热度都第一了，要么就是真的强，要么就是拉高出货！,5HZJGn1010不给懂王面,03-09 09:03,451771,451010,"https://guba.eastmoney.com/news,601669,1679336655.html",2,2026-03-15 20:56:44
601669,"1000多万手封单,提前挂单,机率大一点,电建的股性启动后,最爱一字涨停",5HZJGn1010不给懂王面,03-09 09:03,451771,451010,"https://guba.eastmoney.com/news,601669,1679340549.html",2,2026-03-15 20:56:44
601669,10天前至今，主升浪已经形成，下面怎么走？前高7.8，周末消息面就是继续打，都走,0o3821797K540亚盛,03-15 06:56,66603,56540,"https://guba.eastmoney.com/news,601669,1679340094.html",2,2026-03-15 20:56:44
601669,过年刚发的年终奖，第一次买到人气第一的票,I666P1126915542,03-15 07:39,66603,55651,"https://guba.eastmoney.com/news,601669,1679339258.html",2,2026-03-15 20:56:44
601669,中国电建签署139.62亿元光储项目EPC合同,I666P1126915542,03-14 05:55,084653,66603,"https://guba.eastmoney.com/news,601669,1679114099.html",2,2026-03-15 20:56:44
601669,中长线是不错的，短线得看主力格局了,I666P1126915542,03-15 07:28,221596,084653,"https://guba.eastmoney.com/news,601669,1679340016.html",2,2026-03-15 20:56:44
601669,这次战争给世界各国一个警示：能源安全关乎一个国家的生存与发展。要大力发展能源自给,5I569156K71596有,03-15 07:38,221596,109586,"https://guba.eastmoney.com/news,601669,1679337664.html",2,2026-03-15 20:56:44
601669,最新数据，挂单量113.7亿，大概1485万手，明天大概率高开7个点左右，一分钟,5I569156K71596有,03-12 07:04,291573,221596,"https://guba.eastmoney.com/news,601669,1679338768.html",2,2026-03-15 20:56:44
601669,有在回封板后面买进的吗,5I569156K71596P,03-15 07:08,291573,221596,"https://guba.eastmoney.com/news,601669,1679333650.html",2,2026-03-15 20:56:44
601669,人气不要那么高,建设股份有限公司关于签署重大合同的公告中,03-15 05:33,291573,276592,"https://guba.eastmoney.com/news,601669,1679339343.html",2,2026-03-15 20:56:44
601669,上次是连续五个涨停板。那时候，公司状况还没有现在好。这次，起码连续八个涨停板！,上股市帮我挡了一劫136615中国能建的,03-15 05:33,351382,291573,"https://guba.eastmoney.com/news,601669,1679338879.html",2,2026-03-15 20:56:44
601669,庄家在11。没什么理由。,,03-13 03:24,351382,291573,"https://guba.eastmoney.com/news,601669,1679339249.html",2,2026-03-15 20:56:44
601669,周末消息汇总,有政策,03-15 07:24,351382,291573,"https://guba.eastmoney.com/news,601669,1679339239.html",2,2026-03-15 20:56:44
601669,中国电建:中国电力建设股份有限公司关于签署重大合同的公告,百炼凡心460,03-15 07:28,351382,276592,"https://guba.eastmoney.com/news,601669,1679136831.html",2,2026-03-15 20:56:44
601669,昨天差几秒没赶上,如果有相信我的朋友从当,03-15 07:27,454606,351382,"https://guba.eastmoney.com/news,601669,1678888689.html",2,2026-03-15 20:56:44
601669,有业绩、有政策支撑，按现在这个热度，周一应该是一字板！,股疯子龍哥,03-13 12:22,501712,454606,"https://guba.eastmoney.com/news,601669,1679303486.html",2,2026-03-15 20:56:44
601669,我在2月12号第一次分析中国电建，如果有相信我的朋友从当天一直拿着中国电建，那么,州大道总舵手1140现价10元的聚飞光电,03-15 10:11,501712,454606,"https://guba.eastmoney.com/news,601669,1679323891.html",2,2026-03-15 20:56:44
601669,隔夜8万亿,38U56k915303,03-13 03:30,401281,302860,"https://guba.eastmoney.com/news,601669,1679337230.html",2,2026-03-15 20:56:44
601669,车门已经焊死。彻底不给机会了,38U56k91533429一,03-15 07:18,600753,593429,"https://guba.eastmoney.com/news,601669,1679335676.html",2,2026-03-15 20:56:44
601669,那明天加仓不,38U56k91533429一,03-15 07:18,600753,593429,"https://guba.eastmoney.com/news,601669,1679337041.html",2,2026-03-15 20:56:44
601669,一一一电建拉升核心硬逻辑是什么？这些超级大盘国资基建股，真正核心逻辑是十五五规划,38U56k91533429n,03-15 07:18,600753,593429,"https://guba.eastmoney.com/news,601669,1679307182.html",2,2026-03-15 20:56:44
601669,ST海钦(SH600753)，半导体芯片重组，录得9涨停板,央广新能源宣传中江南王老五2262343,03-15 11:05,141870,132300,"https://guba.eastmoney.com/news,601669,1679338111.html",2,2026-03-15 20:56:44
601669,现价10元的聚飞光电对比320元的天孚通信和540元的中际旭创，都是CPO共封装,彻底不给机会了风傲股,03-15 03:50,501712,302860,"https://guba.eastmoney.com/news,601669,1679337982.html",2,2026-03-15 20:56:44
601669,央广新能源宣传中,0Y3,03-15 07:13,395382,132300,"https://guba.eastmoney.com/news,601669,1679337903.html",2,2026-03-15 20:56:44
601669,这波机会，往死里干,0Y3626Z2754692庄,03-13 05:39,528797,395382,"https://guba.eastmoney.com/news,601669,1679337641.html",2,2026-03-15 20:56:44
601669,我该怎么释怀,q5l2Xm8797目前电建挂,03-15 12:33,528797,32350,"https://guba.eastmoney.com/news,601669,1679328255.html",2,2026-03-15 20:56:44
601669,目前电建挂单，委买9834.35万股，委卖居然0股！连板已是铁板钉钉的了。没上车,q5l2Xm8797股海小股东,03-15 06:50,528797,32350,"https://guba.eastmoney.com/news,601669,1679327414.html",2,2026-03-15 20:56:44
601669,海洋经济明阳智能,扫一扫下载APP,03-15 04:39,32350,1803,"https://guba.eastmoney.com/news,601669,1679336967.html",2,2026-03-15 20:56:44
