stock_code,title,author,post_time,read_count,comment_count,post_link,page,crawl_time
zssh000300,大哥！带带小弟吧？不要丢下小弟啊,F35g28977272510,03-02 06:01,459430,0172510,"https://guba.eastmoney.com/news,zssh000300,1673203503.html",3,2026-03-15 21:06:44
zssh000300,大盘稳了！大盘强势上涨，走出独立行情！,tg0Wvo280大盘强势上涨,02-13 04:27,459430,0172510,"https://guba.eastmoney.com/news,zssh000300,1673191802.html",3,2026-03-15 21:06:44
zssh000300,大盘强势上涨，走出独立行情！,tg0Wvo280股友tg0W,02-13 04:27,459430,47521,"https://guba.eastmoney.com/news,zssh000300,1673165254.html",3,2026-03-15 21:06:44
zssh000300,这辈子自己爽了就行，生不生小孩儿以后再说吧,tg0Wvo280大盘强势上涨,03-02 02:35,459430,52280,"https://guba.eastmoney.com/news,zssh000300,1673104320.html",3,2026-03-15 21:06:44
zssh000300,看看韩国现在出生人口都涨了，请把股市涨起来，出生人口问题一下就解决了,tg0Wvo280大盘强势上涨,03-02 02:52,459430,52280,"https://guba.eastmoney.com/news,zssh000300,1673009576.html",3,2026-03-15 21:06:44
zssh000300,不是降温吗，请继续不要停！,6PCQJL75139英伟达跌,03-02 11:47,459430,47521,"https://guba.eastmoney.com/news,zssh000300,1672994388.html",3,2026-03-15 21:06:44
zssh000300,继续砸,6PCQJL75139英伟达跌,03-02 11:47,47521,31400,"https://guba.eastmoney.com/news,zssh000300,1672927430.html",3,2026-03-15 21:06:44
zssh000300,这么大的事，就这么小小的应付一下？！演谁呢,6PCQJL75139英伟达跌,03-02 11:25,40710,19340,"https://guba.eastmoney.com/news,zssh000300,1672916694.html",3,2026-03-15 21:06:44
zssh000300,自求多福吧,8793w3u915400这么,02-27 02:11,332960,40710,"https://guba.eastmoney.com/news,zssh000300,1672904637.html",3,2026-03-15 21:06:44
zssh000300,阴到没边了了。,8793w3u915400这么,02-27 02:11,332960,40710,"https://guba.eastmoney.com/news,zssh000300,1672904629.html",3,2026-03-15 21:06:44
zssh000300,大盘四千一百点比三千六白点亏得还多，好一个量化,8793w3u915400这么,03-02 11:14,332960,57460,"https://guba.eastmoney.com/news,zssh000300,1672900859.html",3,2026-03-15 21:06:44
zssh000300,韭菜一茬接一茬，趁早销户,6066vU3177310呵呵,03-02 10:25,332960,57460,"https://guba.eastmoney.com/news,zssh000300,1672896280.html",3,2026-03-15 21:06:44
zssh000300,养兵千日用兵一时，今天一看，外怂内横的软蛋，一味从市场抽水。,6066vU3177310呵呵,03-02 10:25,332960,57460,"https://guba.eastmoney.com/news,zssh000300,1672894551.html",3,2026-03-15 21:06:44
zssh000300,呵呵，不做人,6066vU3177310浩存,03-02 10:19,332960,57460,"https://guba.eastmoney.com/news,zssh000300,1672882605.html",3,2026-03-15 21:06:44
zssh000300,真猛，10分钟拉1个点,6066vU3177310呵呵,03-02 10:18,332960,57460,"https://guba.eastmoney.com/news,zssh000300,1672804620.html",3,2026-03-15 21:06:44
zssh000300,有时候还要取决于，技能的练习时间与应用时间在多大程度上占据了你所拥有的总时间？,Y83205W832440不怀,03-02 10:10,332960,302160,"https://guba.eastmoney.com/news,zssh000300,1672651986.html",3,2026-03-15 21:06:44
zssh000300,不怀好意,Y83205W832440爱运,02-27 07:03,302160,101324,"https://guba.eastmoney.com/news,zssh000300,1672512909.html",3,2026-03-15 21:06:44
zssh000300,除了砸盘还会干啥？,Y83205W832440不怀,02-27 07:03,302160,53980,"https://guba.eastmoney.com/news,zssh000300,1671509739.html",3,2026-03-15 21:06:44
zssh000300,学会复利之前总是需要一些繁琐的重复。,Y83205W832440不怀,02-07 11:03,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1672498657.html",3,2026-03-15 21:06:44
zssh000300,实现开门红，暂时止跌,6066vU3177350,02-26 10:30,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1672433408.html",3,2026-03-15 21:06:44
zssh000300,天地有正气，某队操守受尽千夫指。,6066vU3177350,02-28 01:03,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1672384558.html",3,2026-03-15 21:06:44
zssh000300,$沪深300(SH000300)$,6066vU3177350股友,02-27 11:58,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1672417480.html",3,2026-03-15 21:06:44
zssh000300,落后中证500太多,6066vU3177350,02-26 01:53,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1672374949.html",3,2026-03-15 21:06:44
zssh000300,你不是喜欢砸盘嘛，请继续……,0k07d38261510落后,02-27 04:33,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1672341732.html",3,2026-03-15 21:06:44
zssh000300,远离股市，没有价值投资,65170fo386330下来,02-27 02:55,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1671725821.html",3,2026-03-15 21:06:44
zssh000300,下来吧！骗谁呢？就这力度,65170fo386330工业,02-25 01:06,0687822,122190,"https://guba.eastmoney.com/news,zssh000300,1672287807.html",3,2026-03-15 21:06:44
zssh000300,不是控盘降温吗？继续……,65170fo386330下来,02-27 01:17,0687822,122190,"https://guba.eastmoney.com/news,zssh000300,1672265545.html",3,2026-03-15 21:06:44
zssh000300,不跌到3000点让他们能进来抄底怎么可能准你们涨,65170fo386330下来,02-27 01:17,122190,49862,"https://guba.eastmoney.com/news,zssh000300,1672219451.html",3,2026-03-15 21:06:44
zssh000300,看了500和1000后，300就是LJ,8t317P7083570为什,02-27 01:44,122190,44380,"https://guba.eastmoney.com/news,zssh000300,1672086898.html",3,2026-03-15 21:06:44
zssh000300,为什么大A大部分上市公司年报都在最后出，实在是提前出自己都看不过眼，没脸没皮出现,8t317P7083570下塘,02-27 01:26,122190,49862,"https://guba.eastmoney.com/news,zssh000300,1672202530.html",3,2026-03-15 21:06:44
zssh000300,这一年都没跑过大盘，真狗,8t317P7083570为什,02-27 11:49,54841,49862,"https://guba.eastmoney.com/news,zssh000300,1672199068.html",3,2026-03-15 21:06:44
zssh000300,无语沪深拉上去了。这货却又是上午最低点了,8t317P7083570为什,02-27 10:13,54841,49862,"https://guba.eastmoney.com/news,zssh000300,1672196626.html",3,2026-03-15 21:06:44
zssh000300,沪狗队，你别砸了，你做个人行不？,0G20P33575390无语,02-27 11:29,54841,48440,"https://guba.eastmoney.com/news,zssh000300,1672143878.html",3,2026-03-15 21:06:44
zssh000300,盯着沪深300砸？,y05N15533279595,02-27 11:26,0182802,54841,"https://guba.eastmoney.com/news,zssh000300,1672185997.html",3,2026-03-15 21:06:44
zssh000300,你为什么这么,y05N15533279595,02-27 11:24,0182802,54841,"https://guba.eastmoney.com/news,zssh000300,1672034160.html",3,2026-03-15 21:06:44
zssh000300,就你还跟美股？全球哪个还跟美股走,y05N15533279595,02-27 10:46,0182802,173770,"https://guba.eastmoney.com/news,zssh000300,1671991918.html",3,2026-03-15 21:06:44
zssh000300,犬吠惊人好威风，翻云覆雨何方鼠辈！,6066vU3177841每次,02-26 02:35,0182802,173770,"https://guba.eastmoney.com/news,zssh000300,1671872733.html",3,2026-03-15 21:06:44
zssh000300,每次压制证券大金融，你良心何在？我们这些买了证券大金融的散户，难道就是每天亏钱才,6066vU3177841股友,02-26 02:35,214802,0182802,"https://guba.eastmoney.com/news,zssh000300,1670788323.html",3,2026-03-15 21:06:44
zssh000300,大A和恒生就是当代卧龙凤雏,6066vU3177841每次,02-27 09:31,565002,214802,"https://guba.eastmoney.com/news,zssh000300,1671678409.html",3,2026-03-15 21:06:44
zssh000300,砸！,6066vU3177841每次,02-26 08:54,214802,0182802,"https://guba.eastmoney.com/news,zssh000300,1671676259.html",3,2026-03-15 21:06:44
zssh000300,根本不能长期投资,65170fo3864802西,02-26 01:38,214802,0182802,"https://guba.eastmoney.com/news,zssh000300,1671492426.html",3,2026-03-15 21:06:44
zssh000300,犬犬队开始了,65170fo3864802西,02-26 01:17,391915,214802,"https://guba.eastmoney.com/news,zssh000300,1671504078.html",3,2026-03-15 21:06:44
zssh000300,控制……,65170fo3864802西,02-26 12:02,391915,214802,"https://guba.eastmoney.com/news,zssh000300,1671443484.html",3,2026-03-15 21:06:44
zssh000300,21年那会超过核心资产白马。过后持续到现在连拉几股都不如,65170fo3864802西,02-26 12:02,391915,214802,"https://guba.eastmoney.com/news,zssh000300,1671397994.html",3,2026-03-15 21:06:44
zssh000300,垃圾,65170fo386270,02-25 11:13,391915,214802,"https://guba.eastmoney.com/news,zssh000300,1671389740.html",3,2026-03-15 21:06:44
zssh000300,……,65170fo386330下来,02-27 04:33,0687822,552743,"https://guba.eastmoney.com/news,zssh000300,1671389292.html",3,2026-03-15 21:06:44
zssh000300,令人发指的操纵，拳头已攥紧，揍个凑红烧。,65170fo386270,02-26 10:27,391915,376463,"https://guba.eastmoney.com/news,zssh000300,1671270611.html",3,2026-03-15 21:06:44
zssh000300,国家队砸的啊,65170fo386831令人,02-26 09:34,391915,376463,"https://guba.eastmoney.com/news,zssh000300,1671215349.html",3,2026-03-15 21:06:44
zssh000300,大盘继续盘整，活跃资金继续流出,65170fo386831令人,02-26 09:34,376463,205260,"https://guba.eastmoney.com/news,zssh000300,1669697809.html",3,2026-03-15 21:06:44
zssh000300,MD就是每天控制在0.5左右，涨到1个点果断卖，真TMCD,,02-25 03:39,391915,376463,"https://guba.eastmoney.com/news,zssh000300,1671173336.html",3,2026-03-15 21:06:44
zssh000300,好大的A,,02-25 03:27,376463,27430,"https://guba.eastmoney.com/news,zssh000300,1671164265.html",3,2026-03-15 21:06:44
zssh000300,降降降,,02-25 02:28,342340,103120,"https://guba.eastmoney.com/news,zssh000300,1671162751.html",4,2026-03-15 21:06:46
zssh000300,全线跳水！,,02-25 02:28,342340,103120,"https://guba.eastmoney.com/news,zssh000300,1671155013.html",4,2026-03-15 21:06:46
zssh000300,又开始降温咯,,02-25 02:28,342340,103120,"https://guba.eastmoney.com/news,zssh000300,1671151959.html",4,2026-03-15 21:06:46
zssh000300,im没筹码就拿if出气,y05N15533213,02-25 02:28,342340,103120,"https://guba.eastmoney.com/news,zssh000300,1671108653.html",4,2026-03-15 21:06:46
zssh000300,哎，累了,y05N15533213892,02-25 02:28,342340,103120,"https://guba.eastmoney.com/news,zssh000300,1671140382.html",4,2026-03-15 21:06:46
zssh000300,下一个游戏名叫：抄不完的底,y05N15533213892,02-25 02:22,342340,103120,"https://guba.eastmoney.com/news,zssh000300,1671098210.html",4,2026-03-15 21:06:46
zssh000300,砸这么点，没吃饭吗？,y05N15533213892,02-25 01:44,342340,103120,"https://guba.eastmoney.com/news,zssh000300,1671097174.html",4,2026-03-15 21:06:46
zssh000300,深刻感受到50和300指数都被某队抛弃了唉,y05N15533213892,02-25 01:49,342340,49350,"https://guba.eastmoney.com/news,zssh000300,1671076442.html",4,2026-03-15 21:06:46
zssh000300,看来不要等到2.30了，提前开始你的表演,y05N15533213892,02-25 01:35,342340,38510,"https://guba.eastmoney.com/news,zssh000300,1671069711.html",4,2026-03-15 21:06:46
zssh000300,2026年2月12日，大A早盘开大，基金买入20万元博道场外基，红包117.98,y05N1553321389换,02-25 01:25,342340,38510,"https://guba.eastmoney.com/news,zssh000300,1668927938.html",4,2026-03-15 21:06:46
zssh000300,保守者捍卫，激进者开拓。保守者深耕价值，以稳健捍卫财富基石；激进者搏杀风口，用风,,02-12 11:33,209422,123980,"https://guba.eastmoney.com/news,zssh000300,1670763050.html",4,2026-03-15 21:06:46
zssh000300,砸啊，放心吧，保证让你盘中富贵。,,02-24 11:17,209422,123980,"https://guba.eastmoney.com/news,zssh000300,1670594675.html",4,2026-03-15 21:06:46
zssh000300,今天不砸了吗,青青岛110,02-24 11:17,209422,123980,"https://guba.eastmoney.com/news,zssh000300,1670568221.html",4,2026-03-15 21:06:46
zssh000300,利好将发酵：中小券商业绩爆增：预计盈利翻倍的很多！去年净利润百亿的也很多！新方向,,02-24 01:40,453403,371134,"https://guba.eastmoney.com/news,zssh000300,1670289288.html",4,2026-03-15 21:06:46
zssh000300,为了大A明天的开市，港股今天也算拼了，缩量也要红着！,,02-23 11:35,453403,371134,"https://guba.eastmoney.com/news,zssh000300,1670269053.html",4,2026-03-15 21:06:46
