stock_code,title,author,post_time,read_count,comment_count,post_link,page,crawl_time
601669,上周五，开板后，最后一笔，挂卖单是五亿元筹码，被主力几口吃了。主力商家“进货”，,,03-15 05:38,31491,45,"https://guba.eastmoney.com/news,601669,1679340585.html",1,2026-03-15 21:06:12
601669,根据网络信息显示，截至3月15日，中国电建针对3月16日的隔夜挂单量较大。有消息,36227G706D14512,03-15 08:30,071696,33760,"https://guba.eastmoney.com/news,601669,1679344515.html",2,2026-03-15 21:06:14
601669,明天，又是跌停了，和汉缆一样，今天涨停，这么大的盘子，明天，不用看了，,,03-14 05:33,111662,071842,"https://guba.eastmoney.com/news,601669,1679341932.html",2,2026-03-15 21:06:14
601669,电建涨停后为什么没有出龙虎榜？,短线少年,03-15 08:30,111662,071842,"https://guba.eastmoney.com/news,601669,1679324557.html",2,2026-03-15 21:06:14
601669,热榜排第1：过海油轮用人民币结算,,03-15 08:30,498811,202603,"https://guba.eastmoney.com/news,601669,1679339414.html",2,2026-03-15 21:06:14
601669,能建新高了，电建走势也不错，主升浪形成中。,诚实的墩儿5055电力设备龙头太阳和大地,03-15 08:01,551394,498811,"https://guba.eastmoney.com/news,601669,1675256074.html",2,2026-03-15 21:06:14
601669,啦啦啦，周末快点过吧,,03-15 04:00,554632,551394,"https://guba.eastmoney.com/news,601669,1679183305.html",2,2026-03-15 21:06:14
601669,明天涨停价是7.91吗？,小猫复盘,03-15 07:30,554632,551394,"https://guba.eastmoney.com/news,601669,1679342678.html",2,2026-03-15 21:06:14
601669,倒在黎明前,,03-15 09:41,554632,551394,"https://guba.eastmoney.com/news,601669,1679342718.html",2,2026-03-15 21:06:14
601669,你们明天进不了的可以到能建来啊,5V90972T05974周三,03-15 08:10,554632,498811,"https://guba.eastmoney.com/news,601669,1679335956.html",2,2026-03-15 21:06:14
601669,不破上次4连板高度不加仓,5V90972T05974周三,03-15 07:49,554632,551394,"https://guba.eastmoney.com/news,601669,1679307601.html",2,2026-03-15 21:06:14
601669,周三卖完，周五就涨停了，就这个命，买的跌，卖的涨,5V90972T05974我想,03-15 07:55,433823,409356,"https://guba.eastmoney.com/news,601669,1679334582.html",2,2026-03-15 21:06:14
601669,割韭菜正当时！,5V90972T05974周三,03-15 07:51,409356,241560,"https://guba.eastmoney.com/news,601669,1679340204.html",2,2026-03-15 21:06:14
601669,亚盛集团正在办理采矿证。亚盛集团通过全资子公司甘肃亚盛鱼儿红矿业开发有限责任公司,860iH12766803割韭,03-15 08:08,409356,311765,"https://guba.eastmoney.com/news,601669,1679340144.html",2,2026-03-15 21:06:14
601669,记住：中东乱局使得“能源自主可控”成为贯穿2026年全年的行情主线！,36227G706D11721,03-15 07:39,582251,311765,"https://guba.eastmoney.com/news,601669,1679340984.html",2,2026-03-15 21:06:14
601669,以前都睡着了？现在喊是好题材、好股？题材是这两天才有的？,65q51C008561810,03-14 09:05,582251,292630,"https://guba.eastmoney.com/news,601669,1679328388.html",2,2026-03-15 21:06:14
601669,@妙想挂单量,65q51C008561810,03-15 04:54,311765,292630,"https://guba.eastmoney.com/news,601669,1679341533.html",2,2026-03-15 21:06:14
601669,明天能买到吗,65q51C008561810,03-15 04:54,582251,292630,"https://guba.eastmoney.com/news,601669,1679337926.html",2,2026-03-15 21:06:14
601669,有一字板基因,65q51C008561810,03-15 07:29,582251,292630,"https://guba.eastmoney.com/news,601669,1679339489.html",2,2026-03-15 21:06:14
601669,明天要不要跟上进场，陈老师再次为大家送上福利，本条帖子评论满100，点赞满100,65q51C008561810,03-15 07:11,451801,451010,"https://guba.eastmoney.com/news,601669,1679338263.html",2,2026-03-15 21:06:14
601669,今日若能涨停，必放历史天量。公司将迎来市场的价值重估，突破历史新高将是必然。否则,5HZJGn1010不给懂王面,03-15 06:12,451801,451010,"https://guba.eastmoney.com/news,601669,1676088216.html",2,2026-03-15 21:06:14
601669,周五没看涨停了明天跑了,5HZJGn1010不给懂王面,03-13 03:09,451801,451010,"https://guba.eastmoney.com/news,601669,1679340710.html",2,2026-03-15 21:06:14
601669,反正有先手的，不涨停就撤！热度都第一了，要么就是真的强，要么就是拉高出货！,5HZJGn1010不给懂王面,03-15 07:16,451801,451010,"https://guba.eastmoney.com/news,601669,1679336655.html",2,2026-03-15 21:06:14
601669,"1000多万手封单,提前挂单,机率大一点,电建的股性启动后,最爱一字涨停",5HZJGn1010不给懂王面,03-09 09:03,451801,451010,"https://guba.eastmoney.com/news,601669,1679340549.html",2,2026-03-15 21:06:14
601669,10天前至今，主升浪已经形成，下面怎么走？前高7.8，周末消息面就是继续打，都走,0o3821797K540亚盛,03-15 07:45,451801,221606,"https://guba.eastmoney.com/news,601669,1679340094.html",2,2026-03-15 21:06:14
601669,过年刚发的年终奖，第一次买到人气第一的票,0o3821797K540亚盛,03-15 06:56,221606,109846,"https://guba.eastmoney.com/news,601669,1679339258.html",2,2026-03-15 21:06:14
601669,中国电建签署139.62亿元光储项目EPC合同,36227G706D94010,03-15 07:40,221606,109846,"https://guba.eastmoney.com/news,601669,1679114099.html",2,2026-03-15 21:06:14
601669,中长线是不错的，短线得看主力格局了,I666P1126915562,03-15 07:39,221606,109846,"https://guba.eastmoney.com/news,601669,1679340016.html",2,2026-03-15 21:06:14
601669,这次战争给世界各国一个警示：能源安全关乎一个国家的生存与发展。要大力发展能源自给,I666P1126915562,03-15 07:39,291583,221606,"https://guba.eastmoney.com/news,601669,1679337664.html",2,2026-03-15 21:06:14
601669,最新数据，挂单量113.7亿，大概1485万手，明天大概率高开7个点左右，一分钟,5I569156K71606有,03-13 04:07,291583,276692,"https://guba.eastmoney.com/news,601669,1679338768.html",2,2026-03-15 21:06:14
601669,有在回封板后面买进的吗,5I569156K71606P,03-15 07:38,291583,109846,"https://guba.eastmoney.com/news,601669,1679333650.html",2,2026-03-15 21:06:14
601669,人气不要那么高,风雨桥小姐姐0,03-15 07:22,291583,221606,"https://guba.eastmoney.com/news,601669,1679339343.html",2,2026-03-15 21:06:14
601669,上次是连续五个涨停板。那时候，公司状况还没有现在好。这次，起码连续八个涨停板！,,03-15 06:10,191695,109846,"https://guba.eastmoney.com/news,601669,1679338879.html",2,2026-03-15 21:06:14
601669,庄家在11。没什么理由。,百炼凡心,03-15 05:33,291583,191695,"https://guba.eastmoney.com/news,601669,1679339249.html",2,2026-03-15 21:06:14
601669,周末消息汇总,,03-13 03:24,454626,291583,"https://guba.eastmoney.com/news,601669,1679339239.html",2,2026-03-15 21:06:14
601669,中国电建:中国电力建设股份有限公司关于签署重大合同的公告,,03-15 07:24,501732,454626,"https://guba.eastmoney.com/news,601669,1679136831.html",2,2026-03-15 21:06:14
601669,昨天差几秒没赶上,,03-15 07:28,501732,454626,"https://guba.eastmoney.com/news,601669,1678888689.html",2,2026-03-15 21:06:14
601669,有业绩、有政策支撑，按现在这个热度，周一应该是一字板！,,03-13 05:35,501732,454626,"https://guba.eastmoney.com/news,601669,1679303486.html",2,2026-03-15 21:06:14
601669,我在2月12号第一次分析中国电建，如果有相信我的朋友从当天一直拿着中国电建，那么,,03-14 10:19,501732,302970,"https://guba.eastmoney.com/news,601669,1679323891.html",2,2026-03-15 21:06:14
601669,隔夜8万亿,38U56k91533439一,03-15 06:55,593439,501732,"https://guba.eastmoney.com/news,601669,1679337230.html",2,2026-03-15 21:06:14
601669,车门已经焊死。彻底不给机会了,38U56k91533439一,03-15 07:02,600753,593439,"https://guba.eastmoney.com/news,601669,1679335676.html",2,2026-03-15 21:06:14
601669,那明天加仓不,38U56k91533439一,03-15 07:18,600753,593439,"https://guba.eastmoney.com/news,601669,1679337041.html",2,2026-03-15 21:06:14
601669,一一一电建拉升核心硬逻辑是什么？这些超级大盘国资基建股，真正核心逻辑是十五五规划,38U56k91533439n,03-15 07:18,600753,401291,"https://guba.eastmoney.com/news,601669,1679307182.html",2,2026-03-15 21:06:14
601669,ST海钦(SH600753)，半导体芯片重组，录得9涨停板,,03-15 06:59,593439,141920,"https://guba.eastmoney.com/news,601669,1679338111.html",2,2026-03-15 21:06:14
601669,现价10元的聚飞光电对比320元的天孚通信和540元的中际旭创，都是CPO共封装,38U56k91533439一,03-15 03:50,593439,501732,"https://guba.eastmoney.com/news,601669,1679337982.html",2,2026-03-15 21:06:14
601669,央广新能源宣传中,,03-15 07:13,13440,1920,"https://guba.eastmoney.com/news,601669,1679337903.html",2,2026-03-15 21:06:14
601669,这波机会，往死里干,0Y3626Z2754762庄,03-13 05:39,528837,395452,"https://guba.eastmoney.com/news,601669,1679337641.html",3,2026-03-15 21:06:16
601669,我该怎么释怀,q5l2Xm8837目前电建挂,03-15 07:08,582545,528837,"https://guba.eastmoney.com/news,601669,1679328255.html",3,2026-03-15 21:06:16
601669,目前电建挂单，委买9834.35万股，委卖居然0股！连板已是铁板钉钉的了。没上车,q5l2Xm8837股海小股东,03-15 12:33,582545,311303,"https://guba.eastmoney.com/news,601669,1679327414.html",3,2026-03-15 21:06:16
601669,海洋经济明阳智能,q5l2Xm8837目前电建挂,03-15 04:52,582545,528837,"https://guba.eastmoney.com/news,601669,1679336967.html",3,2026-03-15 21:06:16
601669,明天预期是一字！没有一字就是没那么强！必有资金砸！看分歧承接！,,03-15 04:39,311303,37541,"https://guba.eastmoney.com/news,601669,1679335022.html",3,2026-03-15 21:06:16
601669,估计还有三个涨停，拿的久，估计明年应该能涨到18块,,03-13 04:32,582545,49360,"https://guba.eastmoney.com/news,601669,1679335490.html",3,2026-03-15 21:06:16
601669,明天大家反正不要便宜卖给韩国人，他们来抢我们的核心资产,,03-13 04:32,582545,311303,"https://guba.eastmoney.com/news,601669,1679336442.html",3,2026-03-15 21:06:16
601669,人气榜第一的位置可不好玩,兢兢业业之沈浪,03-15 06:31,582545,311303,"https://guba.eastmoney.com/news,601669,1679336577.html",3,2026-03-15 21:06:16
601669,海上经济龙头股之一电建，它有海水淡化和海上风电及港口建设。,C389596h881354大,03-15 06:50,451310,441354,"https://guba.eastmoney.com/news,601669,1679336273.html",3,2026-03-15 21:06:16
601669,10元的聚飞光电今年将爆发，对比520元的中际旭创，都是高速光模块，CPO股！,0Y3626Z2754762庄,03-15 05:20,582545,528837,"https://guba.eastmoney.com/news,601669,1679336238.html",3,2026-03-15 21:06:16
601669,宝新能源不是20连板了？,C389596h881354大,03-15 06:49,451310,441354,"https://guba.eastmoney.com/news,601669,1679333942.html",3,2026-03-15 21:06:16
601669,最新隔夜3亿2千万手,C389596h881354大,03-15 06:49,451310,441354,"https://guba.eastmoney.com/news,601669,1679329446.html",3,2026-03-15 21:06:16
601669,一日游，利好出货,C389596h881354大,03-15 06:49,451310,441354,"https://guba.eastmoney.com/news,601669,1679336044.html",3,2026-03-15 21:06:16
601669,机会多的去,C389596h881354大,03-15 06:48,451310,441354,"https://guba.eastmoney.com/news,601669,1679336036.html",3,2026-03-15 21:06:16
601669,$中国电建(SH601669)$,C389596h881354大,03-15 06:48,441354,426622,"https://guba.eastmoney.com/news,601669,1679335988.html",3,2026-03-15 21:06:16
601669,大A三建客，明日谁与争峰，拭目以待,C389596h881354婀,03-15 06:14,451310,426622,"https://guba.eastmoney.com/news,601669,1679332879.html",3,2026-03-15 21:06:16
601669,这玩意还有海上风电，明天估计难上车了，我想加仓的,C389596h881354大,03-15 06:45,451310,441354,"https://guba.eastmoney.com/news,601669,1679335890.html",3,2026-03-15 21:06:16
601669,放我进去,O58395L3571986明,03-15 05:59,441354,426622,"https://guba.eastmoney.com/news,601669,1679335175.html",3,2026-03-15 21:06:16
601669,中东那边还有很多重建工程,O58395L3571986明,03-15 05:59,513282,426622,"https://guba.eastmoney.com/news,601669,1679335575.html",3,2026-03-15 21:06:16
601669,中国电建是海洋经济唯一龙头，没有之一,O58395L3571986明,03-15 06:42,513282,426622,"https://guba.eastmoney.com/news,601669,1679329582.html",3,2026-03-15 21:06:16
601669,明天还能买进么后悔,O58395L3571986爱,03-15 12:01,513282,232978,"https://guba.eastmoney.com/news,601669,1679334499.html",3,2026-03-15 21:06:16
601669,不吹，隔夜3500万手,O58395L3571986明,03-15 12:01,513282,152301,"https://guba.eastmoney.com/news,601669,1679331826.html",3,2026-03-15 21:06:16
601669,明天开盘超大单封死涨停！,O58395L3571986明,03-15 05:10,513282,232978,"https://guba.eastmoney.com/news,601669,1679329950.html",3,2026-03-15 21:06:16
601669,豫能控股周五跌停，周末全网唱衰电算，电算协同主线退潮了吗？,36227G706D96292,03-15 11:16,201533,152301,"https://guba.eastmoney.com/news,601669,1679331364.html",3,2026-03-15 21:06:16
601669,是不是下周吃肉,36227G706D96292,03-15 05:15,513282,201533,"https://guba.eastmoney.com/news,601669,1679334971.html",3,2026-03-15 21:06:16
601669,亚盛集团正在办理采矿证。亚盛集团通过全资子公司甘肃亚盛鱼儿红矿业开发有限责任公司,36227G706D96292,03-15 05:15,513282,201533,"https://guba.eastmoney.com/news,601669,1679334333.html",3,2026-03-15 21:06:16
601669,中东的土豪来了。,36227G706D96292,03-15 06:30,201533,30831,"https://guba.eastmoney.com/news,601669,1679334541.html",3,2026-03-15 21:06:16
601669,也属于海洋经济,36227G706D96292,03-15 06:21,201533,31360,"https://guba.eastmoney.com/news,601669,1679334531.html",3,2026-03-15 21:06:16
601669,一个长期破净的票，我不相信一下子能翻身！会被量化来回收割，反复震荡,36227G706D1533好,03-14 09:31,324962,042775,"https://guba.eastmoney.com/news,601669,1679327782.html",3,2026-03-15 21:06:16
601669,下周大跌赶紧跑吧,36227G706D1533一,03-15 06:23,324962,201533,"https://guba.eastmoney.com/news,601669,1679333927.html",3,2026-03-15 21:06:16
601669,查了一下，2021/2022年俄乌战争油价高企时中国石化业绩好每股收益五毛多六毛,36227G706D1533一,03-15 06:20,324962,201533,"https://guba.eastmoney.com/news,601669,1679333951.html",3,2026-03-15 21:06:16
601669,海上风电呵呵，刚中标。买不到了,,03-15 04:45,592740,324962,"https://guba.eastmoney.com/news,601669,1679333896.html",3,2026-03-15 21:06:16
601669,准备入100手，希望早上按涨停价能买到,,03-15 04:45,592740,324962,"https://guba.eastmoney.com/news,601669,1679331156.html",3,2026-03-15 21:06:16
601669,下周盘前热点榜来了有人气有抱团低吸不要追高还要看有没有承接力度有承接有换手就有机,changiiynm380,03-15 06:15,592740,324962,"https://guba.eastmoney.com/news,601669,1679333228.html",3,2026-03-15 21:06:16
601669,中南文化，重组评估+算电协同+海工装备+宇树科技，全是本周热门，谁更强呢？,changiiynm380,03-15 01:53,592740,545242,"https://guba.eastmoney.com/news,601669,1679332840.html",3,2026-03-15 21:06:16
601669,中国电建从3月2号看多，终于涨了，但是现在人气第一有点害怕，要不要卖在人声鼎沸时,changiiynm380,03-15 02:31,592740,545242,"https://guba.eastmoney.com/news,601669,1679331975.html",3,2026-03-15 21:06:16
601669,2元股3元股4元股::甘肃能化、ST新动力、吴通控股、宏远股份、山东矿机,changiiynm380,03-15 05:59,592740,545242,"https://guba.eastmoney.com/news,601669,1679247349.html",3,2026-03-15 21:06:16
601669,$中国电建(SH601669)$,C389596h881354大,03-15 06:48,441354,426622,"https://guba.eastmoney.com/news,601669,1679332488.html",3,2026-03-15 21:06:16
601669,伊朗已允许印度船只通过霍尔木兹海峡,changiiynm380,03-15 05:46,174104,49981,"https://guba.eastmoney.com/news,601669,1679301913.html",3,2026-03-15 21:06:16
601669,怎么那么多说隔夜单的，胡说八道的很,changiiynm380,03-14 12:23,545242,174104,"https://guba.eastmoney.com/news,601669,1679330767.html",3,2026-03-15 21:06:16
601669,黑子三种人想上车，没票水号，也是想上车看不得车上挣钱,05g85z858225936,03-15 09:49,214900,174104,"https://guba.eastmoney.com/news,601669,1679332015.html",3,2026-03-15 21:06:16
601669,你们有抄底嘛，底部埋伏，数月，一飞惊人，喜欢埋伏还是喜欢追高呢大家,问我为什么选股这么准,03-15 08:40,421722,214900,"https://guba.eastmoney.com/news,601669,1679275630.html",3,2026-03-15 21:06:16
601669,每个股票上涨的时候都说是龙头，前景上涨无限，之前的锋龙，利欧，神剑，等我一追进去,问我为什么选股这么准,03-15 05:46,431141,421722,"https://guba.eastmoney.com/news,601669,1679321847.html",3,2026-03-15 21:06:16
601669,$中国电建(SH601669)$,C389596h881354大,03-15 06:48,441354,426622,"https://guba.eastmoney.com/news,601669,1679331652.html",3,2026-03-15 21:06:16
601669,牛了牛了,3E9Y2002697050短,03-14 08:14,431141,421722,"https://guba.eastmoney.com/news,601669,1679331494.html",3,2026-03-15 21:06:16
601669,人气上来了就是躺赢，这么多大v来吹牛，给我大单封死,3E9Y2002697050牛,03-15 03:21,431141,421722,"https://guba.eastmoney.com/news,601669,1679331457.html",3,2026-03-15 21:06:16
601669,明天怎么走，如果上行能破雅下的高点吗,3E9Y2002697050牛,03-15 05:40,431141,421722,"https://guba.eastmoney.com/news,601669,1679327529.html",3,2026-03-15 21:06:16
601669,AI的尽头是算力算力的尽头是电力电力的尽头是储能储能的尽头是电池电池的尽头是锂矿,,03-15 05:38,431141,361521,"https://guba.eastmoney.com/news,601669,1679327632.html",3,2026-03-15 21:06:16
601669,这种体量就是给个万亿的订单看能不能挣钱，给他们干活的农民工工资都得不到保障，在外,28c176E36938197,03-15 05:24,511491,361521,"https://guba.eastmoney.com/news,601669,1679210824.html",3,2026-03-15 21:06:16
601669,冲高回落,28c176E36938197,03-15 05:36,511491,361521,"https://guba.eastmoney.com/news,601669,1679330746.html",3,2026-03-15 21:06:16
601669,大家下午好,28c176E36938197,03-15 04:24,511491,247658,"https://guba.eastmoney.com/news,601669,1679330058.html",3,2026-03-15 21:06:16
601669,@妙想中国电建有哪些海上风电项目？,28c176E36938197,03-14 01:15,511491,111293,"https://guba.eastmoney.com/news,601669,1679329656.html",3,2026-03-15 21:06:16
601669,后悔的！当天思想了几遍就是没进来！跑中国能建去还赔了！,28c176E36938197,03-15 03:38,511491,181791,"https://guba.eastmoney.com/news,601669,1679316866.html",3,2026-03-15 21:06:16
601669,又一巨大利好！国家海洋经济主战场的龙头中国电建--海水淡化、海上风能发电、涉海基,51812X2R811491股,03-15 05:17,181791,111293,"https://guba.eastmoney.com/news,601669,1679326499.html",3,2026-03-15 21:06:16
601669,明天开盘卖点吗，做T怕又T飞了,51812X2R811491又,03-15 01:51,511491,59,"https://guba.eastmoney.com/news,601669,1679328760.html",3,2026-03-15 21:06:16
