factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha101.alpha088,0.05358475860373214,4.5964832407046785,0.06886966846877977,4.367886014217471,0.0074300373347198564,0.7183098591549296,0.75,0.006131210317448515,-0.0012747728025474473
