,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1470773.783317016
Total Return [%],47.07737833170159
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000158
Total Fees Paid,0.0
Max Drawdown [%],16.819160308403617
Max Drawdown Duration,97 days 00:00:00
Total Trades,40303
Total Closed Trades,40043
Total Open Trades,260
Open Trade PnL,-29979.95541325958
Win Rate [%],60.30766925555028
Best Trade [%],103.94216756361116
Worst Trade [%],-29.833827494695953
Avg Winning Trade [%],5.312628664188561
Avg Losing Trade [%],-4.132651495807529
Avg Winning Trade Duration,13 days 13:35:29.827322042
Avg Losing Trade Duration,16 days 08:53:36.021294125
Profit Factor,1.8675985198489227
Expectancy,12.400349897394651
Sharpe Ratio,1.8021651236220386
Calmar Ratio,2.8555977337166247
Omega Ratio,1.3114566842262874
Sortino Ratio,2.375996418299155
