factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.amplitude_30,-0.03456624681348304,-1.5267314154414022,-0.08382818474895659,-2.7749547187924923,-0.004469619920438668,0.43478260869565216,0.5,-0.0015934809796896697,0.002826659837354468
