date,0
2025-01-21,1000000.0
2025-01-22,1000000.0
2025-01-23,1002780.9520505548
2025-01-24,1006575.2842466147
2025-01-27,996815.1638644348
2025-02-05,994499.8531739605
2025-02-06,1004236.9637972997
2025-02-07,1020851.8385362577
2025-02-10,1030949.1174078353
2025-02-11,1014415.3929954409
2025-02-12,1037687.4820938567
2025-02-13,1038448.6292882618
2025-02-14,1034939.9653778775
2025-02-17,1038644.1142993035
2025-02-18,1015707.2527658873
2025-02-19,1030483.6321937671
2025-02-20,1025012.9936941854
2025-02-21,1022420.7201240982
2025-02-24,1028614.9883392843
2025-02-25,1014815.1635991813
2025-02-26,1032967.7795233562
2025-02-27,1032264.2977759775
2025-02-28,1005514.6059366565
2025-03-03,1011257.2935809512
2025-03-04,1014208.6249619902
2025-03-05,1009670.8635002158
2025-03-06,1021395.9237151584
2025-03-07,1004908.6196689352
2025-03-10,1004134.5078230852
2025-03-11,1013095.5029854462
2025-03-12,1013398.0650106766
2025-03-13,1003489.1356866913
2025-03-14,1018439.1719383541
2025-03-17,1017557.0703050738
2025-03-18,1015964.0948358055
2025-03-19,1009832.6186424413
2025-03-20,1010057.5643060819
2025-03-21,1010043.1212151457
2025-03-24,984367.1746778584
2025-03-25,991964.163088723
2025-03-26,1005037.9640220135
2025-03-27,1014658.8326327046
2025-03-28,1008091.0710493347
2025-03-31,989012.2458756762
2025-04-01,995196.3323307802
2025-04-02,991311.8301524806
2025-04-03,1007023.079104474
2025-04-07,916202.4059892741
2025-04-08,920677.1853710938
2025-04-09,944750.419172234
2025-04-10,970612.0233216016
2025-04-11,970190.2956455686
2025-04-14,987081.5053503112
2025-04-15,971025.0800331882
2025-04-16,964239.1581793911
2025-04-17,970265.5772916182
2025-04-18,977427.8038861837
2025-04-21,981730.494846926
2025-04-22,988348.1550018614
2025-04-23,984666.8705729527
2025-04-24,977227.3339185978
2025-04-25,986882.8633688858
2025-04-28,965051.1128449329
2025-04-29,968803.4076317055
2025-04-30,975301.7105345852
2025-05-06,987446.0035656011
2025-05-07,996765.2269967042
2025-05-08,1003020.060939503
2025-05-09,996356.5964674747
2025-05-12,1011682.9035270971
2025-05-13,1012176.755786922
2025-05-14,1016783.5744832312
2025-05-15,1008138.279262556
2025-05-16,1008267.0088548012
2025-05-19,1026116.7322724529
2025-05-20,1025046.8027263624
2025-05-21,1023791.4632351106
2025-05-22,1024847.0985009299
2025-05-23,1010503.2060345514
2025-05-26,1011817.0531213932
2025-05-27,1024507.9521158002
2025-05-28,1022194.9318138052
2025-05-29,1027422.6942372276
2025-05-30,1024606.9185915075
2025-06-03,1023153.9665807314
2025-06-04,1030805.1705644203
2025-06-05,1028697.6647738615
2025-06-06,1033553.649778292
2025-06-09,1037436.3611937809
2025-06-10,1029873.9124462217
2025-06-11,1040982.8059275079
2025-06-12,1032013.0066140622
2025-06-13,1015607.5632188166
2025-06-16,1018862.5113026097
2025-06-17,1022343.7672101284
2025-06-18,1010202.4372381854
2025-06-19,992925.5408039022
2025-06-20,998495.5414669764
2025-06-23,1009758.1321235432
2025-06-24,1026493.2438531122
2025-06-25,1034544.963634964
2025-06-26,1032072.7486969813
2025-06-27,1026330.0335454746
2025-06-30,1022017.3935735839
2025-07-01,1024529.1417501695
2025-07-02,1030843.1373376214
2025-07-03,1027470.0243439794
2025-07-04,1023151.7742696479
2025-07-07,1031658.9640242235
2025-07-08,1039263.8193780084
2025-07-09,1035856.1236062702
2025-07-10,1053207.514579264
2025-07-11,1047319.5294935962
2025-07-14,1042606.4677974265
2025-07-15,1025798.5931026348
2025-07-16,1024579.0077963377
2025-07-17,1026519.9327238878
2025-07-18,1027042.6606293046
2025-07-21,1036291.5800202335
2025-07-22,1043261.5868059549
2025-07-23,1036829.8709814014
2025-07-24,1054127.6403316879
2025-07-25,1046084.1669664909
2025-07-28,1049992.2340424203
2025-07-29,1044824.6329171153
2025-07-30,1040009.822501805
2025-07-31,1017374.5513038308
2025-08-01,1017169.674280996
2025-08-04,1021345.8263269613
2025-08-05,1027335.3347205627
2025-08-06,1026915.9392017862
2025-08-07,1029338.4076685348
2025-08-08,1042722.0961477177
2025-08-11,1065429.4609819076
2025-08-12,1089625.5713378247
2025-08-13,1081860.3361288216
2025-08-14,1066790.9782222586
2025-08-15,1074657.1540680397
2025-08-18,1089482.670537181
2025-08-19,1094127.6781252867
2025-08-20,1093811.1726027308
2025-08-21,1092260.2048541955
2025-08-22,1087168.8770125385
2025-08-25,1104914.736490415
2025-08-26,1101371.7638885397
2025-08-27,1068201.8988596837
2025-08-28,1074486.7609933668
2025-08-29,1078939.3073153596
2025-09-01,1077866.0279120724
2025-09-02,1074735.2640885855
2025-09-03,1056449.7085157537
2025-09-04,1060937.153364662
2025-09-05,1081907.7235075186
2025-09-08,1100488.53276612
2025-09-09,1099303.0972142466
2025-09-10,1099609.9994760084
2025-09-11,1100869.6786225035
2025-09-12,1109550.537119859
2025-09-15,1100606.0544654801
2025-09-16,1107704.876906668
2025-09-17,1114667.4896267203
2025-09-18,1086714.3737843
2025-09-19,1091597.8689828329
2025-09-22,1080732.127731296
2025-09-23,1081512.5596356343
2025-09-24,1116440.4458652579
2025-09-25,1119929.223024569
2025-09-26,1123181.0117902483
2025-09-29,1129057.8304999082
2025-09-30,1152043.9724994102
2025-10-09,1157171.9567180253
2025-10-10,1178357.8920422515
2025-10-13,1187305.2111905299
2025-10-14,1192035.2220165741
2025-10-15,1170236.0230913383
2025-10-16,1161822.3375870942
2025-10-17,1148390.2111260646
2025-10-20,1150972.2475508812
2025-10-21,1180617.5285364166
2025-10-22,1182344.0921306224
2025-10-23,1215585.375117042
2025-10-24,1196500.7231565765
2025-10-27,1180830.8977101997
2025-10-28,1188895.4450282694
2025-10-29,1213425.8005793577
2025-10-30,1207251.3836664075
2025-10-31,1215914.9759973136
2025-11-03,1212362.286882474
2025-11-04,1199554.433172526
2025-11-05,1210174.4894863989
2025-11-06,1208437.0078597022
2025-11-07,1226545.6727200053
2025-11-10,1230082.8669139799
2025-11-11,1241017.0321651811
2025-11-12,1239636.1235370948
2025-11-13,1246411.0593159376
2025-11-14,1249139.9275576165
2025-11-17,1256321.3042358928
2025-11-18,1231412.7685520148
2025-11-19,1213074.3947048846
2025-11-20,1220428.917668743
2025-11-21,1170734.2577007548
2025-11-24,1168995.1495204403
2025-11-25,1184155.4940732939
2025-11-26,1180373.4815716739
2025-11-27,1173061.245128925
2025-11-28,1179546.0446980307
2025-12-01,1180979.1300925915
2025-12-02,1174415.8774573163
2025-12-03,1154822.5157686863
2025-12-04,1140335.0023767888
2025-12-05,1148390.271086255
2025-12-08,1148843.4436706752
2025-12-09,1138448.3590715535
2025-12-10,1157462.75301204
2025-12-11,1134258.6555423667
2025-12-12,1137054.7529020207
2025-12-15,1141302.842363916
2025-12-16,1133413.3795531257
2025-12-17,1132834.6456444804
2025-12-18,1129848.48485594
2025-12-19,1146332.527905039
2025-12-22,1146432.913287142
2025-12-23,1139374.176176004
2025-12-24,1143586.8927921401
2025-12-25,1145811.2911033735
2025-12-26,1144991.1055402218
2025-12-29,1132761.0854149016
2025-12-30,1127858.4104833014
2025-12-31,1127669.6143716858
2026-01-05,1134573.6219157209
2026-01-06,1160728.5678579416
2026-01-07,1145376.0037185606
2026-01-08,1164168.7510274393
2026-01-09,1171193.0005795795
2026-01-12,1167816.834702433
2026-01-13,1148360.5755496041
2026-01-14,1134884.5267436777
2026-01-15,1132336.619377044
2026-01-16,1122544.8719656735
2026-01-19,1129806.623341572
2026-01-20,1131508.1307763516
2026-01-21,1148779.5031777276
2026-01-22,1156938.6027226357
2026-01-23,1166418.4947701246
2026-01-26,1153558.5634494284
2026-01-27,1133994.8006463964
2026-01-28,1135449.3626993054
2026-01-29,1145953.8092659896
2026-01-30,1121780.7799029478
2026-02-02,1092267.7993882443
2026-02-03,1105317.491363914
2026-02-04,1131827.2486760071
2026-02-05,1124613.5569782811
2026-02-06,1130370.6012211868
2026-02-09,1160285.8081266005
2026-02-10,1148020.8473892284
2026-02-11,1151858.3875731798
2026-02-12,1141824.113636492
2026-02-13,1140757.178447108
2026-02-24,1152304.6152578162
2026-02-25,1178273.861144018
2026-02-26,1161828.441281584
2026-02-27,1166954.2888508826
2026-03-02,1143970.939039934
2026-03-03,1108828.7947290107
2026-03-04,1105881.8406309779
2026-03-05,1118274.4977011848
2026-03-06,1135488.5483506625
2026-03-09,1124079.8181379838
2026-03-10,1143533.89054986
2026-03-11,1149109.783855878
2026-03-12,1144081.0745768505
2026-03-13,1147954.0504962706
2026-03-16,1150326.7936496008
2026-03-17,1154595.5727868958
2026-03-18,1154084.751933498
2026-03-19,1132939.4526795899
2026-03-20,1108132.6671748154
2026-03-23,1046062.010516372
2026-03-24,1082515.736309653
2026-03-25,1097269.313300077
2026-03-26,1091200.5913915623
2026-03-27,1096089.5596656287
2026-03-30,1102542.5929552515
2026-03-31,1105758.820154813
2026-04-01,1115960.314367294
2026-04-02,1098145.0505358642
2026-04-03,1051016.1095486162
2026-04-07,1051439.8277414688
2026-04-08,1088639.8309139162
2026-04-09,1075823.766576297
2026-04-10,1087449.3176453223
2026-04-13,1084876.0713843168
2026-04-14,1096765.8922365464
2026-04-15,1086234.912468896
2026-04-16,1101619.500632848
2026-04-17,1104903.0102147143
2026-04-20,1107674.3847684264
2026-04-21,1102234.0447901022
2026-04-22,1104281.3381539506
2026-04-23,1095574.0386033654
2026-04-24,1097044.7839518832
2026-04-27,1094445.5779147448
2026-04-28,1082142.194393675
2026-04-29,1095381.0858728287
2026-04-30,1102053.3138976
