factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.volume_ma_20_ratio,-0.04304266410891791,-2.9931741139279127,-0.04400363563268979,-2.851527213061329,-0.0036284894853638883,0.39436619718309857,0.5,3.06947816178064e-05,0.0036160881176578665
