,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,871832.0986170991
Total Return [%],-12.816790138290088
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000293
Total Fees Paid,0.0
Max Drawdown [%],23.465483862613198
Max Drawdown Duration,329 days 00:00:00
Total Trades,41280
Total Closed Trades,41020
Total Open Trades,260
Open Trade PnL,-51374.46012218145
Win Rate [%],56.50901999024865
Best Trade [%],134.20858090693736
Worst Trade [%],-38.825264525145556
Avg Winning Trade [%],10.077242728875127
Avg Losing Trade [%],-6.796048413620535
Avg Winning Trade Duration,111 days 11:45:53.891285592
Avg Losing Trade Duration,126 days 03:16:30.408884402
Profit Factor,0.7611254126711924
Expectancy,-1.8769328530431046
Sharpe Ratio,-0.44738854175273574
Calmar Ratio,-0.5547047312376966
Omega Ratio,0.9360055283021479
Sortino Ratio,-0.5581895127384816
