date,000001.SZ,000002.SZ,000006.SZ,000007.SZ,000008.SZ,000009.SZ,000011.SZ,000012.SZ
2025-01-21,11.449999809265137,7.539999961853027,8.229999542236328,7.28000020980835,2.680000066757202,8.829999923706055,8.760000228881836,4.960000038146973
2025-01-22,11.329999923706055,7.360000133514404,7.349999904632568,7.110000133514404,2.609999895095825,8.640000343322754,8.5,4.909999847412109
2025-01-23,11.399999618530273,7.699999809265137,7.309999942779541,7.170000076293945,2.6600000858306885,8.770000457763672,8.279999732971191,4.980000019073486
2025-01-24,11.390000343322754,7.539999961853027,7.099999904632568,7.099999904632568,2.5799999237060547,8.630000114440918,8.140000343322754,4.96999979019165
2025-01-27,11.550000190734863,7.559999942779541,7.170000076293945,7.130000114440918,2.609999895095825,8.59000015258789,8.270000457763672,5.039999961853027
2025-02-05,11.520000457763672,7.179999828338623,6.940000057220459,7.03000020980835,2.5899999141693115,8.420000076293945,8.220000267028809,5.010000228881836
2025-02-06,11.449999809265137,7.159999847412109,6.880000114440918,7.119999885559082,2.7300000190734863,8.550000190734863,8.180000305175781,4.96999979019165
2025-02-07,11.449999809265137,7.650000095367432,7.119999885559082,7.099999904632568,2.759999990463257,8.720000267028809,8.34000015258789,5.079999923706055
2025-02-10,11.5,7.449999809265137,7.289999961853027,7.019999980926514,2.7799999713897705,8.670000076293945,8.489999771118164,5.070000171661377
2025-02-11,11.470000267028809,7.539999961853027,7.349999904632568,6.900000095367432,2.819999933242798,8.65999984741211,8.539999961853027,5.050000190734863
2025-02-12,11.430000305175781,7.960000038146973,7.199999809265137,6.760000228881836,2.7799999713897705,8.850000381469727,8.479999542236328,5.039999961853027
2025-02-13,11.550000190734863,8.220000267028809,7.269999980926514,6.789999961853027,2.799999952316284,9.079999923706055,8.569999694824219,5.039999961853027
2025-02-14,11.550000190734863,8.050000190734863,7.150000095367432,6.710000038146973,2.75,9.050000190734863,8.569999694824219,5.110000133514404
2025-02-17,11.800000190734863,7.869999885559082,7.170000076293945,6.690000057220459,2.819999933242798,8.979999542236328,8.680000305175781,5.059999942779541
2025-02-18,11.960000038146973,7.760000228881836,7.090000152587891,6.690000057220459,2.7899999618530273,9.079999923706055,8.59000015258789,5.03000020980835
2025-02-19,11.8100004196167,7.71999979019165,6.760000228881836,6.590000152587891,2.9600000381469727,8.880000114440918,8.350000381469727,5.0
2025-02-20,11.760000228881836,7.599999904632568,6.800000190734863,6.659999847412109,3.049999952316284,8.8100004196167,8.350000381469727,4.980000019073486
2025-02-21,11.710000038146973,7.730000019073486,6.900000095367432,6.639999866485596,2.9200000762939453,8.819999694824219,8.390000343322754,4.96999979019165
2025-02-24,11.6899995803833,8.069999694824219,6.730000019073486,6.75,2.9800000190734863,8.920000076293945,8.420000076293945,5.0
2025-02-25,11.579999923706055,7.860000133514404,6.570000171661377,6.610000133514404,2.930000066757202,8.770000457763672,8.430000305175781,4.989999771118164
2025-02-26,11.600000381469727,7.860000133514404,6.940000057220459,6.559999942779541,2.990000009536743,8.819999694824219,8.649999618530273,5.03000020980835
2025-02-27,11.630000114440918,7.889999866485596,7.0,6.559999942779541,3.0199999809265137,8.90999984741211,8.609999656677246,5.059999942779541
2025-02-28,11.680000305175781,8.029999732971191,6.789999961853027,6.480000019073486,2.9000000953674316,8.770000457763672,8.479999542236328,4.989999771118164
2025-03-03,11.5600004196167,7.960000038146973,6.590000152587891,6.480000019073486,2.809999942779541,8.9399995803833,8.460000038146973,5.019999980926514
2025-03-04,11.550000190734863,7.730000019073486,6.699999809265137,6.46999979019165,2.819999933242798,8.789999961853027,8.329999923706055,4.96999979019165
2025-03-05,11.670000076293945,7.690000057220459,6.53000020980835,6.460000038146973,2.8399999141693115,8.760000228881836,8.3100004196167,4.960000038146973
2025-03-06,11.699999809265137,7.820000171661377,6.699999809265137,6.449999809265137,2.8399999141693115,8.729999542236328,8.359999656677246,4.960000038146973
2025-03-07,11.6899995803833,7.659999847412109,6.679999828338623,6.460000038146973,2.819999933242798,8.699999809265137,8.319999694824219,4.960000038146973
2025-03-10,11.670000076293945,7.570000171661377,6.449999809265137,6.440000057220459,2.809999942779541,8.640000343322754,8.279999732971191,4.940000057220459
2025-03-11,11.609999656677246,7.449999809265137,7.0,6.369999885559082,2.809999942779541,8.609999656677246,8.460000038146973,4.929999828338623
2025-03-12,11.869999885559082,7.480000019073486,6.860000133514404,6.380000114440918,2.869999885559082,8.640000343322754,8.65999984741211,4.940000057220459
2025-03-13,11.90999984741211,7.440000057220459,6.690000057220459,6.309999942779541,2.8499999046325684,8.609999656677246,8.430000305175781,4.929999828338623
2025-03-14,12.0,7.590000152587891,6.599999904632568,6.369999885559082,2.819999933242798,8.630000114440918,8.5,4.980000019073486
2025-03-17,11.670000076293945,7.730000019073486,6.699999809265137,6.53000020980835,2.859999895095825,8.710000038146973,8.630000114440918,5.019999980926514
2025-03-18,11.539999961853027,7.590000152587891,6.670000076293945,6.449999809265137,2.8399999141693115,8.720000267028809,8.550000190734863,5.019999980926514
2025-03-19,11.529999732971191,7.519999980926514,6.699999809265137,6.449999809265137,2.809999942779541,8.640000343322754,8.489999771118164,5.019999980926514
2025-03-20,11.609999656677246,7.489999771118164,6.559999942779541,6.389999866485596,2.8399999141693115,8.600000381469727,8.5600004196167,5.03000020980835
2025-03-21,11.520000457763672,7.420000076293945,6.940000057220459,6.329999923706055,2.859999895095825,8.550000190734863,8.649999618530273,5.070000171661377
2025-03-24,11.4399995803833,7.349999904632568,6.619999885559082,6.300000190734863,2.7699999809265137,8.520000457763672,8.5600004196167,5.070000171661377
2025-03-25,11.430000305175781,7.230000019073486,6.550000190734863,6.079999923706055,2.680000066757202,8.579999923706055,8.34000015258789,5.070000171661377
2025-03-26,11.430000305175781,7.260000228881836,6.840000152587891,6.480000019073486,2.700000047683716,8.550000190734863,8.470000267028809,5.090000152587891
2025-03-27,11.40999984741211,7.21999979019165,7.440000057220459,6.389999866485596,2.680000066757202,8.489999771118164,8.800000190734863,5.079999923706055
2025-03-28,11.399999618530273,7.210000038146973,8.15999984741211,6.320000171661377,2.640000104904175,8.449999809265137,8.579999923706055,5.039999961853027
2025-03-31,11.380000114440918,7.110000133514404,8.220000267028809,6.199999809265137,2.5799999237060547,8.3100004196167,8.470000267028809,5.03000020980835
2025-04-01,11.300000190734863,7.210000038146973,7.5,6.239999771118164,2.5999999046325684,8.220000267028809,8.550000190734863,4.989999771118164
