market,code,close,open,high,low,pre_close,server_time,neg_price,vol,cur_vol,amount,in_vol,out_vol,s_amount,open_amount,handicap,unknown,rise_speed,short_turnover,min2_amount,opening_rush,active_flag,decimal,extra_meta,vol_rise_speed,depth,active,turnover,ts_code,market_cap_yi,name,drop_reason
MARKET.SZ,000001,10.68,10.7,10.73,10.65,10.7,15:33:11.598,-10.68,95413200,751000,1020057088.0,51166600,44246700,0,707.91,"{'bid': [{'price': 10.68, 'vol': 2841}], 'ask': [{'price': 10.69, 'vol': 532}]}",0001001001010110,0.00%,0.02%,8020608.0,-0.08%,0,0,000000000000000000000000000000000000000000000000,0.74%,29.06%,4438,0.49,000001.SZ,,平安银行,
MARKET.SZ,000002,3.46,3.48,3.5,3.43,3.47,15:33:15.930,-3.46,86651800,1021800,300537440.0,48526800,38125000,0,263.99,"{'bid': [{'price': 3.46, 'vol': 37369}], 'ask': [{'price': 3.47, 'vol': 3876}]}",0000011110010110,-0.28%,0.04%,3535392.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.44%,32.19%,4190,0.89,000002.SZ,,万 科Ａ,
MARKET.SZ,000006,10.88,10.62,11.08,10.45,10.46,15:33:11.478,-10.88,48189300,1229600,519744640.0,21943900,26245500,0,356.51,"{'bid': [{'price': 10.88, 'vol': 965}], 'ask': [{'price': 10.89, 'vol': 187}]}",0001000100010110,-0.17%,0.25%,13377600.0,-0.18%,0,0,000000000000000000000000000000000000000000000000,2.19%,-28.71%,3734,3.57,000006.SZ,,深振业Ａ,
MARKET.SZ,000007,12.46,11.62,12.78,11.62,11.62,15:33:10.530,-12.46,30977900,109500,389559808.0,21550400,9427600,0,110.85,"{'bid': [{'price': 12.45, 'vol': 116}], 'ask': [{'price': 12.46, 'vol': 230}]}",0001011010010110,-0.07%,0.13%,1364416.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.46%,23.41%,3434,8.94,000007.SZ,,全新好,
MARKET.SZ,000008,2.62,2.61,2.62,2.59,2.61,15:33:16.434,-2.62,28896900,957400,75248336.0,15236600,13660300,0,90.91,"{'bid': [{'price': 2.61, 'vol': 13385}], 'ask': [{'price': 2.62, 'vol': 1734}]}",0000100000010110,0.00%,0.12%,2508400.0,0.00%,0,0,000000000000000000000000000000000000000000000000,3.54%,38.61%,2140,1.06,000008.SZ,,神州高铁,
MARKET.SZ,000009,7.76,7.78,7.82,7.69,7.75,15:33:13.350,-7.76,17025800,513400,131777456.0,8653900,8371900,0,17.77,"{'bid': [{'price': 7.75, 'vol': 165}], 'ask': [{'price': 7.76, 'vol': 592}]}",0000100100010110,0.39%,0.05%,3983952.0,0.00%,0,0,000000000000000000000000000000000000000000000000,2.50%,8.75%,2989,0.66,000009.SZ,,中国宝安,
MARKET.SZ,000011,7.56,7.47,7.62,7.37,7.46,15:33:13.470,-7.56,3920500,43600,29355056.0,1852600,2067900,0,8.96,"{'bid': [{'price': 7.56, 'vol': 74}], 'ask': [{'price': 7.57, 'vol': 201}]}",0000000000010110,0.13%,0.04%,329624.0,-0.12%,0,0,000000000000000000000000000000000000000000000000,1.00%,-61.22%,1287,0.74,000011.SZ,,深物业A,
MARKET.SZ,000012,4.4,4.0,4.4,3.86,4.0,15:33:15.366,-4.4,125772500,1126600,518235456.0,65994100,59778500,0,1186.08,"{'bid': [{'price': 4.4, 'vol': 105348}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000111001010110,0.00%,0.24%,4956832.0,-0.73%,0,0,000000000000000000000000000000000000000000000000,1.22%,0.00%,3769,6.42,000012.SZ,,南 玻Ａ,
