,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,982421.8293827843
Total Return [%],-1.7578170617215738
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000024
Total Fees Paid,0.0
Max Drawdown [%],14.811791303465835
Max Drawdown Duration,58 days 00:00:00
Total Trades,13767
Total Closed Trades,13507
Total Open Trades,260
Open Trade PnL,-22115.48758051793
Win Rate [%],46.09461760568594
Best Trade [%],53.345841150719195
Worst Trade [%],-30.639083263699813
Avg Winning Trade [%],4.4667444287527145
Avg Losing Trade [%],-4.967382948029673
Avg Winning Trade Duration,4 days 15:42:43.829103758
Avg Losing Trade Duration,8 days 20:56:00.532150776
Profit Factor,1.01336346204656
Expectancy,0.1094912327251869
Sharpe Ratio,-0.039412640579836566
Calmar Ratio,-0.12064250239802678
Omega Ratio,0.9901691214790905
Sortino Ratio,-0.054230135652285225
