factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.kbar_close_open_range_position,0.0020887297862202873,0.13339594367311872,-0.002831583819971317,-0.1419772912575387,0.0005778154951148858,0.5263157894736842,0.5,0.0041881133263710095,0.0035430253318276114
