factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.volume_ma_10_ratio,-0.029343512843993835,-2.254740133721175,-0.030209228941610048,-2.0242310329952167,-0.002273067687288947,0.4520547945205479,0.75,0.0020037491215823705,0.004265414488281706
