date,equity
2024-11-01,1000000.0
2024-11-04,1000000.0
2024-11-05,1000000.0
2024-11-06,1000000.0
2024-11-07,1000000.0
2024-11-08,1000000.0
2024-11-11,1000000.000000005
2024-11-12,985789.2800610781
2024-11-13,979286.0515498547
2024-11-14,948523.883777242
2024-11-15,924627.9964759012
2024-11-18,901384.5464835439
2024-11-19,918979.662157665
2024-11-20,949395.7244361432
2024-11-21,954236.1818156647
2024-11-22,930326.1691079699
2024-11-25,941312.790431394
2024-11-26,922543.9866666553
2024-11-27,934238.2047814801
2024-11-28,939612.0167775168
2024-11-29,951977.7125828421
2024-12-02,977365.9013132285
2024-12-03,980320.0908751534
2024-12-04,957300.5732138428
2024-12-05,973348.3278772174
2024-12-06,982638.1857606388
2024-12-09,979476.7130067204
2024-12-10,994621.9057156147
2024-12-11,1019273.7745777101
2024-12-12,1034359.5516575619
2024-12-13,1021175.0204617183
2024-12-16,1013564.6358503803
2024-12-17,956608.7654211535
2024-12-18,955305.2374889614
2024-12-19,939435.873229198
2024-12-20,943926.9435515169
2024-12-23,888354.5279902949
2024-12-24,891163.6623129223
2024-12-25,864681.8386535664
2024-12-26,878295.6718643504
2024-12-27,888340.3571613857
2024-12-30,872371.4341029224
2024-12-31,850751.6256831939
2025-01-02,847441.5143366742
2025-01-03,805412.4494525628
2025-01-06,789810.0614973963
2025-01-07,808367.9684904801
2025-01-08,813807.0052624184
2025-01-09,817976.8670554858
2025-01-10,781536.1776579078
2025-01-13,775237.0935422883
2025-01-14,818267.9546177197
2025-01-15,818005.4501928411
2025-01-16,828536.1370345636
2025-01-17,819590.5439299057
2025-01-20,827023.1902327592
2025-01-21,823571.543746266
2025-01-22,808850.2495687846
2025-01-23,802456.2026398424
2025-01-24,808474.7621713891
2025-01-27,789989.591942428
2025-02-05,799513.5228720452
2025-02-06,819280.25366724
2025-02-07,833771.8788396448
2025-02-10,851999.467547764
2025-02-11,852708.9384824238
2025-02-12,866866.9668283687
2025-02-13,861156.629296171
2025-02-14,859959.3917133067
2025-02-17,874003.8993605075
2025-02-18,847169.3873063534
2025-02-19,866904.1071772544
2025-02-20,874073.9932145075
