,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1545255.549228292
Total Return [%],54.52555492282921
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.00000000000229
Total Fees Paid,0.0
Max Drawdown [%],10.87566160839723
Max Drawdown Duration,39 days 00:00:00
Total Trades,39578
Total Closed Trades,39318
Total Open Trades,260
Open Trade PnL,-16532.846639280335
Win Rate [%],62.87196703799787
Best Trade [%],224.21490988945828
Worst Trade [%],-32.64039043862403
Avg Winning Trade [%],5.0137772459876775
Avg Losing Trade [%],-3.5229760988086847
Avg Winning Trade Duration,12 days 07:54:52.427184466
Avg Losing Trade Duration,12 days 17:14:41.286387579
Profit Factor,1.8170899166938792
Expectancy,14.082284551897196
Sharpe Ratio,2.1808753280184265
Calmar Ratio,5.117258516578071
Omega Ratio,1.407380386711594
Sortino Ratio,2.9090904989105395
