factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.volume_position_20,-0.030656904117302274,-2.4190198286272198,-0.04564075157654239,-3.0727034482467963,-0.0036044079082137377,0.4084507042253521,0.5,0.000664900479922551,0.004278097794071644
