factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.kbar_lower_shadow_ratio,-0.04814537518145428,-3.4482594144023557,-0.056702970371879685,-3.391833038496194,-0.004620460332995627,0.2894736842105263,0.75,0.0011072224498355093,0.005630317578091007
