order_id,side,level_index,price,qty,placed_time,status
1090606810,BUY,-22,1.054,100,2026-04-02 13:47:17,placed
1090606830,BUY,-23,1.053,100,2026-04-02 13:47:29,placed
1090606854,BUY,-22,1.054,100,2026-04-02 13:47:41,placed
1090606886,BUY,-21,1.055,100,2026-04-02 13:47:50,placed
1090606907,BUY,-20,1.056,100,2026-04-02 13:47:53,placed
1090607111,BUY,-25,1.051,100,2026-04-02 13:48:38,placed
1090607112,BUY,-24,1.052,100,2026-04-02 13:48:38,placed
1090607125,BUY,-23,1.053,100,2026-04-02 13:48:44,placed
1090607152,BUY,-22,1.054,100,2026-04-02 13:48:59,placed
1090607163,BUY,-21,1.055,100,2026-04-02 13:49:05,placed
1090607179,BUY,-20,1.056,100,2026-04-02 13:49:08,placed
1090607180,BUY,-19,1.057,100,2026-04-02 13:49:08,placed
1090607218,BUY,-20,1.056,100,2026-04-02 13:49:20,placed
1090607235,BUY,-19,1.057,100,2026-04-02 13:49:26,placed
1090607248,BUY,-18,1.058,100,2026-04-02 13:49:32,placed
1090607257,BUY,-17,1.059,100,2026-04-02 13:49:35,placed
1090607268,BUY,-16,1.06,100,2026-04-02 13:49:38,placed
1090607317,BUY,-17,1.059,100,2026-04-02 13:49:56,placed
1090607342,BUY,-16,1.06,100,2026-04-02 13:50:02,placed
1090607431,BUY,-18,1.058,100,2026-04-02 13:50:32,placed
1090607432,BUY,-16,1.06,100,2026-04-02 13:50:32,placed
1090607450,BUY,-17,1.059,100,2026-04-02 13:50:41,placed
1090607524,BUY,-18,1.058,100,2026-04-02 13:51:05,placed
1090607595,BUY,-21,1.055,100,2026-04-02 13:51:29,placed
1090607596,BUY,-20,1.056,100,2026-04-02 13:51:29,placed
1090607701,BUY,-19,1.057,100,2026-04-02 13:52:08,placed
1090607715,BUY,-20,1.056,100,2026-04-02 13:52:11,placed
1090607731,BUY,-19,1.057,100,2026-04-02 13:52:20,placed
1090607734,BUY,-18,1.058,100,2026-04-02 13:52:23,placed
1090607743,BUY,-17,1.059,100,2026-04-02 13:52:29,placed
1090607800,BUY,-18,1.058,100,2026-04-02 13:52:59,placed
1090607926,BUY,-24,1.052,100,2026-04-02 13:53:44,placed
1090607937,BUY,-23,1.053,100,2026-04-02 13:53:47,placed
1090607999,BUY,-22,1.054,100,2026-04-02 13:54:11,placed
1090608023,BUY,-21,1.055,100,2026-04-02 13:54:17,placed
1090608098,BUY,-20,1.056,100,2026-04-02 13:54:53,placed
1090608104,BUY,-21,1.055,100,2026-04-02 13:54:56,placed
1090608262,BUY,-20,1.056,100,2026-04-02 13:55:35,placed
1090608276,BUY,-19,1.057,100,2026-04-02 13:55:41,placed
1090608289,BUY,-18,1.058,100,2026-04-02 13:55:50,placed
1090608295,BUY,-19,1.057,100,2026-04-02 13:55:53,placed
1090608455,BUY,-20,1.056,100,2026-04-02 13:56:59,placed
