market,code,close,open,high,low,pre_close,server_time,neg_price,vol,cur_vol,amount,in_vol,out_vol,s_amount,open_amount,handicap,unknown,rise_speed,short_turnover,min2_amount,opening_rush,active_flag,decimal,extra_meta,vol_rise_speed,depth,active,turnover,ts_code,market_cap_yi,name,drop_reason
MARKET.SZ,000007,12.46,11.62,12.78,11.62,11.62,15:33:10.530,-12.46,30977900,109500,389559808.0,21550400,9427600,0,110.85,"{'bid': [{'price': 12.45, 'vol': 116}], 'ask': [{'price': 12.46, 'vol': 230}]}",0001011010010110,-0.07%,0.13%,1364416.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.46%,23.41%,3434,8.94,000007.SZ,43.175014988814326,全新好,
MARKET.SZ,000008,2.62,2.61,2.62,2.59,2.61,15:33:16.434,-2.62,28896900,957400,75248336.0,15236600,13660300,0,90.91,"{'bid': [{'price': 2.61, 'vol': 13385}], 'ask': [{'price': 2.62, 'vol': 1734}]}",0000100000010110,0.00%,0.12%,2508400.0,0.00%,0,0,000000000000000000000000000000000000000000000000,3.54%,38.61%,2140,1.06,000008.SZ,71.42441320754718,神州高铁,
MARKET.SZ,000011,7.56,7.47,7.62,7.37,7.46,15:33:13.470,-7.56,3920500,43600,29355056.0,1852600,2067900,0,8.96,"{'bid': [{'price': 7.56, 'vol': 74}], 'ask': [{'price': 7.57, 'vol': 201}]}",0000000000010110,0.13%,0.04%,329624.0,-0.12%,0,0,000000000000000000000000000000000000000000000000,1.00%,-61.22%,1287,0.74,000011.SZ,40.05267567567567,深物业A,
MARKET.SZ,000012,4.4,4.0,4.4,3.86,4.0,15:33:15.366,-4.4,125772500,1126600,518235456.0,65994100,59778500,0,1186.08,"{'bid': [{'price': 4.4, 'vol': 105348}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000111001010110,0.00%,0.24%,4956832.0,-0.73%,0,0,000000000000000000000000000000000000000000000000,1.22%,0.00%,3769,6.42,000012.SZ,86.19922118380065,南 玻Ａ,
MARKET.SZ,000014,11.37,11.21,11.46,11.04,11.19,15:33:11.184,-11.37,5300800,36100,59726688.0,2406600,2894300,0,26.46,"{'bid': [{'price': 11.37, 'vol': 318}], 'ask': [{'price': 11.38, 'vol': 15}]}",0001010000010110,-0.25%,0.07%,410432.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.00%,21.81%,2321,2.19,000014.SZ,27.520591780821913,沙河股份,
MARKET.SZ,000017,5.71,5.61,5.72,5.56,5.6,15:33:14.580,-5.71,6396200,63500,36136412.0,2882700,3513600,0,11.67,"{'bid': [{'price': 5.7, 'vol': 531}], 'ask': [{'price': 5.71, 'vol': 396}]}",0001010101010110,0.35%,0.07%,362588.0,0.72%,0,0,000000000000000000000000000000000000000000000000,1.21%,-2.06%,1792,1.45,000017.SZ,25.187794482758623,深中华A,
MARKET.SZ,000019,6.73,6.81,6.84,6.65,6.75,15:33:13.968,-6.73,10275300,132100,69166728.0,5410200,4865100,0,143.08,"{'bid': [{'price': 6.73, 'vol': 1071}], 'ask': [{'price': 6.74, 'vol': 760}]}",0000000100010110,0.15%,0.10%,889032.0,0.74%,0,0,000000000000000000000000000000000000000000000000,1.25%,30.81%,1959,2.47,000019.SZ,27.997072469635626,深粮控股,
MARKET.SZ,000020,13.21,13.0,13.37,12.67,12.8,15:33:10.080,-13.21,7684000,180800,100542104.0,3610400,4073600,0,170.04,"{'bid': [{'price': 13.21, 'vol': 82}], 'ask': [{'price': 13.23, 'vol': 7}]}",0000000000010110,-0.59%,0.55%,2388328.0,3.42%,0,0,000000000000000000000000000000000000000000000000,2.17%,12.70%,2661,4.24,000020.SZ,23.940009433962263,深华发Ａ,
MARKET.SZ,000025,14.88,14.75,14.96,14.64,14.62,15:33:09.078,-14.88,3029800,68900,44918604.0,1432100,1597800,0,73.46,"{'bid': [{'price': 14.87, 'vol': 387}], 'ask': [{'price': 14.88, 'vol': 115}]}",0001100000010110,0.07%,0.08%,1025312.0,0.68%,0,0,000000000000000000000000000000000000000000000000,2.49%,25.91%,1634,0.77,000025.SZ,58.54990129870131,特 力Ａ,
MARKET.SZ,000030,4.71,4.71,4.75,4.64,4.69,15:33:15.180,-4.71,10543700,167900,49446120.0,5072800,5470900,0,17.29,"{'bid': [{'price': 4.71, 'vol': 543}], 'ask': [{'price': 4.72, 'vol': 2071}]}",0000011110010110,-0.20%,0.07%,790804.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.55%,-30.53%,1682,0.63,000030.SZ,78.82670952380953,富奥股份,
MARKET.SZ,000031,2.64,2.63,2.69,2.6,2.64,15:33:16.422,-2.64,34756200,165800,91716536.0,20546200,14210000,0,14.94,"{'bid': [{'price': 2.63, 'vol': 4441}], 'ask': [{'price': 2.64, 'vol': 7481}]}",0000000000010110,0.00%,0.03%,437712.0,-0.37%,0,0,000000000000000000000000000000000000000000000000,0.51%,-9.60%,3019,0.81,000031.SZ,113.27946666666666,大悦城,
MARKET.SZ,000036,5.44,5.39,5.47,5.35,5.4,15:33:14.742,-5.44,25903200,258000,140206976.0,14375000,11528200,0,82.47,"{'bid': [{'price': 5.44, 'vol': 73}], 'ask': [{'price': 5.45, 'vol': 508}]}",0000001010010110,0.00%,0.07%,1403520.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.27%,-17.41%,2554,1.85,000036.SZ,76.16940972972972,华联控股,
MARKET.SZ,000037,9.89,9.7,9.9,9.49,9.61,15:33:12.072,-9.89,15813200,257000,154193712.0,7069400,8743800,0,29.68,"{'bid': [{'price': 9.88, 'vol': 865}], 'ask': [{'price': 9.89, 'vol': 1813}]}",0000000000010110,0.10%,0.29%,2541696.0,0.41%,0,0,000000000000000000000000000000000000000000000000,1.78%,-23.54%,3052,4.67,000037.SZ,33.48876830835118,深南电A,
MARKET.SZ,000042,10.03,10.02,10.09,9.9,10.02,15:33:11.988,-10.03,4595200,16800,45916064.0,2665000,1930200,0,48.0,"{'bid': [{'price': 10.03, 'vol': 102}], 'ask': [{'price': 10.04, 'vol': 1}]}",0000011110010110,0.00%,0.03%,168516.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.82%,-2.09%,1532,0.69,000042.SZ,66.79689275362318,中洲控股,
MARKET.SZ,000045,12.2,11.98,12.3,11.73,11.81,15:33:10.686,-12.2,10213600,111800,123151392.0,4305400,5908300,0,251.58,"{'bid': [{'price': 12.2, 'vol': 327}], 'ask': [{'price': 12.21, 'vol': 180}]}",0001011010010110,-0.15%,0.11%,1363952.0,1.44%,0,0,000000000000000000000000000000000000000000000000,1.15%,-35.58%,2696,2.23,000045.SZ,55.87709417040359,深纺织Ａ,
MARKET.SZ,000048,13.61,13.77,13.87,13.51,13.68,15:33:09.840,-13.61,6426500,67000,87867568.0,3372700,3053900,0,54.94,"{'bid': [{'price': 13.61, 'vol': 231}], 'ask': [{'price': 13.62, 'vol': 95}]}",0000110110010110,-0.06%,0.09%,911920.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.61%,40.19%,2366,1.21,000048.SZ,72.28484710743803,京基智农,
MARKET.SZ,000055,3.59,3.57,3.64,3.48,3.51,15:33:15.852,-3.59,12143800,43900,43328980.0,5750200,6393700,0,31.92,"{'bid': [{'price': 3.59, 'vol': 85}], 'ask': [{'price': 3.6, 'vol': 1241}]}",0000110010010110,0.28%,0.04%,157612.0,2.00%,0,0,000000000000000000000000000000000000000000000000,0.95%,-69.41%,1871,1.8,000055.SZ,24.22013444444444,方大集团,
MARKET.SZ,000058,7.58,7.59,7.66,7.46,7.53,15:33:14.058,-7.58,6069900,85800,45892368.0,2903000,3166900,0,49.26,"{'bid': [{'price': 7.58, 'vol': 185}], 'ask': [{'price': 7.59, 'vol': 143}]}",0000000000010110,-0.12%,0.05%,650372.0,1.20%,0,0,000000000000000000000000000000000000000000000000,1.15%,36.45%,1933,0.62,000058.SZ,74.20942258064517,深 赛 格,
MARKET.SZ,000059,4.71,4.74,4.76,4.62,4.75,15:33:15.180,-4.71,19643900,249000,92150000.0,9758300,9885600,0,22.47,"{'bid': [{'price': 4.7, 'vol': 2599}], 'ask': [{'price': 4.71, 'vol': 67}]}",0000101000010110,0.00%,0.08%,1172824.0,0.21%,0,0,000000000000000000000000000000000000000000000000,1.71%,17.62%,2232,1.23,000059.SZ,75.22176341463415,华锦股份,
MARKET.SZ,000061,6.53,6.53,6.63,6.42,6.48,15:33:14.088,-6.53,12450400,182100,81272648.0,5387300,7063100,0,27.23,"{'bid': [{'price': 6.53, 'vol': 1680}], 'ask': [{'price': 6.54, 'vol': 1424}]}",0000110000010110,0.00%,0.05%,1189128.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.44%,25.35%,2206,0.69,000061.SZ,117.82769855072463,农 产 品,
MARKET.SZ,000065,12.19,12.31,12.39,12.01,12.2,15:33:10.692,-12.19,17860300,153800,217573728.0,10359000,7501400,0,89.86,"{'bid': [{'price': 12.19, 'vol': 406}], 'ask': [{'price': 12.2, 'vol': 224}]}",0000111001010110,0.16%,0.10%,1873760.0,0.16%,0,0,000000000000000000000000000000000000000000000000,1.23%,-46.49%,2989,1.83,000065.SZ,118.97106939890709,北方国际,
MARKET.SZ,000068,3.1,3.16,3.17,3.05,3.13,15:33:16.146,-3.1,13836000,44200,42686016.0,7635800,6200300,0,28.09,"{'bid': [{'price': 3.1, 'vol': 1847}], 'ask': [{'price': 3.11, 'vol': 1821}]}",0001000010010110,0.00%,0.03%,137016.0,0.96%,0,0,000000000000000000000000000000000000000000000000,0.51%,7.80%,1606,1.37,000068.SZ,31.30773722627737,华控赛格,
MARKET.SZ,000090,3.31,3.28,3.33,3.26,3.27,15:33:16.020,-3.31,11244200,45000,37021596.0,5088700,6155600,0,15.22,"{'bid': [{'price': 3.31, 'vol': 181}], 'ask': [{'price': 3.32, 'vol': 3829}]}",0001010101010110,0.00%,0.03%,148940.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.46%,-11.01%,1438,0.6,000090.SZ,62.03050333333333,天健集团,
MARKET.SZ,000096,8.63,8.68,8.71,8.54,8.64,15:33:12.828,-8.63,4930100,66000,42402532.0,2716300,2213800,0,10.24,"{'bid': [{'price': 8.63, 'vol': 76}], 'ask': [{'price': 8.64, 'vol': 638}]}",0000000000010110,0.00%,0.05%,569584.0,0.23%,0,0,000000000000000000000000000000000000000000000000,1.08%,-31.95%,1172,0.97,000096.SZ,43.86264226804124,广聚能源,
MARKET.SZ,000151,11.57,11.48,11.75,11.32,11.42,15:33:11.064,-11.57,7948300,105100,91719272.0,3479900,4468400,0,47.18,"{'bid': [{'price': 11.57, 'vol': 333}], 'ask': [{'price': 11.58, 'vol': 49}]}",0000101100010110,-0.08%,0.08%,1215976.0,1.41%,0,0,000000000000000000000000000000000000000000000000,1.00%,9.67%,1993,2.58,000151.SZ,35.64412054263566,中成股份,
MARKET.SZ,000153,6.0,5.96,6.06,5.88,5.94,15:33:14.406,-6.0,5837900,18700,34868492.0,2717300,3120700,0,3.81,"{'bid': [{'price': 5.99, 'vol': 669}], 'ask': [{'price': 6.0, 'vol': 150}]}",0000111100010110,0.17%,0.03%,112188.0,-0.16%,0,0,000000000000000000000000000000000000000000000000,0.70%,-14.87%,1538,1.27,000153.SZ,27.580629921259842,丰原药业,
MARKET.SZ,000159,7.09,6.89,7.3,6.79,6.8,15:33:13.752,-7.09,55380800,723900,392292736.0,23309800,32071000,0,118.3,"{'bid': [{'price': 7.08, 'vol': 3589}], 'ask': [{'price': 7.09, 'vol': 1225}]}",0000101111010110,0.00%,0.36%,5132384.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.17%,13.41%,3438,11.52,000159.SZ,34.08419027777778,国际实业,
MARKET.SZ,000401,3.98,3.98,4.03,3.94,3.96,15:33:15.618,-3.98,10387500,29200,41465108.0,5661400,4726100,0,30.45,"{'bid': [{'price': 3.98, 'vol': 1072}], 'ask': [{'price': 3.99, 'vol': 191}]}",0000100111010110,0.00%,0.01%,116220.0,0.25%,0,0,000000000000000000000000000000000000000000000000,0.62%,15.43%,1709,0.39,000401.SZ,106.00576923076923,金隅冀东,
MARKET.SZ,000402,2.93,2.89,2.95,2.86,2.87,15:33:16.248,-2.93,58971400,517600,171749376.0,28045200,30926300,0,170.05,"{'bid': [{'price': 2.92, 'vol': 3595}], 'ask': [{'price': 2.93, 'vol': 385}]}",0000111000010110,0.00%,0.11%,1516480.0,0.35%,0,0,000000000000000000000000000000000000000000000000,1.30%,-34.76%,3046,1.97,000402.SZ,87.70873197969543,金 融 街,
MARKET.SZ,000403,11.51,11.49,11.63,11.23,11.55,15:33:11.100,-11.51,26501900,507900,302196448.0,12372000,14130000,0,978.95,"{'bid': [{'price': 11.5, 'vol': 895}], 'ask': [{'price': 11.51, 'vol': 10}]}",0001000010010110,0.00%,0.16%,5845984.0,0.09%,0,0,000000000000000000000000000000000000000000000000,1.69%,1.83%,3123,2.82,000403.SZ,108.16910248226952,派林生物,
MARKET.SZ,000404,9.73,9.88,9.99,9.55,9.87,15:33:12.768,-9.73,57856000,1235900,562840960.0,29634800,28221200,0,1638.7,"{'bid': [{'price': 9.72, 'vol': 769}], 'ask': [{'price': 9.73, 'vol': 2750}]}",0000100100010110,-0.20%,0.47%,12025280.0,2.28%,0,0,000000000000000000000000000000000000000000000000,1.91%,-38.11%,4328,8.35,000404.SZ,67.41782994011977,长虹华意,
MARKET.SZ,000407,4.74,4.85,4.85,4.67,4.85,15:33:15.162,-4.74,31509900,308700,149376048.0,20211500,11298500,0,111.94,"{'bid': [{'price': 4.73, 'vol': 903}], 'ask': [{'price': 4.74, 'vol': 3343}]}",0001000001010110,0.21%,0.13%,1463280.0,-0.81%,0,0,000000000000000000000000000000000000000000000000,1.34%,26.71%,2856,3.6,000407.SZ,41.488034999999996,胜利股份,
MARKET.SZ,000409,9.55,9.5,9.6,9.35,9.5,15:33:12.276,-9.55,5217700,48800,49435316.0,2820300,2397500,0,24.04,"{'bid': [{'price': 9.54, 'vol': 175}], 'ask': [{'price': 9.55, 'vol': 95}]}",0000111001010110,-0.09%,0.03%,466040.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.96%,-39.87%,1526,0.88,000409.SZ,56.62390340909091,云鼎科技,
MARKET.SZ,000410,5.8,5.77,5.82,5.63,5.75,15:33:14.526,-5.8,21373400,177200,122377496.0,9639700,11733800,0,24.98,"{'bid': [{'price': 5.8, 'vol': 820}], 'ask': [{'price': 5.81, 'vol': 2330}]}",0001000010010110,0.00%,0.02%,1027744.0,0.17%,0,0,000000000000000000000000000000000000000000000000,0.75%,-34.07%,2170,1.08,000410.SZ,114.78307407407407,沈阳机床,
MARKET.SZ,000411,12.12,11.9,12.12,11.7,11.91,15:33:10.734,-12.12,19561200,251600,233707632.0,12696300,6865000,0,134.83,"{'bid': [{'price': 12.11, 'vol': 146}], 'ask': [{'price': 12.12, 'vol': 2727}]}",0001000010010110,0.25%,0.37%,3049376.0,-0.57%,0,0,000000000000000000000000000000000000000000000000,1.68%,-53.33%,3789,3.47,000411.SZ,68.32326916426513,英特集团,
MARKET.SZ,000417,10.24,9.8,10.24,9.5,9.31,15:33:11.862,-10.24,259571600,124100,2587952640.0,157787200,101784500,0,9123.37,"{'bid': [{'price': 10.24, 'vol': 59742}], 'ask': [{'price': 0.0, 'vol': 0}]}",0001011001010110,0.00%,0.11%,1270016.0,2.08%,0,0,000000000000000000000000000000000000000000000000,0.10%,0.00%,4601,33.32,000417.SZ,79.77230444177671,合百集团,
MARKET.SZ,000419,5.33,5.39,5.41,5.24,5.32,15:33:14.808,-5.33,6807600,62700,36117464.0,3282200,3525500,0,60.58,"{'bid': [{'price': 5.33, 'vol': 385}], 'ask': [{'price': 5.35, 'vol': 209}]}",0001000010010110,-0.36%,0.06%,334176.0,0.19%,0,0,000000000000000000000000000000000000000000000000,1.22%,19.67%,1630,1.25,000419.SZ,29.0276064,通程控股,
MARKET.SZ,000420,4.8,4.72,4.83,4.67,4.67,15:33:15.126,-4.8,82303000,708700,391257824.0,33815500,48487500,0,455.29,"{'bid': [{'price': 4.8, 'vol': 3719}], 'ask': [{'price': 4.81, 'vol': 1936}]}",0000001100010110,0.00%,0.10%,3401664.0,1.07%,0,0,000000000000000000000000000000000000000000000000,1.06%,-24.34%,4410,3.35,000420.SZ,117.92668656716415,吉林化纤,
MARKET.SZ,000421,6.07,6.03,6.08,5.94,6.0,15:33:14.364,-6.07,6316700,40500,37983972.0,2916400,3400300,0,11.76,"{'bid': [{'price': 6.07, 'vol': 113}], 'ask': [{'price': 6.08, 'vol': 1295}]}",0000000001010110,0.17%,0.05%,245836.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.98%,-41.84%,1724,1.1,000421.SZ,34.85669909090909,南京公用,
MARKET.SZ,000428,3.7,3.8,3.81,3.61,3.76,15:33:15.786,-3.7,17792100,192300,65248896.0,9917500,7874600,0,23.18,"{'bid': [{'price': 3.69, 'vol': 1133}], 'ask': [{'price': 3.7, 'vol': 2012}]}",0000100111010110,0.82%,0.09%,711500.0,1.06%,0,0,000000000000000000000000000000000000000000000000,1.17%,20.46%,1819,1.75,000428.SZ,37.61758285714286,华天酒店,
MARKET.SZ,000430,7.29,7.35,7.39,7.2,7.36,15:33:13.632,-7.29,7446600,178900,54116028.0,4478400,2968300,0,69.97,"{'bid': [{'price': 7.28, 'vol': 67}], 'ask': [{'price': 7.29, 'vol': 218}]}",0001001010010110,0.28%,0.11%,1304168.0,0.68%,0,0,000000000000000000000000000000000000000000000000,2.25%,5.01%,1316,2.01,000430.SZ,27.007817910447763,张家界,
MARKET.SZ,000498,5.27,5.29,5.31,5.23,5.29,15:33:14.844,-5.27,6861800,101600,36187832.0,4000600,2861300,0,18.3,"{'bid': [{'price': 5.27, 'vol': 120}], 'ask': [{'price': 5.28, 'vol': 598}]}",0000110100010110,0.00%,0.04%,535436.0,0.19%,0,0,000000000000000000000000000000000000000000000000,1.65%,-10.06%,1580,0.47,000498.SZ,76.93975744680851,山东路桥,
MARKET.SZ,000501,7.52,7.59,7.63,7.45,7.57,15:33:13.494,-7.52,5803500,50300,43610064.0,3148400,2655200,0,35.75,"{'bid': [{'price': 7.52, 'vol': 495}], 'ask': [{'price': 7.53, 'vol': 301}]}",0001001001010110,0.13%,0.03%,378252.0,-0.12%,0,0,000000000000000000000000000000000000000000000000,1.09%,-30.73%,1232,0.76,000501.SZ,57.42410526315789,武商集团,
MARKET.SZ,000503,7.25,7.32,7.33,7.18,7.28,15:33:13.656,-7.25,11198000,209400,81241664.0,5594800,5603200,0,33.96,"{'bid': [{'price': 7.25, 'vol': 3675}], 'ask': [{'price': 7.26, 'vol': 49}]}",0000001101010110,-0.13%,0.06%,1518144.0,0.27%,0,0,000000000000000000000000000000000000000000000000,1.76%,62.15%,1961,1.14,000503.SZ,71.21535087719299,国新健康,
MARKET.SZ,000505,6.23,6.22,6.27,6.13,6.16,15:33:14.268,-6.23,8119400,25100,50367500.0,4132000,3987400,0,45.28,"{'bid': [{'price': 6.23, 'vol': 140}], 'ask': [{'price': 6.24, 'vol': 676}]}",0000010000010110,0.00%,0.06%,156388.0,0.97%,0,0,000000000000000000000000000000000000000000000000,0.97%,-37.44%,1724,1.28,000505.SZ,39.51864218750001,京粮控股,
MARKET.SZ,000507,5.21,5.18,5.22,5.16,5.19,15:33:14.880,-5.21,8014300,125000,41594876.0,4156000,3858400,0,8.65,"{'bid': [{'price': 5.2, 'vol': 2463}], 'ask': [{'price': 5.21, 'vol': 1887}]}",0001010110010110,0.19%,0.03%,651248.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.09%,-11.64%,1125,0.89,000507.SZ,46.91517191011236,珠海港,
MARKET.SZ,000509,3.92,3.79,3.94,3.66,3.8,15:33:15.654,-3.92,51467100,751400,196203120.0,24641200,26825900,0,310.44,"{'bid': [{'price': 3.92, 'vol': 200}], 'ask': [{'price': 3.93, 'vol': 9762}]}",0000010100010110,0.26%,0.22%,2945360.0,2.43%,0,0,000000000000000000000000000000000000000000000000,1.31%,-65.71%,3330,4.8,000509.SZ,42.031465,华塑控股,
MARKET.SZ,000510,14.94,13.9,14.94,13.6,13.58,15:33:09.042,-14.94,32362700,93700,470852832.0,15664700,16698100,0,359.45,"{'bid': [{'price': 14.94, 'vol': 73154}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000110010010110,0.00%,0.02%,1399936.0,0.36%,0,0,000000000000000000000000000000000000000000000000,0.17%,0.00%,2108,5.34,000510.SZ,90.54283483146068,新金路,
MARKET.SZ,000514,4.5,4.5,4.56,4.44,4.45,15:33:15.306,-4.5,8841800,87500,39727016.0,4129500,4712300,0,35.55,"{'bid': [{'price': 4.49, 'vol': 409}], 'ask': [{'price': 4.5, 'vol': 657}]}",0000110000010110,0.00%,0.16%,393752.0,1.12%,0,0,000000000000000000000000000000000000000000000000,2.75%,-13.93%,1590,1.05,000514.SZ,37.89342857142857,渝 开 发,
MARKET.SZ,000516,4.39,4.43,4.44,4.38,4.44,15:33:15.372,-4.39,16931900,189300,74467744.0,9866800,7065200,0,39.78,"{'bid': [{'price': 4.39, 'vol': 10681}], 'ask': [{'price': 4.4, 'vol': 456}]}",0000110111010110,0.00%,0.04%,831008.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.87%,65.24%,1934,0.77,000516.SZ,96.53381948051947,国际医学,
MARKET.SZ,000517,1.89,1.87,1.9,1.83,1.84,15:33:16.872,-1.89,20010800,115800,37344144.0,8924600,11086200,0,68.52,"{'bid': [{'price': 1.88, 'vol': 1715}], 'ask': [{'price': 1.89, 'vol': 2676}]}",0000000000010110,0.00%,0.05%,218860.0,1.63%,0,0,000000000000000000000000000000000000000000000000,0.87%,-4.22%,1694,0.8,000517.SZ,47.275515,荣安地产,
MARKET.SZ,000518,4.13,4.07,4.13,3.97,3.75,15:33:15.528,-4.13,171263400,162100,705070656.0,120922200,50341200,0,6113.55,"{'bid': [{'price': 4.13, 'vol': 149601}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000011001010110,0.00%,0.04%,669888.0,1.75%,0,0,000000000000000000000000000000000000000000000000,0.08%,0.00%,2419,16.64,000518.SZ,42.50708185096154,四环生物,
MARKET.SZ,000520,3.86,3.92,3.92,3.81,3.86,15:33:15.690,-3.86,13757800,98300,52902548.0,7515100,6242800,0,25.64,"{'bid': [{'price': 3.86, 'vol': 369}], 'ask': [{'price': 3.87, 'vol': 2408}]}",0001100011010110,0.26%,0.06%,379432.0,0.77%,0,0,000000000000000000000000000000000000000000000000,1.35%,-34.68%,1688,1.36,000520.SZ,39.04787352941176,凤凰航运,
MARKET.SZ,000521,5.47,5.47,5.5,5.39,5.48,15:33:14.724,-5.47,6412000,57600,34862060.0,3552600,2859400,0,15.97,"{'bid': [{'price': 5.47, 'vol': 748}], 'ask': [{'price': 5.48, 'vol': 500}]}",0000011001010110,-0.17%,0.02%,315068.0,0.37%,0,0,000000000000000000000000000000000000000000000000,1.00%,-21.00%,1332,0.73,000521.SZ,48.04608219178081,长虹美菱,
MARKET.SZ,000523,3.25,3.24,3.26,3.2,3.22,15:33:16.056,-3.25,18730000,224400,60436772.0,10024800,8705200,0,43.29,"{'bid': [{'price': 3.24, 'vol': 3824}], 'ask': [{'price': 3.25, 'vol': 5515}]}",0000000000010110,0.00%,0.04%,729320.0,0.31%,0,0,000000000000000000000000000000000000000000000000,0.98%,2.04%,1912,1.04,000523.SZ,58.53125,红棉股份,
MARKET.SZ,000524,9.09,9.2,9.26,9.03,9.17,15:33:12.552,-9.09,6926300,92400,63052484.0,3480500,3445900,0,12.14,"{'bid': [{'price': 9.09, 'vol': 823}], 'ask': [{'price': 9.1, 'vol': 552}]}",0001011100010110,0.00%,0.07%,839916.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.06%,51.31%,1920,1.03,000524.SZ,61.126278640776704,岭南控股,
MARKET.SZ,000525,5.02,5.04,5.05,4.9,5.02,15:33:14.994,-5.02,15264100,52900,76088856.0,7736500,7527600,0,8.82,"{'bid': [{'price': 5.02, 'vol': 3729}], 'ask': [{'price': 5.03, 'vol': 3029}]}",0000001001010110,0.00%,0.03%,265576.0,-0.19%,0,0,000000000000000000000000000000000000000000000000,0.73%,2.92%,1698,1.37,000525.SZ,55.931227737226266,红太阳,
MARKET.SZ,000529,5.27,5.28,5.28,5.17,5.27,15:33:14.844,-5.27,3877900,88900,20228396.0,1802900,2075000,0,6.81,"{'bid': [{'price': 5.25, 'vol': 30}], 'ask': [{'price': 5.27, 'vol': 52}]}",0000000000010110,0.76%,0.07%,468510.0,0.38%,0,0,000000000000000000000000000000000000000000000000,2.08%,-35.63%,977,0.68,000529.SZ,30.053725,广弘控股,
MARKET.SZ,000530,5.74,5.69,5.78,5.58,5.67,15:33:14.562,-5.74,15155500,170100,86095344.0,8379100,6776400,0,63.84,"{'bid': [{'price': 5.74, 'vol': 332}], 'ask': [{'price': 5.75, 'vol': 605}]}",0000001110010110,-0.16%,0.09%,976360.0,0.35%,0,0,000000000000000000000000000000000000000000000000,1.21%,-36.84%,2292,2.53,000530.SZ,34.38441501976285,冰山冷热,
MARKET.SZ,000531,7.03,6.97,7.08,6.86,6.97,15:33:13.788,-7.03,15774700,102300,110013696.0,8331200,7443600,0,52.41,"{'bid': [{'price': 7.03, 'vol': 443}], 'ask': [{'price': 7.04, 'vol': 439}]}",0001010100010110,0.14%,0.07%,719232.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.96%,-18.66%,2135,1.73,000531.SZ,64.10181560693643,穗恒运Ａ,
MARKET.SZ,000532,13.64,12.43,13.64,12.43,12.4,15:33:09.822,-13.64,27550600,353100,362979168.0,10328000,17222600,0,156.49,"{'bid': [{'price': 13.64, 'vol': 52650}], 'ask': [{'price': 0.0, 'vol': 0}]}",0000010011010110,0.00%,0.20%,4816192.0,1.30%,0,0,000000000000000000000000000000000000000000000000,0.63%,0.00%,3143,8.02,000532.SZ,46.85663142144639,华金资本,
MARKET.SZ,000533,12.32,12.29,12.37,12.02,12.11,15:33:10.614,-12.32,29489800,323100,361760768.0,13875900,15613900,0,210.9,"{'bid': [{'price': 12.32, 'vol': 846}], 'ask': [{'price': 12.33, 'vol': 1865}]}",0000001111010110,0.08%,0.24%,3980480.0,0.33%,0,0,000000000000000000000000000000000000000000000000,1.67%,-30.83%,4045,4.31,000533.SZ,84.29566960556846,顺钠股份,
MARKET.SZ,000541,5.18,5.11,5.27,4.98,5.11,15:33:14.898,-5.18,19633200,156500,99765088.0,10290300,9343000,0,25.96,"{'bid': [{'price': 5.18, 'vol': 569}], 'ask': [{'price': 5.19, 'vol': 4096}]}",0001000001010110,0.00%,0.05%,810656.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.76%,-47.54%,2516,1.6,000541.SZ,63.562485,佛山照明,
MARKET.SZ,000544,8.08,8.05,8.12,7.97,8.03,15:33:13.158,-8.08,4039300,8200,32471310.0,1999500,2039800,0,5.23,"{'bid': [{'price': 8.08, 'vol': 243}], 'ask': [{'price': 8.09, 'vol': 74}]}",0000100001010110,0.00%,0.02%,66250.0,0.00%,0,0,000000000000000000000000000000000000000000000000,0.44%,1.97%,1100,0.41,000544.SZ,79.60376585365856,中原环保,
MARKET.SZ,000545,2.68,2.63,2.69,2.55,2.6,15:33:16.398,-2.68,37092300,530300,97926040.0,14112800,22979600,0,36.19,"{'bid': [{'price': 2.68, 'vol': 1413}], 'ask': [{'price': 2.69, 'vol': 12462}]}",0001010000010110,-0.36%,0.12%,1421176.0,0.00%,0,0,000000000000000000000000000000000000000000000000,1.28%,-46.73%,2874,3.76,000545.SZ,26.438128723404258,金浦钛业,
