code,vol,name,decimal_point,pre_close,unknown1,market_name,market,ts_code
000498,100,山东路桥,2,5.289999961853027,"[329.1499938964844, 12656, 9604]",SZ,MARKET.SZ,000498.SZ
000501,100,武商集团,2,7.570000171661377,"[291.0749206542969, 12656, 9632]",SZ,MARKET.SZ,000501.SZ
000503,100,国新健康,2,7.28000020980835,"[564.2681274414062, 12654, 9440]",SZ,MARKET.SZ,000503.SZ
000504,100,*ST生物,2,9.25,"[128.3344268798828, 12654, 9615]",SZ,MARKET.SZ,000504.SZ
000505,100,京粮控股,2,6.159999847412109,"[594.1962890625, 12681, 9583]",SZ,MARKET.SZ,000505.SZ
000506,100,招金黄金,2,13.949999809265137,"[1247.9453125, 12671, 9596]",SZ,MARKET.SZ,000506.SZ
000507,100,珠海港,2,5.190000057220459,"[728.405029296875, 12699, 9615]",SZ,MARKET.SZ,000507.SZ
000509,100,华塑控股,2,3.799999952316284,"[1747.4259033203125, 12656, 9091]",SZ,MARKET.SZ,000509.SZ
000510,100,新金路,2,13.579999923706055,"[1919.740234375, 12695, 9611]",SZ,MARKET.SZ,000510.SZ
000513,100,丽珠集团,2,31.010000228881836,"[174.49449157714844, 12644, 9580]",SZ,MARKET.SZ,000513.SZ
000514,100,渝 开 发,2,4.449999809265137,"[433.8804016113281, 12646, 9091]",SZ,MARKET.SZ,000514.SZ
000516,100,国际医学,2,4.440000057220459,"[945.0482177734375, 12644, 9610]",SZ,MARKET.SZ,000516.SZ
000517,100,荣安地产,2,1.840000033378601,"[907.06884765625, 12654, 9091]",SZ,MARKET.SZ,000517.SZ
000518,100,四环生物,2,3.75,"[2783.641357421875, 12686, 6544]",SZ,MARKET.SZ,000518.SZ
000519,100,中兵红箭,2,16.81999969482422,"[973.8881225585938, 12671, 9091]",SZ,MARKET.SZ,000519.SZ
000520,100,凤凰航运,2,3.859999895095825,"[680.343994140625, 12686, 9491]",SZ,MARKET.SZ,000520.SZ
000521,100,长虹美菱,2,5.480000019073486,"[281.2590026855469, 12672, 9624]",SZ,MARKET.SZ,000521.SZ
000523,100,红棉股份,2,3.2200000286102295,"[1324.612548828125, 12695, 9491]",SZ,MARKET.SZ,000523.SZ
000524,100,岭南控股,2,9.170000076293945,"[287.1713562011719, 12652, 9583]",SZ,MARKET.SZ,000524.SZ
000525,100,红太阳,2,5.019999980926514,"[762.9552612304688, 12652, 9461]",SZ,MARKET.SZ,000525.SZ
000526,100,学大教育,2,31.399999618530273,"[75.75001525878906, 12652, 9614]",SZ,MARKET.SZ,000526.SZ
000528,100,柳 工,2,9.09000015258789,"[1440.7398681640625, 12646, 9611]",SZ,MARKET.SZ,000528.SZ
000529,100,广弘控股,2,5.269999980926514,"[166.73707580566406, 12650, 9301]",SZ,MARKET.SZ,000529.SZ
000530,100,冰山冷热,2,5.670000076293945,"[871.4518432617188, 12683, 9610]",SZ,MARKET.SZ,000530.SZ
000531,100,穗恒运Ａ,2,6.96999979019165,"[1188.082275390625, 12656, 9489]",SZ,MARKET.SZ,000531.SZ
000532,100,华金资本,2,12.399999618530273,"[414.7685241699219, 12646, 9289]",SZ,MARKET.SZ,000532.SZ
000533,100,顺钠股份,2,12.109999656677246,"[2592.812255859375, 12656, 7412]",SZ,MARKET.SZ,000533.SZ
000534,100,万泽股份,2,35.7599983215332,"[758.088623046875, 12673, 9624]",SZ,MARKET.SZ,000534.SZ
000536,100,华映科技,2,4.289999961853027,"[2741.711669921875, 12685, 9614]",SZ,MARKET.SZ,000536.SZ
000537,100,绿发电力,2,10.1899995803833,"[2690.774169921875, 12652, 9579]",SZ,MARKET.SZ,000537.SZ
000538,100,云南白药,2,50.130001068115234,"[253.04522705078125, 12656, 9610]",SZ,MARKET.SZ,000538.SZ
000539,100,粤电力Ａ,2,6.440000057220459,"[5422.67236328125, 12656, 9438]",SZ,MARKET.SZ,000539.SZ
000541,100,佛山照明,2,5.110000133514404,"[430.7547607421875, 12652, 9603]",SZ,MARKET.SZ,000541.SZ
000543,100,皖能电力,2,8.460000038146973,"[3499.31298828125, 12671, 9299]",SZ,MARKET.SZ,000543.SZ
000544,100,中原环保,2,8.029999732971191,"[171.71363830566406, 12655, 9279]",SZ,MARKET.SZ,000544.SZ
000545,100,金浦钛业,2,2.5999999046325684,"[1876.136962890625, 12684, 7874]",SZ,MARKET.SZ,000545.SZ
000546,100,金圆股份,2,6.010000228881836,"[2344.50830078125, 12656, 9246]",SZ,MARKET.SZ,000546.SZ
000547,100,航天发展,2,23.40999984741211,"[4140.47900390625, 12695, 9485]",SZ,MARKET.SZ,000547.SZ
000548,100,湖南投资,2,5.139999866485596,"[494.93536376953125, 12699, 9590]",SZ,MARKET.SZ,000548.SZ
000550,100,江铃汽车,2,17.700000762939453,"[152.55178833007812, 12646, 9356]",SZ,MARKET.SZ,000550.SZ
000551,100,创元科技,2,17.34000015258789,"[1260.2943115234375, 12654, 9594]",SZ,MARKET.SZ,000551.SZ
000552,100,甘肃能化,2,2.640000104904175,"[3227.518310546875, 12695, 9614]",SZ,MARKET.SZ,000552.SZ
000553,100,安道麦A,2,6.420000076293945,"[683.65380859375, 12697, 9438]",SZ,MARKET.SZ,000553.SZ
000554,100,泰山石油,2,7.309999942779541,"[837.8895874023438, 12673, 9420]",SZ,MARKET.SZ,000554.SZ
000555,100,神州信息,2,12.989999771118164,"[863.6669311523438, 12652, 9631]",SZ,MARKET.SZ,000555.SZ
000557,100,西部创业,2,4.360000133514404,"[340.90313720703125, 12654, 9491]",SZ,MARKET.SZ,000557.SZ
000558,100,天府文旅,2,3.7100000381469727,"[1012.08935546875, 12699, 9091]",SZ,MARKET.SZ,000558.SZ
000559,100,万向钱潮,2,18.09000015258789,"[6825.51416015625, 12646, 9628]",SZ,MARKET.SZ,000559.SZ
000560,100,我爱我家,2,2.8399999141693115,"[4930.23291015625, 12679, 9607]",SZ,MARKET.SZ,000560.SZ
000561,100,烽火电子,2,8.789999961853027,"[415.1571350097656, 12656, 9615]",SZ,MARKET.SZ,000561.SZ
000563,100,陕国投Ａ,2,3.059999942779541,"[1554.4185791015625, 12699, 9608]",SZ,MARKET.SZ,000563.SZ
000564,100,供销大集,2,1.559999942779541,"[8644.32421875, 12695, 9586]",SZ,MARKET.SZ,000564.SZ
000565,100,渝三峡Ａ,2,7.5,"[514.8070068359375, 12646, 9308]",SZ,MARKET.SZ,000565.SZ
000566,100,海南海药,2,4.269999980926514,"[1008.2196655273438, 12652, 9490]",SZ,MARKET.SZ,000566.SZ
000567,100,海德股份,2,6.179999828338623,"[1024.538818359375, 12654, 9615]",SZ,MARKET.SZ,000567.SZ
000568,100,泸州老窖,2,91.41999816894531,"[440.23779296875, 12654, 9540]",SZ,MARKET.SZ,000568.SZ
000570,100,苏常柴Ａ,2,6.03000020980835,"[677.0595703125, 12679, 9629]",SZ,MARKET.SZ,000570.SZ
000571,100,新大洲A,2,5.699999809265137,"[1600.7431640625, 12656, 9615]",SZ,MARKET.SZ,000571.SZ
000572,100,海马汽车,2,4.840000152587891,"[1692.5950927734375, 12699, 9369]",SZ,MARKET.SZ,000572.SZ
000573,100,粤宏远Ａ,2,4.449999809265137,"[1193.46142578125, 12699, 9288]",SZ,MARKET.SZ,000573.SZ
000576,100,甘化科工,2,8.09000015258789,"[386.5041809082031, 12656, 9606]",SZ,MARKET.SZ,000576.SZ
000581,100,威孚高科,2,19.860000610351562,"[530.8701782226562, 12644, 9603]",SZ,MARKET.SZ,000581.SZ
000582,100,北部湾港,2,12.5600004196167,"[2235.25732421875, 12652, 9636]",SZ,MARKET.SZ,000582.SZ
000586,100,汇源通信,2,17.979999542236328,"[873.2942504882812, 12652, 9608]",SZ,MARKET.SZ,000586.SZ
000589,100,贵州轮胎,2,4.710000038146973,"[1252.0557861328125, 12673, 9561]",SZ,MARKET.SZ,000589.SZ
000590,100,古汉医药,2,10.1899995803833,"[180.9975128173828, 12652, 9586]",SZ,MARKET.SZ,000590.SZ
000591,100,太阳能,2,5.849999904632568,"[8377.6591796875, 12682, 9629]",SZ,MARKET.SZ,000591.SZ
000592,100,平潭发展,2,10.0,"[6864.93408203125, 12687, 9034]",SZ,MARKET.SZ,000592.SZ
000593,100,德龙汇能,2,23.450000762939453,"[1208.8887939453125, 12646, 9091]",SZ,MARKET.SZ,000593.SZ
000595,100,*ST宝实,2,7.550000190734863,"[996.443359375, 12647, 9491]",SZ,MARKET.SZ,000595.SZ
000596,100,古井贡酒,2,94.98999786376953,"[111.17240905761719, 12699, 9528]",SZ,MARKET.SZ,000596.SZ
000597,100,东北制药,2,4.849999904632568,"[428.1445617675781, 12652, 9589]",SZ,MARKET.SZ,000597.SZ
000598,100,兴蓉环境,2,6.550000190734863,"[1300.4840087890625, 12652, 9614]",SZ,MARKET.SZ,000598.SZ
000599,100,青岛双星,2,5.449999809265137,"[732.5018310546875, 12655, 9615]",SZ,MARKET.SZ,000599.SZ
000600,100,建投能源,2,10.130000114440918,"[3415.67919921875, 12654, 9615]",SZ,MARKET.SZ,000600.SZ
000601,100,韶能股份,2,7.260000228881836,"[7207.51513671875, 12644, 9610]",SZ,MARKET.SZ,000601.SZ
000603,100,盛达资源,2,32.400001525878906,"[811.06689453125, 12699, 9292]",SZ,MARKET.SZ,000603.SZ
000605,100,渤海股份,2,6.610000133514404,"[226.09300231933594, 12654, 9373]",SZ,MARKET.SZ,000605.SZ
000607,100,华媒控股,2,3.75,"[662.8517456054688, 12656, 9610]",SZ,MARKET.SZ,000607.SZ
000608,100,阳光股份,2,3.9600000381469727,"[1215.078125, 12654, 9539]",SZ,MARKET.SZ,000608.SZ
000609,100,*ST中迪,2,14.819999694824219,"[766.0653076171875, 12656, 9363]",SZ,MARKET.SZ,000609.SZ
000610,100,*ST西旅,2,7.5,"[247.76080322265625, 12644, 9610]",SZ,MARKET.SZ,000610.SZ
000612,100,焦作万方,2,11.850000381469727,"[1780.3541259765625, 12701, 9635]",SZ,MARKET.SZ,000612.SZ
000615,100,*ST美谷,2,3.4700000286102295,"[592.6476440429688, 12650, 9613]",SZ,MARKET.SZ,000615.SZ
000617,100,中油资本,2,8.25,"[4943.22265625, 12651, 9492]",SZ,MARKET.SZ,000617.SZ
000619,100,海螺新材,2,5.760000228881836,"[317.5184631347656, 12646, 9091]",SZ,MARKET.SZ,000619.SZ
000620,100,盈新发展,2,3.069999933242798,"[17298.90625, 12654, 9615]",SZ,MARKET.SZ,000620.SZ
000623,100,吉林敖东,2,17.520000457763672,"[485.25946044921875, 12656, 9604]",SZ,MARKET.SZ,000623.SZ
000625,100,长安汽车,2,8.470000267028809,"[4518.18017578125, 12652, 9597]",SZ,MARKET.SZ,000625.SZ
000626,100,远大控股,2,7.909999847412109,"[471.314453125, 12657, 9610]",SZ,MARKET.SZ,000626.SZ
000628,100,高新发展,2,58.060001373291016,"[664.276123046875, 12681, 9361]",SZ,MARKET.SZ,000628.SZ
000629,100,钒钛股份,2,3.4800000190734863,"[5448.8662109375, 12671, 9608]",SZ,MARKET.SZ,000629.SZ
000630,100,铜陵有色,2,5.78000020980835,"[12364.9814453125, 12655, 9606]",SZ,MARKET.SZ,000630.SZ
000631,100,顺发恒能,2,3.180000066757202,"[1304.2176513671875, 12679, 9636]",SZ,MARKET.SZ,000631.SZ
000632,100,ST三木,2,3.9200000762939453,"[1276.459716796875, 12685, 8638]",SZ,MARKET.SZ,000632.SZ
000633,100,合金投资,2,6.0,"[404.9361572265625, 12638, 9607]",SZ,MARKET.SZ,000633.SZ
000635,100,英 力 特,2,7.329999923706055,"[284.0786437988281, 12683, 9553]",SZ,MARKET.SZ,000635.SZ
000636,100,风华高科,2,34.20000076293945,"[4751.1064453125, 12679, 9607]",SZ,MARKET.SZ,000636.SZ
000637,100,茂化实华,2,4.429999828338623,"[396.2615051269531, 12655, 9615]",SZ,MARKET.SZ,000637.SZ
000638,100,*ST万方,2,0.8899999856948853,"[55.76583480834961, 12654, 9615]",SZ,MARKET.SZ,000638.SZ
000639,100,ST西王,2,1.5499999523162842,"[2767.965087890625, 12654, 9615]",SZ,MARKET.SZ,000639.SZ
000650,100,仁和药业,2,5.409999847412109,"[462.60540771484375, 12652, 9291]",SZ,MARKET.SZ,000650.SZ
000651,100,格力电器,2,38.86000061035156,"[1664.7872314453125, 12654, 9615]",SZ,MARKET.SZ,000651.SZ
000652,100,泰达股份,2,3.75,"[1209.6082763671875, 12698, 9637]",SZ,MARKET.SZ,000652.SZ
000655,100,金岭矿业,2,7.360000133514404,"[310.4906005859375, 12701, 9454]",SZ,MARKET.SZ,000655.SZ
000656,100,*ST金科,2,1.4500000476837158,"[4076.397705078125, 12652, 9614]",SZ,MARKET.SZ,000656.SZ
000657,100,中钨高新,2,56.709999084472656,"[3040.79833984375, 12651, 9613]",SZ,MARKET.SZ,000657.SZ
000659,100,珠海中富,2,4.130000114440918,"[1726.718505859375, 12652, 7412]",SZ,MARKET.SZ,000659.SZ
000661,100,长春高新,2,80.5999984741211,"[182.17254638671875, 12640, 9632]",SZ,MARKET.SZ,000661.SZ
000663,100,永安林业,2,6.309999942779541,"[228.79751586914062, 12700, 9221]",SZ,MARKET.SZ,000663.SZ
000665,100,湖北广电,2,4.659999847412109,"[1101.953125, 12680, 9610]",SZ,MARKET.SZ,000665.SZ
000668,100,*ST荣控,2,17.399999618530273,"[119.5755615234375, 12682, 8768]",SZ,MARKET.SZ,000668.SZ
000669,100,ST金鸿,2,4.389999866485596,"[220.9429931640625, 12656, 8153]",SZ,MARKET.SZ,000669.SZ
000670,100,盈方微,2,8.09000015258789,"[2781.60107421875, 12638, 9586]",SZ,MARKET.SZ,000670.SZ
000672,100,上峰水泥,2,18.09000015258789,"[2173.802734375, 12669, 9638]",SZ,MARKET.SZ,000672.SZ
000676,100,智度股份,2,6.800000190734863,"[929.3037719726562, 12654, 9615]",SZ,MARKET.SZ,000676.SZ
000677,100,ST海龙,2,2.259999990463257,"[1648.4512939453125, 12656, 6811]",SZ,MARKET.SZ,000677.SZ
000678,100,襄阳轴承,2,12.350000381469727,"[1201.0970458984375, 12682, 7144]",SZ,MARKET.SZ,000678.SZ
000679,100,大连友谊,2,6.679999828338623,"[259.0946044921875, 12656, 7910]",SZ,MARKET.SZ,000679.SZ
000680,100,山推股份,2,11.5600004196167,"[817.0803833007812, 12657, 9570]",SZ,MARKET.SZ,000680.SZ
000681,100,视觉中国,2,20.56999969482422,"[1501.140380859375, 12656, 9586]",SZ,MARKET.SZ,000681.SZ
000682,100,东方电子,2,13.260000228881836,"[1594.45361328125, 12654, 9610]",SZ,MARKET.SZ,000682.SZ
000683,100,博源化工,2,7.46999979019165,"[1974.3104248046875, 12638, 9607]",SZ,MARKET.SZ,000683.SZ
000685,100,中山公用,2,12.34000015258789,"[2897.022216796875, 12669, 9320]",SZ,MARKET.SZ,000685.SZ
000686,100,东北证券,2,8.109999656677246,"[1152.430419921875, 12701, 9637]",SZ,MARKET.SZ,000686.SZ
000688,100,国城矿业,2,43.650001525878906,"[1358.89013671875, 12656, 9605]",SZ,MARKET.SZ,000688.SZ
000690,100,宝新能源,2,5.170000076293945,"[5333.412109375, 12698, 9631]",SZ,MARKET.SZ,000690.SZ
000691,100,*ST亚太,2,8.25,"[285.66217041015625, 12672, 9587]",SZ,MARKET.SZ,000691.SZ
000692,100,惠天热电,2,4.800000190734863,"[689.2401733398438, 12654, 9250]",SZ,MARKET.SZ,000692.SZ
000695,100,滨海能源,2,15.369999885559082,"[1140.3333740234375, 12655, 9601]",SZ,MARKET.SZ,000695.SZ
000697,100,炼石航空,2,11.729999542236328,"[1169.0302734375, 12652, 9575]",SZ,MARKET.SZ,000697.SZ
000698,100,ST沈化,2,3.5799999237060547,"[257.34405517578125, 12646, 9583]",SZ,MARKET.SZ,000698.SZ
000700,100,模塑科技,2,15.09000015258789,"[4363.75732421875, 12656, 9495]",SZ,MARKET.SZ,000700.SZ
000701,100,厦门信达,2,5.619999885559082,"[615.3345947265625, 12644, 9610]",SZ,MARKET.SZ,000701.SZ
000702,100,正虹科技,2,6.46999979019165,"[398.3467102050781, 12656, 9091]",SZ,MARKET.SZ,000702.SZ
000703,100,恒逸石化,2,14.020000457763672,"[1720.9952392578125, 12696, 9636]",SZ,MARKET.SZ,000703.SZ
000705,100,浙江震元,2,7.289999961853027,"[242.4308319091797, 12655, 9615]",SZ,MARKET.SZ,000705.SZ
000707,100,双环科技,2,5.230000019073486,"[367.10833740234375, 12655, 9554]",SZ,MARKET.SZ,000707.SZ
000708,100,中信特钢,2,14.050000190734863,"[551.038818359375, 12686, 9631]",SZ,MARKET.SZ,000708.SZ
000709,100,河钢股份,2,2.200000047683716,"[3860.508056640625, 12679, 9321]",SZ,MARKET.SZ,000709.SZ
000710,100,贝瑞基因,2,9.569999694824219,"[527.02685546875, 12656, 9615]",SZ,MARKET.SZ,000710.SZ
000711,100,ST京蓝,2,5.510000228881836,"[5276.42431640625, 12653, 9614]",SZ,MARKET.SZ,000711.SZ
000712,100,锦龙股份,2,10.390000343322754,"[1748.4169921875, 12655, 9371]",SZ,MARKET.SZ,000712.SZ
000713,100,国投丰乐,2,5.960000038146973,"[249.35293579101562, 12699, 9516]",SZ,MARKET.SZ,000713.SZ
000715,100,中兴商业,2,5.230000019073486,"[418.1474304199219, 12699, 9587]",SZ,MARKET.SZ,000715.SZ
