date,ts_code,weight
2024-12-23,000417.SZ,0.0
2024-12-23,000510.SZ,0.0
2024-12-23,000518.SZ,0.0
2024-12-23,000809.SZ,0.0
2024-12-23,000813.SZ,0.0
2024-12-23,001258.SZ,0.0
2024-12-23,002036.SZ,0.0
2024-12-23,002235.SZ,0.0
2024-12-23,002328.SZ,0.0
2024-12-23,002374.SZ,0.0
2024-12-23,002421.SZ,0.0
2024-12-23,002442.SZ,0.0
2024-12-23,002629.SZ,0.0
2024-12-23,002637.SZ,0.0
2024-12-23,002766.SZ,0.0
2024-12-23,002918.SZ,0.0
2024-12-23,300162.SZ,0.0
2024-12-23,300758.SZ,0.0
2024-12-23,603278.SH,0.0
2024-12-23,603158.SH,0.0
2024-12-23,600936.SH,0.0
2024-12-23,600604.SH,0.0
2024-12-23,600545.SH,0.0
2024-12-23,600530.SH,0.0
2024-12-23,600376.SH,0.0
2024-12-23,600360.SH,0.0
2024-12-23,600207.SH,0.0
2024-12-23,600156.SH,0.0
2024-12-23,600130.SH,0.0
2024-12-23,600076.SH,0.0
2024-12-30,000417.SZ,0.03333333333333333
2024-12-30,000510.SZ,0.03333333333333333
2024-12-30,000518.SZ,0.03333333333333333
2024-12-30,000809.SZ,0.03333333333333333
2024-12-30,000813.SZ,0.03333333333333333
2024-12-30,001258.SZ,0.03333333333333333
2024-12-30,002036.SZ,0.03333333333333333
2024-12-30,002235.SZ,0.03333333333333333
2024-12-30,002328.SZ,0.03333333333333333
2024-12-30,002374.SZ,0.03333333333333333
2024-12-30,002421.SZ,0.03333333333333333
2024-12-30,002442.SZ,0.03333333333333333
2024-12-30,002629.SZ,0.03333333333333333
2024-12-30,002637.SZ,0.03333333333333333
2024-12-30,002766.SZ,0.03333333333333333
2024-12-30,002918.SZ,0.03333333333333333
2024-12-30,300162.SZ,0.03333333333333333
2024-12-30,300758.SZ,0.03333333333333333
2024-12-30,603278.SH,0.03333333333333333
2024-12-30,603158.SH,0.03333333333333333
2024-12-30,600936.SH,0.03333333333333333
2024-12-30,600604.SH,0.03333333333333333
2024-12-30,600545.SH,0.03333333333333333
2024-12-30,600530.SH,0.03333333333333333
2024-12-30,600376.SH,0.03333333333333333
2024-12-30,600360.SH,0.03333333333333333
2024-12-30,600207.SH,0.03333333333333333
2024-12-30,600156.SH,0.03333333333333333
2024-12-30,600130.SH,0.03333333333333333
2024-12-30,600076.SH,0.03333333333333333
2025-01-06,000417.SZ,0.03333333333333333
2025-01-06,000510.SZ,0.03333333333333333
2025-01-06,000518.SZ,0.03333333333333333
2025-01-06,000809.SZ,0.03333333333333333
2025-01-06,000813.SZ,0.03333333333333333
2025-01-06,001258.SZ,0.03333333333333333
2025-01-06,002036.SZ,0.03333333333333333
2025-01-06,002235.SZ,0.03333333333333333
2025-01-06,002328.SZ,0.03333333333333333
2025-01-06,002374.SZ,0.03333333333333333
2025-01-06,002421.SZ,0.03333333333333333
2025-01-06,002442.SZ,0.03333333333333333
2025-01-06,002629.SZ,0.03333333333333333
2025-01-06,002637.SZ,0.03333333333333333
2025-01-06,002766.SZ,0.03333333333333333
2025-01-06,002918.SZ,0.03333333333333333
2025-01-06,300162.SZ,0.03333333333333333
2025-01-06,300758.SZ,0.03333333333333333
2025-01-06,603278.SH,0.03333333333333333
2025-01-06,603158.SH,0.03333333333333333
2025-01-06,600936.SH,0.03333333333333333
2025-01-06,600604.SH,0.03333333333333333
2025-01-06,600545.SH,0.03333333333333333
2025-01-06,600530.SH,0.03333333333333333
2025-01-06,600376.SH,0.03333333333333333
2025-01-06,600360.SH,0.03333333333333333
2025-01-06,600207.SH,0.03333333333333333
2025-01-06,600156.SH,0.03333333333333333
2025-01-06,600130.SH,0.03333333333333333
2025-01-06,600076.SH,0.03333333333333333
2025-01-13,000417.SZ,0.03333333333333333
2025-01-13,000510.SZ,0.03333333333333333
2025-01-13,000518.SZ,0.03333333333333333
2025-01-13,000809.SZ,0.03333333333333333
2025-01-13,000813.SZ,0.03333333333333333
2025-01-13,001258.SZ,0.03333333333333333
2025-01-13,002036.SZ,0.03333333333333333
2025-01-13,002235.SZ,0.03333333333333333
2025-01-13,002328.SZ,0.03333333333333333
2025-01-13,002374.SZ,0.03333333333333333
2025-01-13,002421.SZ,0.03333333333333333
2025-01-13,002442.SZ,0.03333333333333333
2025-01-13,002629.SZ,0.03333333333333333
2025-01-13,002637.SZ,0.03333333333333333
2025-01-13,002766.SZ,0.03333333333333333
2025-01-13,002918.SZ,0.03333333333333333
2025-01-13,300162.SZ,0.03333333333333333
2025-01-13,300758.SZ,0.03333333333333333
2025-01-13,603278.SH,0.03333333333333333
2025-01-13,603158.SH,0.03333333333333333
2025-01-13,600936.SH,0.03333333333333333
2025-01-13,600604.SH,0.03333333333333333
2025-01-13,600545.SH,0.03333333333333333
2025-01-13,600530.SH,0.03333333333333333
2025-01-13,600376.SH,0.03333333333333333
2025-01-13,600360.SH,0.03333333333333333
2025-01-13,600207.SH,0.03333333333333333
2025-01-13,600156.SH,0.03333333333333333
2025-01-13,600130.SH,0.03333333333333333
2025-01-13,600076.SH,0.03333333333333333
2025-01-20,000417.SZ,0.03333333333333333
2025-01-20,000510.SZ,0.03333333333333333
2025-01-20,000518.SZ,0.03333333333333333
2025-01-20,000809.SZ,0.03333333333333333
2025-01-20,000813.SZ,0.03333333333333333
2025-01-20,001258.SZ,0.03333333333333333
2025-01-20,002036.SZ,0.03333333333333333
2025-01-20,002235.SZ,0.03333333333333333
2025-01-20,002328.SZ,0.03333333333333333
2025-01-20,002374.SZ,0.03333333333333333
2025-01-20,002421.SZ,0.03333333333333333
2025-01-20,002442.SZ,0.03333333333333333
2025-01-20,002629.SZ,0.03333333333333333
2025-01-20,002637.SZ,0.03333333333333333
2025-01-20,002766.SZ,0.03333333333333333
2025-01-20,002918.SZ,0.03333333333333333
2025-01-20,300162.SZ,0.03333333333333333
2025-01-20,300758.SZ,0.03333333333333333
2025-01-20,603278.SH,0.03333333333333333
2025-01-20,603158.SH,0.03333333333333333
2025-01-20,600936.SH,0.03333333333333333
2025-01-20,600604.SH,0.03333333333333333
2025-01-20,600545.SH,0.03333333333333333
2025-01-20,600530.SH,0.03333333333333333
2025-01-20,600376.SH,0.03333333333333333
2025-01-20,600360.SH,0.03333333333333333
2025-01-20,600207.SH,0.03333333333333333
2025-01-20,600156.SH,0.03333333333333333
2025-01-20,600130.SH,0.03333333333333333
2025-01-20,600076.SH,0.03333333333333333
2025-01-27,000417.SZ,0.03333333333333333
2025-01-27,000510.SZ,0.03333333333333333
2025-01-27,000518.SZ,0.03333333333333333
2025-01-27,000809.SZ,0.03333333333333333
2025-01-27,000813.SZ,0.03333333333333333
2025-01-27,001258.SZ,0.03333333333333333
2025-01-27,002036.SZ,0.03333333333333333
2025-01-27,002235.SZ,0.03333333333333333
2025-01-27,002328.SZ,0.03333333333333333
2025-01-27,002374.SZ,0.03333333333333333
2025-01-27,002421.SZ,0.03333333333333333
2025-01-27,002442.SZ,0.03333333333333333
2025-01-27,002629.SZ,0.03333333333333333
2025-01-27,002637.SZ,0.03333333333333333
2025-01-27,002766.SZ,0.03333333333333333
2025-01-27,002918.SZ,0.03333333333333333
2025-01-27,300162.SZ,0.03333333333333333
2025-01-27,300758.SZ,0.03333333333333333
2025-01-27,603278.SH,0.03333333333333333
2025-01-27,603158.SH,0.03333333333333333
2025-01-27,600936.SH,0.03333333333333333
2025-01-27,600604.SH,0.03333333333333333
2025-01-27,600545.SH,0.03333333333333333
2025-01-27,600530.SH,0.03333333333333333
2025-01-27,600376.SH,0.03333333333333333
2025-01-27,600360.SH,0.03333333333333333
2025-01-27,600207.SH,0.03333333333333333
2025-01-27,600156.SH,0.03333333333333333
2025-01-27,600130.SH,0.03333333333333333
2025-01-27,600076.SH,0.03333333333333333
2025-02-05,000417.SZ,0.03333333333333333
2025-02-05,000510.SZ,0.03333333333333333
2025-02-05,000518.SZ,0.03333333333333333
2025-02-05,000809.SZ,0.03333333333333333
2025-02-05,000813.SZ,0.03333333333333333
2025-02-05,001258.SZ,0.03333333333333333
2025-02-05,002036.SZ,0.03333333333333333
2025-02-05,002235.SZ,0.03333333333333333
2025-02-05,002328.SZ,0.03333333333333333
2025-02-05,002374.SZ,0.03333333333333333
2025-02-05,002421.SZ,0.03333333333333333
2025-02-05,002442.SZ,0.03333333333333333
2025-02-05,002629.SZ,0.03333333333333333
2025-02-05,002637.SZ,0.03333333333333333
2025-02-05,002766.SZ,0.03333333333333333
2025-02-05,002918.SZ,0.03333333333333333
2025-02-05,300162.SZ,0.03333333333333333
