,value
Start,2024-11-01 00:00:00
End,2026-04-24 00:00:00
Period,359 days 00:00:00
Start Value,1000000.0
End Value,1076478.549913066
Total Return [%],7.6478549913065965
Benchmark Return [%],52.06884984566336
Max Gross Exposure [%],100.000000000001
Total Fees Paid,0.0
Max Drawdown [%],12.780277866556759
Max Drawdown Duration,67 days 00:00:00
Total Trades,27166
Total Closed Trades,26906
Total Open Trades,260
Open Trade PnL,-4921.069423228189
Win Rate [%],66.59109492306548
Best Trade [%],120.98421541318484
Worst Trade [%],-31.77092329085392
Avg Winning Trade [%],6.330881588821252
Avg Losing Trade [%],-3.2050266726808307
Avg Winning Trade Duration,5 days 19:52:13.046827035
Avg Losing Trade Duration,5 days 08:25:50.471063257
Profit Factor,1.1219040122617592
Expectancy,2.822140688516175
Sharpe Ratio,0.5479314123236794
Calmar Ratio,0.6087914311194801
Omega Ratio,1.1107648475391234
Sortino Ratio,0.730050731011673
