factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.ret_60,-0.05235725427624755,-3.000141263449643,-0.08564654929124822,-5.380822392166519,-0.005573106617763436,0.3492063492063492,1.0,0.00149719720702473,0.007027361276165221
