factor,date,quantile,ret
custom__simple_reversal_5d,2025-02-24,Q2,0.08253607041646843
custom__simple_reversal_5d,2025-02-24,Q3,0.07084738688360635
custom__simple_reversal_5d,2025-02-24,Q4,0.04607172267114347
custom__simple_reversal_5d,2025-02-24,Q5,0.062334847144106385
custom__simple_reversal_5d,2025-02-25,Q1,0.10126648637874702
custom__simple_reversal_5d,2025-02-25,Q2,0.08639812031515925
custom__simple_reversal_5d,2025-02-25,Q3,0.08443027484002508
custom__simple_reversal_5d,2025-02-25,Q4,0.06802383411034868
custom__simple_reversal_5d,2025-02-25,Q5,0.06725843851845154
custom__simple_reversal_5d,2025-02-26,Q1,0.07778413709019508
custom__simple_reversal_5d,2025-02-26,Q2,0.07369873348128772
custom__simple_reversal_5d,2025-02-26,Q3,0.0567953372694635
custom__simple_reversal_5d,2025-02-26,Q4,0.062428087014983015
custom__simple_reversal_5d,2025-02-26,Q5,0.06668468737624507
custom__simple_reversal_5d,2025-02-27,Q1,0.0853966335496593
custom__simple_reversal_5d,2025-02-27,Q2,0.06727311726622724
custom__simple_reversal_5d,2025-02-27,Q3,0.05496913476443966
custom__simple_reversal_5d,2025-02-27,Q4,0.06531051501801514
custom__simple_reversal_5d,2025-02-27,Q5,0.06190443005692767
custom__simple_reversal_5d,2025-02-28,Q1,0.11433333335291661
custom__simple_reversal_5d,2025-02-28,Q2,0.08290426510781446
custom__simple_reversal_5d,2025-02-28,Q3,0.09301290924582559
custom__simple_reversal_5d,2025-02-28,Q4,0.1017908523892014
custom__simple_reversal_5d,2025-02-28,Q5,0.14116919357935148
custom__simple_reversal_5d,2025-03-03,Q1,0.09677095088998841
custom__simple_reversal_5d,2025-03-03,Q2,0.09030752610600579
custom__simple_reversal_5d,2025-03-03,Q3,0.09087760075237045
custom__simple_reversal_5d,2025-03-03,Q4,0.09798998369771952
custom__simple_reversal_5d,2025-03-03,Q5,0.1423691449833287
custom__simple_reversal_5d,2025-03-04,Q1,0.09782031337024534
custom__simple_reversal_5d,2025-03-04,Q2,0.08083231422594185
custom__simple_reversal_5d,2025-03-04,Q3,0.07613907364495803
custom__simple_reversal_5d,2025-03-04,Q4,0.08330212389191222
custom__simple_reversal_5d,2025-03-04,Q5,0.11600928017085045
custom__simple_reversal_5d,2025-03-05,Q1,0.10417178916343725
custom__simple_reversal_5d,2025-03-05,Q2,0.08149442115034435
custom__simple_reversal_5d,2025-03-05,Q3,0.079173818222397
custom__simple_reversal_5d,2025-03-05,Q4,0.09346923427858549
