date,ts_code,weight
2025-02-10,603278.SH,0.03333333333333333
2025-02-10,603158.SH,0.03333333333333333
2025-02-10,601992.SH,0.03333333333333333
2025-02-10,601991.SH,0.03333333333333333
2025-02-10,601975.SH,0.03333333333333333
2025-02-10,601198.SH,0.03333333333333333
2025-02-10,600936.SH,0.03333333333333333
2025-02-10,600909.SH,0.03333333333333333
2025-02-10,600707.SH,0.03333333333333333
2025-02-10,600601.SH,0.03333333333333333
2025-02-10,600578.SH,0.03333333333333333
2025-02-10,600545.SH,0.03333333333333333
2025-02-10,600360.SH,0.0
2025-02-10,600186.SH,0.03333333333333333
2025-02-10,600172.SH,0.03333333333333333
2025-02-10,600157.SH,0.03333333333333333
2025-02-10,600156.SH,0.03333333333333333
2025-02-17,000100.SZ,0.03333333333333333
2025-02-17,000417.SZ,0.03333333333333333
2025-02-17,000555.SZ,0.03333333333333333
2025-02-17,000564.SZ,0.03333333333333333
2025-02-17,000670.SZ,0.0
2025-02-17,000725.SZ,0.03333333333333333
2025-02-17,002036.SZ,0.03333333333333333
2025-02-17,002328.SZ,0.03333333333333333
2025-02-17,002421.SZ,0.03333333333333333
2025-02-17,002442.SZ,0.03333333333333333
2025-02-17,002456.SZ,0.0
2025-02-17,002766.SZ,0.03333333333333333
2025-02-17,300067.SZ,0.0
2025-02-17,300291.SZ,0.0
2025-02-17,300542.SZ,0.0
2025-02-17,603758.SH,0.0
2025-02-17,601992.SH,0.03333333333333333
2025-02-17,601991.SH,0.03333333333333333
2025-02-17,601519.SH,0.0
2025-02-17,601198.SH,0.03333333333333333
2025-02-17,600909.SH,0.03333333333333333
2025-02-17,600863.SH,0.0
2025-02-17,600707.SH,0.03333333333333333
2025-02-17,600590.SH,0.0
2025-02-17,600578.SH,0.03333333333333333
2025-02-17,600545.SH,0.03333333333333333
2025-02-17,600539.SH,0.0
2025-02-17,600208.SH,0.0
2025-02-17,600186.SH,0.03333333333333333
2025-02-17,600172.SH,0.03333333333333333
2025-02-24,000100.SZ,0.03333333333333333
2025-02-24,000417.SZ,0.03333333333333333
2025-02-24,000506.SZ,0.0
2025-02-24,000725.SZ,0.03333333333333333
2025-02-24,002036.SZ,0.03333333333333333
2025-02-24,002090.SZ,0.0
2025-02-24,002131.SZ,0.0
2025-02-24,002153.SZ,0.0
2025-02-24,002176.SZ,0.0
2025-02-24,002348.SZ,0.0
2025-02-24,002357.SZ,0.0
2025-02-24,002387.SZ,0.0
2025-02-24,002421.SZ,0.03333333333333333
2025-02-24,002456.SZ,0.03333333333333333
2025-02-24,002510.SZ,0.0
2025-02-24,002571.SZ,0.0
2025-02-24,002602.SZ,0.0
2025-02-24,002629.SZ,0.0
2025-02-24,002765.SZ,0.0
2025-02-24,300067.SZ,0.03333333333333333
2025-02-24,300264.SZ,0.0
2025-02-24,300451.SZ,0.0
2025-02-24,603758.SH,0.03333333333333333
2025-02-24,603118.SH,0.0
2025-02-24,603037.SH,0.0
2025-02-24,601992.SH,0.03333333333333333
2025-02-24,601198.SH,0.03333333333333333
2025-02-24,600590.SH,0.03333333333333333
2025-02-24,600578.SH,0.03333333333333333
2025-02-24,600186.SH,0.03333333333333333
2025-03-03,000536.SZ,0.0
2025-03-03,000710.SZ,0.0
2025-03-03,000725.SZ,0.03333333333333333
2025-03-03,000801.SZ,0.0
2025-03-03,000868.SZ,0.0
2025-03-03,000980.SZ,0.0
2025-03-03,002031.SZ,0.0
2025-03-03,002036.SZ,0.03333333333333333
2025-03-03,002044.SZ,0.0
2025-03-03,002167.SZ,0.0
2025-03-03,002178.SZ,0.0
2025-03-03,002195.SZ,0.0
2025-03-03,002244.SZ,0.0
2025-03-03,002276.SZ,0.0
2025-03-03,002298.SZ,0.0
2025-03-03,002369.SZ,0.0
2025-03-03,002987.SZ,0.0
2025-03-03,300083.SZ,0.0
2025-03-03,300324.SZ,0.0
2025-03-03,300403.SZ,0.0
2025-03-03,688327.SH,0.0
2025-03-03,603300.SH,0.0
2025-03-03,603118.SH,0.03333333333333333
2025-03-03,601789.SH,0.0
2025-03-03,601777.SH,0.0
2025-03-03,600590.SH,0.03333333333333333
2025-03-03,600589.SH,0.0
2025-03-03,600203.SH,0.0
2025-03-03,600186.SH,0.03333333333333333
2025-03-03,600126.SH,0.0
2025-03-10,000409.SZ,0.0
2025-03-10,000425.SZ,0.0
2025-03-10,000678.SZ,0.0
2025-03-10,000710.SZ,0.03333333333333333
2025-03-10,000725.SZ,0.03333333333333333
2025-03-10,000837.SZ,0.0
2025-03-10,002031.SZ,0.03333333333333333
2025-03-10,002042.SZ,0.0
2025-03-10,002167.SZ,0.03333333333333333
2025-03-10,002194.SZ,0.0
2025-03-10,002195.SZ,0.03333333333333333
2025-03-10,002249.SZ,0.0
2025-03-10,002276.SZ,0.03333333333333333
2025-03-10,002277.SZ,0.0
2025-03-10,002283.SZ,0.0
2025-03-10,002706.SZ,0.0
2025-03-10,002765.SZ,0.0
2025-03-10,300083.SZ,0.03333333333333333
2025-03-10,300253.SZ,0.0
2025-03-10,300258.SZ,0.0
2025-03-10,300324.SZ,0.03333333333333333
2025-03-10,688567.SH,0.0
2025-03-10,688306.SH,0.0
2025-03-10,605208.SH,0.0
2025-03-10,603887.SH,0.0
2025-03-10,603300.SH,0.03333333333333333
2025-03-10,603278.SH,0.0
2025-03-10,601789.SH,0.03333333333333333
2025-03-10,600590.SH,0.03333333333333333
2025-03-10,600589.SH,0.03333333333333333
2025-03-17,000409.SZ,0.03333333333333333
2025-03-17,000592.SZ,0.0
2025-03-17,000678.SZ,0.03333333333333333
2025-03-17,000725.SZ,0.03333333333333333
2025-03-17,002042.SZ,0.03333333333333333
2025-03-17,002093.SZ,0.0
2025-03-17,002164.SZ,0.0
2025-03-17,002167.SZ,0.03333333333333333
2025-03-17,002195.SZ,0.03333333333333333
2025-03-17,002249.SZ,0.03333333333333333
2025-03-17,002276.SZ,0.03333333333333333
2025-03-17,002283.SZ,0.03333333333333333
2025-03-17,002342.SZ,0.0
2025-03-17,002706.SZ,0.03333333333333333
2025-03-17,002765.SZ,0.03333333333333333
2025-03-17,300008.SZ,0.0
2025-03-17,300083.SZ,0.03333333333333333
2025-03-17,300128.SZ,0.0
2025-03-17,300248.SZ,0.0
2025-03-17,300258.SZ,0.03333333333333333
2025-03-17,300507.SZ,0.0
2025-03-17,605208.SH,0.03333333333333333
2025-03-17,603588.SH,0.0
2025-03-17,603166.SH,0.0
2025-03-17,600711.SH,0.0
2025-03-17,600590.SH,0.03333333333333333
2025-03-17,600589.SH,0.03333333333333333
2025-03-17,600478.SH,0.0
2025-03-17,600360.SH,0.0
2025-03-17,600203.SH,0.0
2025-03-24,000039.SZ,0.0
2025-03-24,000541.SZ,0.0
2025-03-24,000601.SZ,0.0
2025-03-24,000678.SZ,0.03333333333333333
2025-03-24,000725.SZ,0.03333333333333333
2025-03-24,000737.SZ,0.0
2025-03-24,000852.SZ,0.0
2025-03-24,002115.SZ,0.0
2025-03-24,002164.SZ,0.03333333333333333
2025-03-24,002165.SZ,0.0
2025-03-24,002195.SZ,0.03333333333333333
2025-03-24,002278.SZ,0.0
2025-03-24,002342.SZ,0.03333333333333333
2025-03-24,002406.SZ,0.0
2025-03-24,002765.SZ,0.03333333333333333
2025-03-24,300008.SZ,0.03333333333333333
2025-03-24,300233.SZ,0.0
2025-03-24,300397.SZ,0.0
2025-03-24,300444.SZ,0.0
2025-03-24,300961.SZ,0.0
2025-03-24,603166.SH,0.03333333333333333
2025-03-24,601890.SH,0.0
2025-03-24,601608.SH,0.0
2025-03-24,600979.SH,0.0
2025-03-24,600711.SH,0.03333333333333333
2025-03-24,600610.SH,0.0
2025-03-24,600583.SH,0.0
2025-03-24,600577.SH,0.0
2025-03-24,600397.SH,0.0
2025-03-24,600101.SH,0.0
2025-03-31,000100.SZ,0.0
2025-03-31,000601.SZ,0.03333333333333333
2025-03-31,000725.SZ,0.03333333333333333
2025-03-31,000737.SZ,0.03333333333333333
2025-03-31,000837.SZ,0.0
2025-03-31,002052.SZ,0.0
2025-03-31,002115.SZ,0.03333333333333333
2025-03-31,002132.SZ,0.0
2025-03-31,002164.SZ,0.03333333333333333
2025-03-31,002165.SZ,0.03333333333333333
2025-03-31,002255.SZ,0.0
2025-03-31,002278.SZ,0.03333333333333333
2025-03-31,002310.SZ,0.0
2025-03-31,002342.SZ,0.03333333333333333
2025-03-31,002629.SZ,0.0
2025-03-31,002923.SZ,0.0
2025-03-31,300008.SZ,0.03333333333333333
2025-03-31,300084.SZ,0.0
2025-03-31,300233.SZ,0.03333333333333333
2025-03-31,300961.SZ,0.03333333333333333
2025-03-31,688096.SH,0.0
2025-03-31,603169.SH,0.0
2025-03-31,603166.SH,0.03333333333333333
2025-03-31,601890.SH,0.03333333333333333
2025-03-31,600610.SH,0.03333333333333333
2025-03-31,600571.SH,0.0
2025-03-31,600550.SH,0.0
2025-03-31,600415.SH,0.0
2025-03-31,600318.SH,0.0
2025-03-31,600101.SH,0.03333333333333333
2025-04-07,000524.SZ,0.0
2025-04-07,000601.SZ,0.03333333333333333
2025-04-07,000725.SZ,0.03333333333333333
2025-04-07,000958.SZ,0.0
2025-04-07,001258.SZ,0.0
2025-04-07,001356.SZ,0.0
2025-04-07,002165.SZ,0.03333333333333333
2025-04-07,002255.SZ,0.03333333333333333
2025-04-07,002342.SZ,0.03333333333333333
2025-04-07,002471.SZ,0.0
2025-04-07,002900.SZ,0.0
2025-04-07,002923.SZ,0.03333333333333333
2025-04-07,002982.SZ,0.0
2025-04-07,300498.SZ,0.0
2025-04-07,301256.SZ,0.0
2025-04-07,603967.SH,0.0
2025-04-07,603336.SH,0.0
2025-04-07,603169.SH,0.03333333333333333
2025-04-07,601988.SH,0.0
2025-04-07,601939.SH,0.0
2025-04-07,601398.SH,0.0
2025-04-07,600886.SH,0.0
2025-04-07,600795.SH,0.0
2025-04-07,600674.SH,0.0
2025-04-07,600610.SH,0.03333333333333333
2025-04-07,600571.SH,0.03333333333333333
2025-04-07,600292.SH,0.0
2025-04-07,600186.SH,0.0
2025-04-07,600101.SH,0.03333333333333333
2025-04-07,600032.SH,0.0
2025-04-14,000430.SZ,0.0
2025-04-14,000524.SZ,0.03333333333333333
2025-04-14,000558.SZ,0.0
2025-04-14,000582.SZ,0.0
2025-04-14,000601.SZ,0.03333333333333333
2025-04-14,000725.SZ,0.03333333333333333
2025-04-14,000859.SZ,0.0
2025-04-14,000958.SZ,0.03333333333333333
2025-04-14,001356.SZ,0.03333333333333333
2025-04-14,001391.SZ,0.0
2025-04-14,002094.SZ,0.0
2025-04-14,002165.SZ,0.03333333333333333
2025-04-14,002201.SZ,0.0
2025-04-14,002471.SZ,0.03333333333333333
2025-04-14,002570.SZ,0.0
2025-04-14,002688.SZ,0.0
2025-04-14,002900.SZ,0.03333333333333333
2025-04-14,300106.SZ,0.0
2025-04-14,300189.SZ,0.0
2025-04-14,300200.SZ,0.0
2025-04-14,300240.SZ,0.0
2025-04-14,301256.SZ,0.03333333333333333
2025-04-14,603169.SH,0.03333333333333333
2025-04-14,601933.SH,0.0
2025-04-14,601008.SH,0.0
2025-04-14,600610.SH,0.03333333333333333
2025-04-14,600368.SH,0.0
2025-04-14,600292.SH,0.03333333333333333
2025-04-14,600186.SH,0.03333333333333333
2025-04-14,600101.SH,0.03333333333333333
2025-04-21,000417.SZ,0.0
2025-04-21,000506.SZ,0.0
2025-04-21,000510.SZ,0.0
2025-04-21,000524.SZ,0.03333333333333333
2025-04-21,000558.SZ,0.03333333333333333
2025-04-21,000601.SZ,0.03333333333333333
2025-04-21,000725.SZ,0.03333333333333333
2025-04-21,000753.SZ,0.0
2025-04-21,000859.SZ,0.03333333333333333
2025-04-21,002094.SZ,0.03333333333333333
2025-04-21,002165.SZ,0.03333333333333333
2025-04-21,002427.SZ,0.0
2025-04-21,002570.SZ,0.03333333333333333
2025-04-21,002582.SZ,0.0
2025-04-21,002584.SZ,0.0
2025-04-21,300758.SZ,0.0
2025-04-21,605188.SH,0.0
2025-04-21,603696.SH,0.0
2025-04-21,603630.SH,0.0
2025-04-21,601086.SH,0.0
2025-04-21,601008.SH,0.03333333333333333
2025-04-21,600746.SH,0.0
2025-04-21,600644.SH,0.0
2025-04-21,600610.SH,0.03333333333333333
2025-04-21,600575.SH,0.0
2025-04-21,600505.SH,0.0
2025-04-21,600490.SH,0.0
2025-04-21,600360.SH,0.0
2025-04-21,600300.SH,0.0
2025-04-21,600186.SH,0.03333333333333333
2025-04-28,000506.SZ,0.03333333333333333
2025-04-28,000510.SZ,0.03333333333333333
2025-04-28,000600.SZ,0.0
2025-04-28,000601.SZ,0.03333333333333333
2025-04-28,000725.SZ,0.03333333333333333
2025-04-28,000965.SZ,0.0
2025-04-28,000966.SZ,0.0
2025-04-28,000993.SZ,0.0
2025-04-28,002094.SZ,0.03333333333333333
2025-04-28,002165.SZ,0.03333333333333333
2025-04-28,002365.SZ,0.0
2025-04-28,002427.SZ,0.03333333333333333
2025-04-28,002469.SZ,0.0
2025-04-28,002537.SZ,0.0
2025-04-28,002582.SZ,0.03333333333333333
2025-04-28,002809.SZ,0.0
2025-04-28,003003.SZ,0.0
2025-04-28,300466.SZ,0.0
2025-04-28,603696.SH,0.03333333333333333
2025-04-28,603086.SH,0.0
2025-04-28,601086.SH,0.03333333333333333
2025-04-28,601008.SH,0.03333333333333333
2025-04-28,600794.SH,0.0
2025-04-28,600744.SH,0.0
2025-04-28,600644.SH,0.03333333333333333
2025-04-28,600578.SH,0.0
2025-04-28,600505.SH,0.03333333333333333
2025-04-28,600490.SH,0.03333333333333333
2025-04-28,600186.SH,0.03333333333333333
2025-04-28,600101.SH,0.0
2025-05-06,000506.SZ,0.03333333333333333
2025-05-06,000565.SZ,0.0
2025-05-06,000725.SZ,0.03333333333333333
2025-05-06,000993.SZ,0.03333333333333333
2025-05-06,002052.SZ,0.0
2025-05-06,002141.SZ,0.0
2025-05-06,002164.SZ,0.0
2025-05-06,002165.SZ,0.03333333333333333
2025-05-06,002392.SZ,0.0
2025-05-06,002602.SZ,0.0
2025-05-06,002765.SZ,0.0
2025-05-06,300047.SZ,0.0
2025-05-06,300345.SZ,0.0
2025-05-06,300368.SZ,0.0
2025-05-06,300403.SZ,0.0
2025-05-06,300918.SZ,0.0
2025-05-06,603918.SH,0.0
2025-05-06,603696.SH,0.03333333333333333
2025-05-06,603300.SH,0.0
2025-05-06,603166.SH,0.0
2025-05-06,603086.SH,0.03333333333333333
2025-05-06,600828.SH,0.0
2025-05-06,600744.SH,0.03333333333333333
2025-05-06,600644.SH,0.03333333333333333
2025-05-06,600610.SH,0.0
2025-05-06,600589.SH,0.0
2025-05-06,600505.SH,0.03333333333333333
2025-05-06,600490.SH,0.03333333333333333
2025-05-06,600281.SH,0.0
2025-05-06,600186.SH,0.03333333333333333
2025-05-12,000565.SZ,0.03333333333333333
2025-05-12,000678.SZ,0.0
2025-05-12,000725.SZ,0.03333333333333333
2025-05-12,002052.SZ,0.03333333333333333
2025-05-12,002141.SZ,0.03333333333333333
2025-05-12,002164.SZ,0.03333333333333333
2025-05-12,002165.SZ,0.03333333333333333
2025-05-12,002194.SZ,0.0
2025-05-12,002259.SZ,0.0
2025-05-12,002392.SZ,0.03333333333333333
2025-05-12,002471.SZ,0.0
2025-05-12,002602.SZ,0.03333333333333333
2025-05-12,002651.SZ,0.0
2025-05-12,002809.SZ,0.0
2025-05-12,002860.SZ,0.0
2025-05-12,300095.SZ,0.0
2025-05-12,300221.SZ,0.0
2025-05-12,300258.SZ,0.0
2025-05-12,300345.SZ,0.03333333333333333
2025-05-12,300368.SZ,0.03333333333333333
2025-05-12,300581.SZ,0.0
2025-05-12,300918.SZ,0.03333333333333333
2025-05-12,300994.SZ,0.0
2025-05-12,605208.SH,0.0
2025-05-12,603086.SH,0.03333333333333333
2025-05-12,600744.SH,0.03333333333333333
2025-05-12,600644.SH,0.03333333333333333
2025-05-12,600610.SH,0.03333333333333333
2025-05-12,600589.SH,0.03333333333333333
2025-05-12,600448.SH,0.0
2025-05-19,000420.SZ,0.0
2025-05-19,000565.SZ,0.03333333333333333
2025-05-19,000678.SZ,0.03333333333333333
2025-05-19,000725.SZ,0.03333333333333333
2025-05-19,002040.SZ,0.0
2025-05-19,002164.SZ,0.03333333333333333
2025-05-19,002194.SZ,0.03333333333333333
2025-05-19,002284.SZ,0.0
2025-05-19,002365.SZ,0.0
2025-05-19,002427.SZ,0.0
2025-05-19,002471.SZ,0.03333333333333333
2025-05-19,002560.SZ,0.0
2025-05-19,002651.SZ,0.03333333333333333
2025-05-19,002735.SZ,0.0
2025-05-19,002809.SZ,0.03333333333333333
2025-05-19,002860.SZ,0.03333333333333333
2025-05-19,300258.SZ,0.03333333333333333
2025-05-19,300368.SZ,0.03333333333333333
2025-05-19,300581.SZ,0.03333333333333333
2025-05-19,300591.SZ,0.0
2025-05-19,688280.SH,0.0
2025-05-19,605208.SH,0.03333333333333333
2025-05-19,603332.SH,0.0
2025-05-19,601908.SH,0.0
2025-05-19,601086.SH,0.0
2025-05-19,601022.SH,0.0
2025-05-19,600610.SH,0.03333333333333333
2025-05-19,600530.SH,0.0
2025-05-19,600448.SH,0.03333333333333333
2025-05-19,600281.SH,0.0
2025-05-26,000565.SZ,0.03333333333333333
2025-05-26,000678.SZ,0.03333333333333333
2025-05-26,000725.SZ,0.03333333333333333
2025-05-26,000859.SZ,0.0
2025-05-26,000953.SZ,0.0
2025-05-26,002040.SZ,0.03333333333333333
2025-05-26,002174.SZ,0.0
2025-05-26,002286.SZ,0.0
2025-05-26,002345.SZ,0.0
2025-05-26,002365.SZ,0.03333333333333333
2025-05-26,002366.SZ,0.0
2025-05-26,002471.SZ,0.03333333333333333
2025-05-26,002602.SZ,0.0
2025-05-26,002651.SZ,0.03333333333333333
2025-05-26,002727.SZ,0.0
2025-05-26,002735.SZ,0.03333333333333333
2025-05-26,300345.SZ,0.0
2025-05-26,300511.SZ,0.0
2025-05-26,300945.SZ,0.0
2025-05-26,301082.SZ,0.0
2025-05-26,605136.SH,0.0
2025-05-26,605055.SH,0.0
