momentum_20,momentum_60,volatility_20,amount_mean_20,price_strength_20,turnover_mean_20,capital_flow_strength,unusual_count
-0.2181661086536031,-1.0,0.32848371872596593,-0.048774394728084466,-0.2609254383581837,0.16960622297972996,-0.10482062048267447,0.019510707655901197
-0.5036326104421995,0.6000000000000001,0.4307539944752697,-0.0911223203408556,-0.5553752920795121,0.41999088392007977,-0.03143255524451012,0.09191553744309996
-0.27149378481719083,0.3,0.14094802364767156,-0.1509256255361019,-0.3137744334353148,0.16846397695507612,-0.0389333662546465,0.06394430757810227
-0.07974157128851014,-0.2968101646287689,-0.03908057878597072,-0.2742661807970828,-0.09363555265559799,-0.009785019382210387,-0.0728773077570134,0.021582111455664035
0.011476179153738745,-0.2628696756465317,-0.12906281904132563,-0.2815215016385394,-0.01376213047588145,-0.11714492395389198,-0.06722326165939829,0.008735211962356826
-0.07874215008689296,-0.16959183673469388,-0.08680997078848135,-0.1916783418246801,-0.07480453335463974,-0.07291127560755785,-0.010389006555893553,0.0364621723219827
0.032973927599680784,-0.21979862025976285,-0.1547830830870141,-0.2516715857889297,0.05554891556327777,-0.1688695658637445,-0.09407475275564954,0.025419291789475967
-0.42649110598575507,-0.03884198289218666,0.20403359004778096,-0.18300559236038183,-0.43544074672084215,0.1595631170144272,-0.020768616863391442,0.03860205875525057
-0.247492150274755,-0.061422172452407615,0.03832018973548456,-0.14686309576037168,-0.28114223468746463,0.003237824100316229,0.017104616566326367,-0.002468093963714872
-0.1804810818167094,-0.034144953714448194,-0.005831816738658952,-0.1763324277576545,-0.18205127265136978,0.005673989291850646,0.0027737507767032713,-0.02460149720923337
-0.062241270291117465,-0.026837261590684964,-0.23009746613098034,-0.1643449381939006,-0.10032959046269681,-0.23098662394588626,0.05286440137445853,-0.050544133602392315
-0.2647951569689627,0.03545003351923428,-0.0961257003671634,-0.18029327999510103,-0.2153857712391038,-0.12828953962679945,0.09164531798691072,-0.00017604153862692964
-0.16394774405879348,0.1751651127861874,-0.057722275776571894,-0.22198078244361147,-0.06093017072132214,-0.11641080358148291,0.0837326355665183,0.016066212120547905
-0.44637415608030273,-0.1737497059997727,0.1726134162677267,-0.13824315143445426,-0.28267662936574534,0.1113809008983675,0.14588587165908093,0.07156699041564436
-0.4243929063269326,-0.15975679104814375,0.25527360902495067,-0.14327331699533963,-0.24741266751390253,0.17395485893996537,0.06731979897475365,0.08045492379317819
-0.4539958155268173,-0.20810844240776985,0.37512801626879305,-0.18362211157813088,-0.26871317700831227,0.30271892681309487,0.005279759148641033,0.09101847553563254
-0.32010307558529,-0.16168332860837203,0.2661232635351354,-0.21604535940966674,-0.056841334989315005,0.20541333280454224,0.042825883197889165,0.09181653496260858
-0.21970199090815432,-0.06414621530891826,0.253061845976093,-0.12197841073624412,0.07706207187473811,0.20273376351138767,0.08933393101466018,0.10497428735546041
-0.16371465070736177,-0.10774507402831475,-0.021416635393959733,-0.1569612849620906,-0.045976097551479175,-0.05842205114886271,-0.013994239937250007,0.02004760520037247
-0.1421069038818522,-0.14343127632864086,-0.07525494851743529,-0.01350401410200938,-0.02883125825999727,-0.10996065649071791,0.11233345068294782,0.03543005033599427
-0.19078957272860805,0.010330159578608252,-0.17721944341467324,-0.12260479448155301,-0.2254867238181489,-0.2476659500997551,-0.06803689926514855,-0.013836307873783414
-0.0012009168719643954,0.04590949290959482,0.012233117594202883,-0.055049150635362136,-0.0019105494345847652,-0.00960140454508879,-0.03800097678945736,0.022188605505129553
-0.003978224938213799,0.12133217869359114,0.03708542654111297,-0.21790582335643524,-0.10107747703956094,-0.0012991228247571677,-0.18460074183182484,0.005754752266865552
0.04169652429119098,0.05557213252048147,0.08778541421179198,-0.235032101828101,-0.033934371327030956,0.13203483420817186,-0.204890880576354,0.022304052031892868
0.0023848779755690844,0.07712259454788722,-0.03313921644564827,-0.3246930904617875,-0.13289502139359946,0.009008542695617669,-0.2152457441019644,-0.035361459403671386
0.03748585871225208,-0.041702235919919416,-0.0816275902503125,-0.19518757172787668,-0.01345537042351758,-0.06640578822093592,-0.06944181361211844,-0.039465564254156274
-0.043422780871661903,0.020109096742346743,-0.24832766420069666,-0.21726163316307517,-0.0499455956954754,-0.24989551944347996,-0.07623747678532558,-0.07817647193471804
-0.014776778224820054,-0.05773355432070218,-0.22813291297488653,-0.13943857325631853,-0.02527188937328044,-0.17408045414468312,-0.006989230749415547,-0.06952854990917906
-0.010368202469669893,0.08404821367238104,-0.22176797029534603,-0.19330242724286872,0.04507878578545448,-0.20486871199561635,-0.06776721718949938,-0.07029680885224142
0.029785512065007493,0.09496365412602871,-0.16862183575500234,-0.18530848258821797,0.08210855336186346,-0.1286187660390577,-0.10736424470166059,-0.03932966826827612
0.07460261874828443,-0.04632255940027485,0.034291753199774226,-0.20380007619956653,0.048280774157481075,0.12075752723069469,-0.12575779062290623,0.012065987133320768
-0.03193681222228956,-0.03065271863278662,-0.050442552262033466,-0.19285518572671198,0.013713164599997158,0.004769055994369272,-0.14802100844506752,0.00044907980188674734
-0.0289489436260496,0.08537775406355302,-0.11498219863393108,-0.1868010416294795,0.057342340504840425,-0.05451383168239799,-0.21369196963742518,-0.026174887912799413
-0.0694427741707144,0.00824675366399785,-0.08870116402210414,-0.13056763474803623,-0.0037320218229648975,-0.027341842648203035,-0.13499300460734207,-0.016575032114931353
-0.11204675809389891,-0.21892280256829547,-0.011550821011206084,-0.06996070901020404,-0.19752830938501542,0.04884314417643124,0.01500840802182694,0.03263771203679576
-0.09501501260048505,-0.02031905467631555,-0.2022630917330132,-0.21815071227577526,-0.056756623014274185,-0.1262029354086771,-0.019921775385607993,0.004215342981273053
0.0903517851817049,-0.06429426128271137,0.13990854366303876,-0.11244472539924977,-0.061279662999144904,0.2165099576260872,0.006070204511724082,0.05770154040088324
-0.026945861354131243,-0.0958481913023709,0.010982682607724219,-0.14563089233292345,-0.07563499297112285,0.061954000071602934,0.04121350490355779,0.009684530947274027
-0.11393777168602978,-0.15831923444439192,-0.05799651980845476,-0.12925568676395294,-0.12414739334936588,-0.006732655882579665,0.0630369014303483,0.015020524921396685
0.08315150476340338,0.025876290905718767,-0.09470998686651788,-0.1624163321342418,0.050285730533295527,-0.02473946049164735,-0.07626069101454179,-0.0075541870914749955
0.050378164929940454,0.04833385899757823,-0.1610088546014615,-0.008817699461006823,-0.010464105398697547,-0.12035233382417289,0.017834174247529352,-0.035707132814892545
-0.039093551153696365,-0.016311499987801063,-0.19689669244603356,-0.030228007862383457,-0.013338043566302207,-0.16681624955288868,0.056147336155993204,-0.02609594704643249
-0.13911751881490048,-0.14825886608550456,-0.21746743459220114,-0.06624140890390748,-0.08438954911276968,-0.20316089414541483,0.13920096407013505,0.019909150966252284
-0.17157146949612012,-0.19549602091785193,-0.24559921181026928,-0.04269333371477548,-0.10526389524023091,-0.23820329896968137,0.22168672036470646,0.030466142651521123
-0.2742200715311406,-0.26038566759656573,-0.3554693163538064,-0.11707672623505044,-0.20894409366063943,-0.38850175390391073,0.23276369670065555,0.01759349790438326
-0.1896047006909162,-0.2227165155772341,-0.32315200940141314,-0.15959372007741282,-0.09527942953289051,-0.36027924991019283,0.17312749746291087,0.025305230994928415
-0.1259346066741972,-0.14806354316400802,-0.27128013277154955,-0.18993206582610112,-0.04832767872497917,-0.2590540512556886,0.13299659570655237,0.02368511964576842
-0.18416001746862706,-0.2677752940408281,-0.16346156093305966,-0.21474855528780867,-0.11564523651399158,-0.12787566272468714,0.10263183239734486,0.06044258073782875
-0.1522581651100052,-0.24758648511836415,-0.13324588752069344,-0.17168959420533772,-0.05578511070074103,-0.09719077449044873,0.06721593407915759,0.034338312594470795
-0.08650552459781079,-0.2028943217335704,0.04717283258797958,-0.06354542556139287,-0.10304752255151185,0.12605444069987692,0.03696761861610737,0.04576693488874518
-0.12369080347007158,-0.2660032699097998,0.16542645808676806,-0.04968029267628202,-0.24575867140875887,0.23956939201677685,0.019293286965096627,0.06328381141952903
-0.0482175808500037,-0.15882852786788718,0.18991605315224092,-0.008046670426823074,-0.13851768673145157,0.23018749420271417,0.04196416936082099,0.04490887340581872
-0.006265824103563395,0.015326629066566155,0.1637720509563189,0.007649685708973934,-0.045980839970028685,0.20954999578307773,-0.011460201752285005,0.006814429389742658
-0.07983263768342744,0.00954633940199138,0.011667823967534114,-0.1831574412871178,-0.1582587023373388,0.08321214120446836,-0.10787227980188752,0.01887380638921052
-0.15434493900989957,-0.031499726674375124,0.004765611608149182,-0.22729625195347097,-0.2598217299418979,0.05969690120145036,-0.12290843754152134,0.02936378681969321
-0.12015474984734051,0.030242852686625053,-0.17569209914543668,-0.1481763696519058,-0.23646412222420332,-0.12720261323439339,-0.06929263963399862,-0.004923077615237868
-0.21481537833702588,0.012779137253262155,-0.26221869174585194,-0.23796921369078422,-0.28140540712230233,-0.23394606380427924,-0.09733537662416691,-0.03816516054297758
-0.07938883108026024,-0.07716252167587616,-0.22306057159828793,-0.22790819174203733,-0.11248252668152427,-0.21427306324410747,-0.02167778881736355,-0.006471531373245284
-0.058258004263338284,-0.054577581581056536,-0.13791884358725706,-0.1383805640087222,-0.07964856624399676,-0.1394506588447594,-0.011953823942046452,-0.025992052723281655
-0.08354013659124254,-0.1356343574252064,-0.2405114822695638,-0.18903260447320253,-0.09180233293110783,-0.2650630567063867,-0.016914202732966822,-0.04393996606665482
-0.04199909082964101,-0.09298985754311785,-0.089604724399405,-0.14647954421121087,-0.0297557389979925,-0.11927515640915608,0.000820134632095204,-0.005615627465869293
-0.07971865200200315,-0.09604206669198248,-0.1535512587881963,-0.20294741808350666,-0.034166491276936294,-0.1725428973815662,-0.04102852653327338,-0.012970385674849429
-0.056270238397990564,-0.14405286481890273,-0.21193690890407843,-0.17288421134363724,-0.03857873028363513,-0.25055224941276455,-0.03373721228597251,-0.04036167031646817
-0.20743150650259798,-0.13692894536437228,-0.17538406337912585,-0.20102462499293952,-0.1497458405258964,-0.13843055227930964,-0.09205608156160615,-0.0353562775760381
-0.21745909530152627,-0.06944129631531488,-0.022715119123592805,-0.07201938200494516,-0.19063694226458072,0.0466633172721313,-0.03621195709576484,0.010854045355601485
-0.14823575436763345,-0.05488294199941721,-0.09472788107437069,-0.1557630739508671,-0.12887223722600968,-0.028979757108803943,-0.05997759624195668,-0.003994983732448488
-0.052173700490588865,-0.09915353130516598,-0.11115462379823382,-0.1349122617669355,-0.02028598270242355,-0.07677451952955698,-0.014821650323335867,-0.0029843063704580496
-0.09827013287822603,-0.17339965934623197,-0.18186897635921973,-0.18073001979052022,-0.11231105659585698,-0.17902338003837365,-0.033007596922958654,-0.02443012048137455
-0.10454238868383128,-0.23837830740083926,-0.24593599066791075,-0.12744414467002066,-0.11716172106286074,-0.2953929547247139,0.03275524678910973,-0.04596806112554961
-0.1360300729699022,-0.2680645743111938,-0.27444383388268145,-0.14630973525096652,-0.11901696904224573,-0.31597892954979606,0.0010323262527791323,-0.07941470503429629
-0.11970219743411703,-0.2140595621234213,-0.24384189530837388,-0.18357755966764067,-0.03683079280306389,-0.26953356255101274,0.004895393329550145,-0.03009646498596843
-0.03595206325302455,-0.09227842708329098,-0.14262376587879247,-0.088705616234428,0.005409588295814494,-0.1059475321005229,0.016363712606488768,-0.008961500016207699
-0.07975146861033484,0.009089946400017987,-0.04538239444083749,-0.007915815738344415,-0.13356216095426604,0.09154938243168757,-0.010069392795361612,0.02782823852814417
-0.05736774974976454,0.02042033371960614,-0.0954420224471145,-0.07888943049015475,-0.10436322271920333,0.06509672937778904,-0.0643857780173928,0.01126543271675154
-0.15072061854440028,0.03014703377209577,-0.10641487704448582,-0.11919532050949966,-0.20779635020677029,0.0746389005315055,-0.06079843163925094,0.019139978236600883
-0.030898692141220815,0.09374178464114455,-0.08786628451846909,-0.17624738705708223,-0.0576069038447176,0.08132175082419617,-0.1126888111780931,2.0593100359692827e-05
-0.07068852875454544,0.03336504928330858,-0.11341245503433288,-0.19234503623382246,-0.007875467509475388,0.028340391486548065,-0.0919260449314054,-0.026316713202995622
-0.19593261312775276,-0.03335170879741179,-0.14144987204422874,-0.2558017611247962,-0.11963340267515912,0.030049871976749347,-0.10400114215619084,-0.015335828135658761
-0.17882555586254323,-0.04405210967444452,-0.02083826465797904,-0.12638450168490026,-0.18049087926992932,0.14262235391231767,0.056316010056014824,0.025629046127833503
-0.17658891701516255,-0.04006215804748151,-0.061460654860974066,-0.1748452508396478,-0.10258714258009703,0.06045534840032067,0.030367211773258577,0.013748601757571937
-0.1101763866699539,-0.047371609480283225,0.005217180179981614,-0.1500462853317798,-0.11245127092108727,-0.0058424528924455425,0.02201225789959023,-0.018946939382724348
-0.04080648450183884,0.02155589674436477,0.08339301414560459,-0.1583073943147519,-0.048899586258211815,0.06150667440693479,-0.02230128574368546,0.018571433479297548
-0.04620030743448104,-0.04051820989517541,0.003048942006475899,-0.12610136551037623,-0.05290653697861755,0.008298452523330543,-0.008394530878533247,0.005376163814454598
-0.03766355822426176,0.0032800370692215607,-0.017785371912844877,-0.05628444674104096,-0.07267195253547412,-0.009815284301764407,-0.013830957855716062,-0.009558584340540254
-0.1156218195665631,-0.06596618881220168,-0.06023097059949537,0.042932601256031155,-0.19103418325168833,-0.08840454341081831,0.05134911540692044,-0.03284461692471668
-0.10399367626716116,-0.0398933786205727,-0.04128910680193784,0.16933697911991724,-0.1487915596279579,0.03239516530202707,0.1740306533626405,0.02070519653906363
-0.07801941040279202,-0.0438430249598108,-0.05126585260813046,0.25703639305957593,-0.1033631564998438,0.06444546931343033,0.24577797643114588,0.025875525717895784
-0.06731997325201407,0.05792749068980295,0.03462506945688866,0.20726042550384574,-0.03925778899687924,0.1997630596201037,0.17938207139441997,0.035442878391324366
-0.10370832891006158,-0.05670894415540296,-0.07038531903256813,0.06161865960245705,-0.007751936892948532,0.08911672559789464,0.13228102413890439,0.07774816149029111
-0.14462993971109833,-0.06241514082941768,-0.04278015898581473,-0.07311553891247469,-0.10213355019342099,0.09569072726431127,0.0685614776408487,0.08183341890191687
-0.2037762201476802,-0.15175423383645095,-0.1384365629910774,-0.07004286197108096,-0.114896153604426,0.003083004881961025,0.07961561790889864,0.08515502541415206
-0.20413119217164957,-0.19023311466446438,-0.1825219113886963,-0.0473487556632953,-0.137661453987989,-0.1952236905184782,0.11365533335979659,0.05255168375886611
-0.2262505066618565,-0.24429414285127524,-0.22128438141814175,-0.04566569361754767,-0.182189064879885,-0.257006327696558,0.15086475017785028,0.025506863130130186
-0.2650632926567778,-0.255888908070869,-0.2677700493872975,0.0036765749115813835,-0.17174307511204828,-0.31627820714536553,0.1689517925299774,-0.00771490185365953
-0.07266186385518177,-0.1195114066756151,-0.1314781509095609,0.1602100541949277,0.03116342523531917,-0.20329248957812018,0.2706317874041618,0.035197265429413
-0.09458722668567318,-0.13204024530663888,-0.17120288559862518,0.0582416239132287,0.03779589173346905,-0.26792234334720644,0.1702519500447491,0.015397329918588944
-0.008279228801937726,-0.09250208206549657,-0.11189861103133011,-0.051600688434839066,0.05123878527961925,-0.12349249293053707,0.08296585107966653,0.02126669932043915
-0.10184575325785142,-0.1814412653177677,-0.17881157184606183,-0.0806499204952987,-0.014905632276980295,-0.2329563647219217,0.054104519933038456,0.010573085662771481
-0.16613795083511562,-0.17382107115232476,-0.1923648766308386,-0.13783818153948527,-0.027678898380834968,-0.2725116063223471,0.016046817247653132,0.010957975277913118
-0.2819718565340956,-0.27906610589235353,-0.2945273824894949,-0.3499926203447795,-0.19296053880636846,-0.2962953914268305,-0.16837109313714924,-0.012002390953094685
-0.16437720789663818,-0.17297598798750988,-0.15442610022404882,-0.3070644053466489,-0.13153954761641293,-0.13246182518106164,-0.10885645895462924,0.014887450150580673
-0.1375928423170519,-0.205566479403329,-0.25448044210259085,-0.36895359691529106,-0.08066376282898853,-0.2636936646435709,-0.11767593072726505,-0.007060885229512474
-0.023311835878221398,-0.11373961705058463,-0.2066637206114657,-0.3145089919104296,0.06837043158752096,-0.24411912980839076,-0.08600350133859906,-0.013510959264530926
-0.03066946195770793,-0.09012998434679134,-0.09568809045341992,-0.3232598242817655,0.01499354944598788,-0.0471738602625864,-0.11870917769725259,0.012985756829806077
0.052543491294869446,0.15590912089257694,0.1793366594735657,0.025013547386355122,-0.05498862715073331,0.15239501311438527,0.1450024114323783,0.05437156251321731
0.04391864027403675,0.08200330985577763,0.01553173823823795,-0.0712367093008222,0.046020203547135256,-0.02905587368455023,0.061543374693060114,0.038425917511357655
0.04438057323606604,0.0293215936743747,-0.016373887491192767,0.02035155446892465,0.018104759786742922,-0.01969400525125284,0.10315598411593846,0.036348866079859106
-0.07424946597008909,0.053539455730223076,0.2035608860119369,0.08531337505446113,-0.18835984830102862,0.2674023526056433,0.08520694912744876,0.07025812876957874
-0.07282940335691174,0.06253320224771283,0.14771082498889931,0.15963684772284154,-0.1817038498662002,0.15132280243309562,0.20785776289865368,0.06778244565847696
-0.03782504489719509,-0.011217596079822595,-0.0007888371952262381,0.05308223032725926,-0.07549748315567938,0.06557156805016008,0.12121753193271848,0.04461666384283161
-0.05004183920476059,-0.10319073348465241,-0.09417511953124996,0.019363276542551548,-0.04718844327213323,-0.060256755881769285,0.08890541856519688,0.0011298147105560223
-0.16335487510910982,-0.0653220866771254,-0.036069062608495454,0.07372854789283168,-0.17347654917958896,-0.042729004016454644,0.15521071228743066,0.00029512333171145984
-0.09243533495162987,-0.1433034388562045,-0.1929986363096634,0.04690076032960041,-0.16914690851385797,-0.2843017182304921,0.16947444738910028,-0.047558089116445434
-0.11249885697024929,-0.1459786904675903,-0.15317977506938127,-0.026689369692999617,-0.17155251939347593,-0.20674109943327323,0.1021842915173826,-0.039644903679194134
-0.07420077746670882,-0.10868108170630608,-0.08205490110515658,0.044780601402637205,-0.1401743757095211,-0.1790578401412568,0.17190060223022358,-0.03172759704526673
-0.08312685909729825,-0.11555867706739394,-0.1425770834284463,-0.08524514226485796,-0.08568375938798721,-0.21186135733578146,0.13285865394607174,-0.011913090286193804
-0.025507798977442906,-0.07891158022217322,-0.171853384754048,-0.15701930740584547,-0.06262946421657417,-0.2506800138493297,0.09870094765816273,-0.014254614243882184
-0.1148473190891053,-0.014988102628633548,0.0016964561027626047,-0.06914042168278141,-0.15794060911600136,-0.050284625656838895,0.09151188942340689,0.015675371154981948
-0.01184430981317725,-0.007841515429936087,-0.12236467815749923,0.03681439517501632,-0.02222706673315349,-0.177661764826937,0.19920297515513063,0.006005454919192486
-0.0020716150273440027,-0.057459568106267296,-0.232866409889415,-0.15716477943983084,-0.0754429251563725,-0.26686280512535754,0.03636385659708067,-0.04263973837336078
-0.0005593996868859412,-0.0006458694510171142,-0.14262935611054103,-0.048104865341326804,0.03200604918130204,-0.15208408154406325,0.08525046826292235,-0.016092503344988456
0.033476742130832696,-0.15435309343759415,-0.28058882435877674,-0.12183088252794418,0.01424027053746727,-0.275257270814225,-0.00187044150565719,-0.04161730662786606
-0.029209401227080076,-0.11502437206469408,-0.23712234465010254,-0.13551530959410718,-0.001223073679554203,-0.23237932780841414,-0.03990579933422973,-0.04928499551180763
-0.13588029630302587,-0.21549357869606364,-0.33410985158739637,-0.2932933228555481,-0.09203883358972659,-0.3158332280172479,-0.19884343862909243,-0.07845584589790068
-0.1939330148435031,-0.2503742002472814,-0.3871616609263394,-0.31534467291821094,-0.0012450221124688506,-0.35516728985124796,-0.18375291545464867,-0.05010906680729394
-0.1311176729200362,-0.24200385687928208,-0.3234817061060491,-0.37212563882502947,-0.04907565970860566,-0.28354969092739185,-0.195386112897619,-0.03777458366130664
-0.12901292147305524,-0.14381473644475024,-0.13379841314914453,-0.3479474498424191,-0.13079002366339923,-0.05793279070990822,-0.1762447355395244,0.012128618102725149
-0.13750564218330552,-0.2110051781873738,-0.24707543524291348,-0.4138988996013026,-0.09372203166811131,-0.19004655459243097,-0.23390261476568197,0.0028004193297370686
-0.21546518478241772,-0.21494387920730315,-0.2057503421382613,-0.4151462074082888,-0.1441363780087241,-0.11587152697135414,-0.2218511078504317,0.02612242943650737
-0.2749851618972225,-0.17628098290920302,0.011783661425145541,-0.20969813979333773,-0.33140845375848016,0.13301444134460091,-0.05153217097898214,0.08552170363656472
-0.19537215878708322,-0.12025680940118312,-0.015822306693141056,-0.09822183561239385,-0.23221426884180882,0.027866299383695007,-0.007126053996038272,0.051639476015438945
-0.13897929939858972,-0.21092902712804082,-0.10556153081523471,-0.13581577006979956,-0.1717536613681559,-0.04637806192479665,0.01072227452056278,0.04500045905102464
-0.08514327328681266,-0.06693454017581078,0.013915678597976423,0.1434171179481121,-0.2617451230429812,0.015738368682557298,0.2264815548868877,0.029996256914323723
-0.0763829456668841,-0.048373803827182545,-0.003656022808332706,0.1582133316848686,-0.216311836023398,-0.025417505685320068,0.24553719478993183,0.04679015855559679
