date,0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,-7.374448441666015e-05
2025-01-10,-0.0011823108264403803
2025-01-13,-0.0011059505135679881
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,-8.968744439719067e-05
2025-01-17,-0.0008765786088082983
2025-01-20,0.0
2025-01-21,-0.0022581166562642974
2025-01-22,-0.006761238145021609
2025-01-23,-0.008674230273364447
2025-01-24,-0.009410151710187664
2025-01-27,-0.02721634235496595
2025-02-05,-0.013819518510221562
2025-02-06,0.0
2025-02-07,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,-0.009312199566774315
2025-02-14,-0.016866935922736914
2025-02-17,-0.002575683882627411
2025-02-18,-0.02967074609836151
2025-02-19,-0.006644764720852625
2025-02-20,0.0
2025-02-21,0.0
2025-02-24,-0.0031184616326423997
2025-02-25,-0.005411009167802461
2025-02-26,0.0
2025-02-27,-0.010835406585061658
2025-02-28,-0.04334164723824163
2025-03-03,-0.050854574778024464
2025-03-04,-0.03531026478990584
2025-03-05,-0.01809433584892184
2025-03-06,0.0
2025-03-07,-0.017390573274379983
2025-03-10,-0.022376945679726146
2025-03-11,-0.010297503273372866
2025-03-12,-0.011502157355787634
2025-03-13,-0.04331014443629477
2025-03-14,-0.032025013071492414
2025-03-17,-0.02779400538137
2025-03-18,-0.009820769160215126
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,-0.04634587295385373
2025-03-24,-0.07111569537766238
2025-03-25,-0.11193597653927079
2025-03-26,-0.10866550413426168
2025-03-27,-0.13401163625907286
2025-03-28,-0.15826134902569666
2025-03-31,-0.18351130751715927
2025-04-01,-0.18713937804943448
2025-04-02,-0.17961089226862936
2025-04-03,-0.18598409085139855
2025-04-07,-0.27398371193798876
2025-04-08,-0.2868399810476704
2025-04-09,-0.2930988163009325
2025-04-10,-0.28567329294512045
2025-04-11,-0.3053566893194384
2025-04-14,-0.2759572371945449
2025-04-15,-0.2703257607962004
2025-04-16,-0.28044053442045924
2025-04-17,-0.28657671517700467
2025-04-18,-0.3165043541221084
2025-04-21,-0.3107410972981236
2025-04-22,-0.30672269153457443
2025-04-23,-0.3240159338124792
2025-04-24,-0.3058607996846675
2025-04-25,-0.3187375728762444
2025-04-28,-0.33950833551452875
2025-04-29,-0.349647567218656
2025-04-30,-0.3857725877410352
2025-05-06,-0.3701574772784748
2025-05-07,-0.35868633232498615
2025-05-08,-0.3632827310696449
2025-05-09,-0.3767686236169824
2025-05-12,-0.3673021114548889
2025-05-13,-0.3691298002459399
2025-05-14,-0.35918999605576785
2025-05-15,-0.3627414404416326
2025-05-16,-0.3444550774164691
2025-05-19,-0.34237134433851757
2025-05-20,-0.35323803515601737
2025-05-21,-0.372685457191701
2025-05-22,-0.3799735122365554
2025-05-23,-0.37693984910661027
2025-05-26,-0.3664091442412928
2025-05-27,-0.35308788099777166
2025-05-28,-0.35201821368087816
2025-05-29,-0.35275655297155084
2025-05-30,-0.39008829338265527
2025-06-03,-0.3783609461596631
2025-06-04,-0.36200048296115983
2025-06-05,-0.380201856817421
2025-06-06,-0.3922548529641465
2025-06-09,-0.3679497332894768
2025-06-10,-0.3557074673322045
2025-06-11,-0.3782632321978844
2025-06-12,-0.3706888546614744
2025-06-13,-0.3833751066668616
2025-06-16,-0.37741090614690886
2025-06-17,-0.3842651822967661
2025-06-18,-0.3985333273238112
2025-06-19,-0.41755672559460544
2025-06-20,-0.41482563857375887
2025-06-23,-0.39593983105514174
2025-06-24,-0.3951325777861312
2025-06-25,-0.4000887071870006
2025-06-26,-0.3854978254970085
2025-06-27,-0.3945834262873473
2025-06-30,-0.364509171432689
2025-07-01,-0.37672348592877236
2025-07-02,-0.3931406911074259
2025-07-03,-0.39083609537467723
2025-07-04,-0.3970306688753926
2025-07-07,-0.38241581528123736
2025-07-08,-0.37265229761961294
2025-07-09,-0.3682179518586869
2025-07-10,-0.3895842859705908
2025-07-11,-0.3772815509750771
2025-07-14,-0.3866533001631046
2025-07-15,-0.39618257109834243
2025-07-16,-0.4076807952507554
2025-07-17,-0.40602612420350237
2025-07-18,-0.41039860297373076
2025-07-21,-0.4081823681746001
2025-07-22,-0.40793858866655675
2025-07-23,-0.41359835226749586
2025-07-24,-0.4048395670965881
2025-07-25,-0.4115010428307504
2025-07-28,-0.3996727606009458
2025-07-29,-0.38408612522892305
2025-07-30,-0.38461233319540733
2025-07-31,-0.39503498831844863
2025-08-01,-0.3995883890003775
2025-08-04,-0.39725719781442426
2025-08-05,-0.39739779479987036
2025-08-06,-0.3957594481140436
2025-08-07,-0.40368983238617684
2025-08-08,-0.3997262964960474
2025-08-11,-0.37841210572089645
2025-08-12,-0.384344229361101
2025-08-13,-0.3707789469742221
2025-08-14,-0.3887860288222622
2025-08-15,-0.37749035122983043
2025-08-18,-0.3641572022161852
2025-08-19,-0.36793934601703493
2025-08-20,-0.38438507849889725
2025-08-21,-0.3990892136595675
2025-08-22,-0.3957464810564758
2025-08-25,-0.39297318399542347
2025-08-26,-0.39443824837329755
2025-08-27,-0.40085805047453327
2025-08-28,-0.3938508206145027
2025-08-29,-0.40146501053112904
2025-09-01,-0.38035108923021343
2025-09-02,-0.40603573082035704
2025-09-03,-0.41574529906040425
2025-09-04,-0.4330665083480396
2025-09-05,-0.42298917191498897
2025-09-08,-0.4184063433465167
2025-09-09,-0.4277922005765974
2025-09-10,-0.41987245447776644
2025-09-11,-0.4090853038957455
2025-09-12,-0.4009215007578566
2025-09-15,-0.39678543500791263
2025-09-16,-0.3903552026387471
2025-09-17,-0.3896824604016558
2025-09-18,-0.3942686470977934
2025-09-19,-0.4122682767231245
2025-09-22,-0.4116581052586544
2025-09-23,-0.4283184570488594
2025-09-24,-0.4283333110204759
2025-09-25,-0.4332952529325709
2025-09-26,-0.4514163065894209
2025-09-29,-0.43960926481212115
2025-09-30,-0.4316829636501186
2025-10-09,-0.4108076141352289
2025-10-10,-0.4178305543944797
2025-10-13,-0.41585397107524535
2025-10-14,-0.4267269380366383
2025-10-15,-0.4224133663057542
2025-10-16,-0.4330100718931973
2025-10-17,-0.45218807848085096
2025-10-20,-0.4532180597278678
2025-10-21,-0.4412371313980008
2025-10-22,-0.4537651118460373
2025-10-23,-0.4542039365229772
2025-10-24,-0.45871451672481656
2025-10-27,-0.4578364436404706
2025-10-28,-0.4533185150084107
2025-10-29,-0.44851320134262973
2025-10-30,-0.45876833076560375
2025-10-31,-0.4613437770040193
2025-11-03,-0.45522497118289096
2025-11-04,-0.45530234198847785
2025-11-05,-0.43305983143595084
2025-11-06,-0.44039440847268807
2025-11-07,-0.4382772291414465
2025-11-10,-0.43106923378013706
2025-11-11,-0.42431259927127485
2025-11-12,-0.4334545034850571
2025-11-13,-0.4134716277539273
2025-11-14,-0.40783776652422044
2025-11-17,-0.39182271271017377
2025-11-18,-0.4127176974843627
2025-11-19,-0.43397843462504715
2025-11-20,-0.4416944858643863
2025-11-21,-0.48564927061210583
2025-11-24,-0.4958360456378571
2025-11-25,-0.4761508673253443
2025-11-26,-0.48946371881317585
2025-11-27,-0.4997255005703981
2025-11-28,-0.49391233144919855
2025-12-01,-0.49473755404021524
2025-12-02,-0.48316812579866497
2025-12-03,-0.4936552842278823
2025-12-04,-0.5117379244026794
2025-12-05,-0.4948464250452079
2025-12-08,-0.4849731950227649
2025-12-09,-0.486996135969618
2025-12-10,-0.4871123327228021
2025-12-11,-0.5014369617640306
2025-12-12,-0.5034942252491694
2025-12-15,-0.4982569165000521
2025-12-16,-0.5159736889623054
2025-12-17,-0.5341019210318143
2025-12-18,-0.541060272562277
2025-12-19,-0.536890440505253
2025-12-22,-0.5337777998996955
2025-12-23,-0.539970579511068
2025-12-24,-0.5328232898733996
2025-12-25,-0.5344505776457349
2025-12-26,-0.5253484936060677
2025-12-29,-0.5314425723294486
2025-12-30,-0.5404635501389297
2025-12-31,-0.543810151970724
2026-01-05,-0.5419468453950735
2026-01-06,-0.5275311248159293
2026-01-07,-0.5216917405196924
2026-01-08,-0.5081524812009388
2026-01-09,-0.49425484593321456
2026-01-12,-0.4684510260745304
2026-01-13,-0.4899761175751274
2026-01-14,-0.48774985160323536
2026-01-15,-0.509529103495022
2026-01-16,-0.5310386748535059
2026-01-19,-0.5375366865789737
2026-01-20,-0.5514837260421865
2026-01-21,-0.5542190458965921
