factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.price_range_position_30,-0.021316297599207817,-1.385861565163811,-0.04334489504195832,-2.5676768876557197,-0.00282769583780611,0.4782608695652174,0.75,0.0010518759267965077,0.003830800917540897
