factor,IC均值,ICIR,RankIC均值,RankICIR,RR均值,RR胜率,单调性指标,G1平均收益,G5平均收益
alpha158.kbar_high_low_ratio,-0.05190311756305727,-2.7949688938145987,-0.08145664130721532,-3.538746243277156,-0.004340667443137548,0.39473684210526316,0.5,0.0006004591643935328,0.004909726846320976
